PROBE_ID	7677153062_B.VALUE	7677153062_B.Detection Pval
ILMN_2134801	70.73347	0.9298701
ILMN_1757807	85.92427	0.2818182
ILMN_1673529	365.1531	0
ILMN_1686370	127.9897	0.05064935
ILMN_1809139	301.7249	0.001298701
ILMN_1747504	383.1746	0
ILMN_1666679	123.7036	0.05454545
ILMN_1657862	180.7113	0.01038961
ILMN_1770412	456.5567	0
ILMN_1712786	115.1467	0.06753246
ILMN_1680111	108.0354	0.08181818
ILMN_1791006	91.07848	0.2038961
ILMN_1714567	1235.878	0
ILMN_1792495	94.82703	0.1623377
ILMN_1752159	92.54694	0.1831169
ILMN_3243156	73.91586	0.7974026
ILMN_1812640	3187.494	0
ILMN_2162799	110.1107	0.07922078
ILMN_1782679	77.6948	0.5415584
ILMN_1703617	210.1564	0.007792208
ILMN_1798308	276.9509	0.002597403
ILMN_1730625	81.62759	0.3935065
ILMN_1696512	189.9351	0.009090909
ILMN_2164164	71.78531	0.9025974
ILMN_3240117	546.744	0
ILMN_1703538	2100.147	0
ILMN_1792473	2355.694	0
ILMN_1771827	256.0479	0.002597403
ILMN_3246401	162.4664	0.02467532
ILMN_1770725	76.27208	0.6233766
ILMN_2313821	129.0117	0.05064935
ILMN_1717357	88.96677	0.238961
ILMN_1668408	120.8187	0.05714286
ILMN_1667183	85.61981	0.2844156
ILMN_1712639	83.63393	0.3324675
ILMN_1704173	78.81241	0.487013
ILMN_1797974	126.6226	0.05194805
ILMN_1688625	124.5525	0.05324675
ILMN_1776916	111.2757	0.07922078
ILMN_2113340	86.09258	0.2779221
ILMN_1669557	76.3891	0.6194805
ILMN_3307874	71.42134	0.9194805
ILMN_2214232	71.64249	0.9090909
ILMN_1681301	293.1271	0.001298701
ILMN_1673252	207.9903	0.007792208
ILMN_2103841	290.7933	0.001298701
ILMN_2368268	89.64431	0.2220779
ILMN_2415292	76.65084	0.6090909
ILMN_1670282	103.5765	0.1064935
ILMN_2261519	5894.224	0
ILMN_1791236	85.40125	0.2909091
ILMN_1723521	72.96838	0.8402597
ILMN_2242299	75.45289	0.6857143
ILMN_2312764	81.11538	0.4064935
ILMN_1779965	113.0991	0.06883117
ILMN_1670542	137.7572	0.03896104
ILMN_1655645	119.4539	0.06103896
ILMN_1716053	162.7094	0.02467532
ILMN_3236458	184.3644	0.01038961
ILMN_1778173	220.0004	0.006493506
ILMN_2338038	99.49527	0.1324675
ILMN_1686522	70.97281	0.9272727
ILMN_1764090	75.96472	0.6454545
ILMN_1798249	74.59253	0.7454545
ILMN_1656593	81.98918	0.3792208
ILMN_2283473	84.77724	0.3051948
ILMN_2387712	89.6895	0.2207792
ILMN_1684305	72.71288	0.8532467
ILMN_1712530	83.13547	0.3467532
ILMN_1662598	80.80843	0.4168831
ILMN_1718808	194.7391	0.009090909
ILMN_1783818	84.96117	0.3038961
ILMN_2293758	196.1061	0.009090909
ILMN_1735539	101.5902	0.1168831
ILMN_2280189	142.8186	0.03766234
ILMN_1693220	215.313	0.007792208
ILMN_1684836	74.71265	0.7415584
ILMN_1715532	81.46428	0.3961039
ILMN_1686846	72.67787	0.8545455
ILMN_2308950	77.16527	0.5779221
ILMN_1709101	203.2971	0.007792208
ILMN_1752247	331.228	0
ILMN_2396956	828.5144	0
ILMN_1679987	83.81074	0.3246753
ILMN_1673542	69.53973	0.9662338
ILMN_1802537	68.67989	0.9844156
ILMN_1675507	79.72674	0.4558442
ILMN_1691959	88.92172	0.2402597
ILMN_1737754	86.67274	0.2714286
ILMN_1808905	79.15976	0.4766234
ILMN_2268556	73.64958	0.8090909
ILMN_2253207	91.88291	0.1909091
ILMN_1734794	76.02402	0.6376624
ILMN_1690818	78.96229	0.4792208
ILMN_1770758	89.71749	0.2194805
ILMN_2293529	76.36172	0.6194805
ILMN_1703049	89.70111	0.2207792
ILMN_1733690	173.7292	0.01688312
ILMN_2410406	83.60307	0.3324675
ILMN_1741572	186.7303	0.01038961
ILMN_1768962	180.2481	0.01038961
ILMN_2400663	78.63728	0.4922078
ILMN_2396691	81.3894	0.3987013
ILMN_1802799	337.4189	0
ILMN_1679383	92.72343	0.1805195
ILMN_1658337	323.7315	0
ILMN_2148847	651.0837	0
ILMN_1770673	1159.979	0
ILMN_2205785	78.70669	0.4896104
ILMN_1728047	289.4069	0.001298701
ILMN_1774938	76.44698	0.6181818
ILMN_2380771	352.7266	0
ILMN_1701731	350.9473	0
ILMN_1672148	76.36086	0.6194805
ILMN_2278335	91.44489	0.1961039
ILMN_1662507	72.96183	0.8402597
ILMN_1668617	79.01286	0.4792208
ILMN_1719154	75.60135	0.6714286
ILMN_1773417	78.80914	0.487013
ILMN_2412336	94.32336	0.1675325
ILMN_3237488	80.20092	0.4454545
ILMN_1730191	70.14671	0.9493507
ILMN_1713124	144.3493	0.03506494
ILMN_1668880	76.65545	0.6090909
ILMN_1687757	82.46384	0.3675325
ILMN_3307911	88.69293	0.2415584
ILMN_1685803	78.82548	0.487013
ILMN_1692661	93.3698	0.1753247
ILMN_2157277	8186.333	0
ILMN_1694985	124.3618	0.05324675
ILMN_1677043	260.8841	0.002597403
ILMN_2145396	139.7278	0.03766234
ILMN_1718483	74.9371	0.7207792
ILMN_3243152	74.71296	0.7415584
ILMN_2388507	823.0507	0
ILMN_2410909	1104.989	0
ILMN_1748661	79.02744	0.4792208
ILMN_1726906	112.1459	0.07272727
ILMN_1743347	88.14996	0.2480519
ILMN_1733598	116.9166	0.06493507
ILMN_1757130	77.14439	0.5779221
ILMN_2325612	77.6824	0.5428572
ILMN_2325610	79.21716	0.4766234
ILMN_2377240	425.361	0
ILMN_1665982	136.9193	0.03896104
ILMN_2404657	85.12782	0.2987013
ILMN_1747577	149.2869	0.03246753
ILMN_1679898	103.247	0.1090909
ILMN_1700047	141.6425	0.03766234
ILMN_2385647	79.61268	0.4649351
ILMN_1728309	90.67985	0.2103896
ILMN_1708323	129.8399	0.04805195
ILMN_2367126	216.4967	0.006493506
ILMN_2271875	77.9625	0.5233766
ILMN_1782939	93.09146	0.1766234
ILMN_1682763	85.95322	0.2818182
ILMN_1670870	182.9132	0.01038961
ILMN_2051381	157.7301	0.02467532
ILMN_2302716	107.0446	0.08441558
ILMN_2096372	195.7168	0.009090909
ILMN_1709348	229.02	0.005194805
ILMN_1748538	83.27046	0.3415585
ILMN_2383707	82.98032	0.3519481
ILMN_1807439	71.62142	0.9090909
ILMN_2139970	75.02933	0.7155844
ILMN_2150894	88.56954	0.2415584
ILMN_1675398	77.05121	0.5792208
ILMN_1802167	78.13214	0.5168831
ILMN_1736539	229.9465	0.005194805
ILMN_2182980	79.42384	0.4675325
ILMN_1793859	314.4376	0
ILMN_1702503	101.0937	0.1207792
ILMN_1667564	91.05328	0.2038961
ILMN_1794825	171.9809	0.01818182
ILMN_2401641	99.8395	0.1285714
ILMN_1727965	81.82553	0.3857143
ILMN_1728662	192.0362	0.009090909
ILMN_2363880	78.56447	0.4961039
ILMN_1761514	76.49123	0.6155844
ILMN_1763666	90.0527	0.2168831
ILMN_2244841	77.41468	0.5584416
ILMN_1656368	87.48484	0.2597403
ILMN_1696099	109.5924	0.08051948
ILMN_2406557	75.21739	0.7064935
ILMN_2372403	92.4362	0.1831169
ILMN_2372398	95.81149	0.1545455
ILMN_1785284	168.9391	0.02337662
ILMN_2096985	89.75209	0.2194805
ILMN_1687508	87.75141	0.2571429
ILMN_1763461	81.87601	0.3844156
ILMN_2365176	119.5896	0.05974026
ILMN_1699258	97.29858	0.1454545
ILMN_1681938	77.73237	0.5376623
ILMN_1761804	1303.526	0
ILMN_1681374	87.46625	0.2597403
ILMN_1736700	1089.042	0
ILMN_2251253	76.0316	0.6376624
ILMN_1741148	818.2494	0
ILMN_1747716	151.8208	0.02987013
ILMN_1755974	454.6117	0
ILMN_1718093	91.52824	0.1948052
ILMN_3243268	105.6318	0.09090909
ILMN_1730304	70.71127	0.9298701
ILMN_1666325	144.6508	0.03376623
ILMN_3251482	90.91334	0.2051948
ILMN_1660856	103.9399	0.1012987
ILMN_2120982	90.03538	0.2168831
ILMN_1743995	101.0859	0.1207792
ILMN_2147503	85.76405	0.2844156
ILMN_1761456	121.9478	0.05714286
ILMN_1743635	238.7983	0.003896104
ILMN_2191822	77.87427	0.5285714
ILMN_2131293	73.56844	0.8142857
ILMN_1782084	108.9567	0.08051948
ILMN_1737945	89.74026	0.2194805
ILMN_1722688	85.6632	0.2844156
ILMN_1806845	112.4209	0.07142857
ILMN_1711886	219.674	0.006493506
ILMN_1664449	169.4371	0.02207792
ILMN_1771411	188.6615	0.009090909
ILMN_2365686	136.3072	0.04025974
ILMN_2271014	97.02689	0.1467533
ILMN_1685413	154.4488	0.02987013
ILMN_1732809	127.8707	0.05064935
ILMN_1753135	80.88952	0.4116883
ILMN_2276750	208.2096	0.007792208
ILMN_1758038	131.8588	0.04545455
ILMN_2375973	120.4077	0.05844156
ILMN_1690252	147.4958	0.03376623
ILMN_2134062	117.6658	0.06363636
ILMN_1805673	108.3285	0.08181818
ILMN_1657283	1323.224	0
ILMN_1808792	164.2516	0.02467532
ILMN_1761764	159.658	0.02467532
ILMN_1779190	94.97205	0.1584416
ILMN_1796946	72.59779	0.8571429
ILMN_1784583	88.62997	0.2415584
ILMN_1681046	78.87223	0.4805195
ILMN_1709474	103.0619	0.1103896
ILMN_3237132	75.05559	0.7155844
ILMN_1713731	89.87889	0.2181818
ILMN_1692332	97.23981	0.1454545
ILMN_2137544	90.79895	0.2064935
ILMN_1735987	82.8258	0.3558442
ILMN_1676042	99.37029	0.1324675
ILMN_1783443	118.5024	0.06363636
ILMN_1729320	78.85573	0.4844156
ILMN_2403534	82.65195	0.3623376
ILMN_2276904	85.13776	0.2987013
ILMN_1751975	78.33724	0.5051948
ILMN_2393149	106.0776	0.08961039
ILMN_1680996	3194.927	0
ILMN_1792150	97.27134	0.1454545
ILMN_1651466	71.63888	0.9090909
ILMN_1797875	4249.214	0
ILMN_1678255	75.4384	0.6883117
ILMN_1752669	268.7602	0.002597403
ILMN_2078697	472.3193	0
ILMN_1811238	80.59517	0.4298701
ILMN_1734630	167.1964	0.02337662
ILMN_1701603	2328.564	0
ILMN_1693789	5421.285	0
ILMN_1801851	294.7655	0.001298701
ILMN_1750256	138.6441	0.03896104
ILMN_1700596	151.5453	0.02987013
ILMN_1702322	96.0954	0.1532468
ILMN_1690636	159.2208	0.02467532
ILMN_1792449	72.48154	0.864935
ILMN_1765674	75.35452	0.6896104
ILMN_1787314	305.114	0
ILMN_1663897	102.0636	0.1142857
ILMN_1800958	93.10452	0.1766234
ILMN_1760889	104.4685	0.0987013
ILMN_3236443	88.47402	0.2428571
ILMN_2191902	147.984	0.03376623
ILMN_1729325	111.7054	0.07532468
ILMN_1803384	78.30994	0.5051948
ILMN_1797432	78.32631	0.5051948
ILMN_1794728	126.3646	0.05194805
ILMN_1715988	94.1625	0.1701299
ILMN_1713315	81.98347	0.3792208
ILMN_2194619	117.3152	0.06493507
ILMN_3246673	261.2856	0.002597403
ILMN_1759670	148.8699	0.03246753
ILMN_2367172	101.3036	0.1207792
ILMN_1792741	104.1759	0.1
ILMN_1794384	83.02079	0.3506494
ILMN_1688019	75.03219	0.7155844
ILMN_1751092	77.35378	0.5649351
ILMN_1697611	94.18904	0.1701299
ILMN_1695446	76.99255	0.5818182
ILMN_1662681	88.56386	0.2415584
ILMN_1788462	637.3369	0
ILMN_1667994	340.2726	0
ILMN_1788239	85.54287	0.2857143
ILMN_1695759	104.0541	0.1
ILMN_2397406	91.15631	0.2025974
ILMN_1727258	76.26488	0.625974
ILMN_1723116	156.3595	0.02597403
ILMN_1666258	107.5015	0.08181818
ILMN_1660995	79.34026	0.4688312
ILMN_1736412	126.0936	0.05194805
ILMN_1778723	2526.863	0
ILMN_1765460	79.50781	0.4649351
ILMN_1725896	78.3651	0.5038961
ILMN_1738233	106.1093	0.08961039
ILMN_1670506	105.1668	0.09220779
ILMN_1779374	130.4479	0.04805195
ILMN_2394242	93.98161	0.1727273
ILMN_1727023	108.1208	0.08181818
ILMN_1683901	91.61328	0.1948052
ILMN_1750880	105.069	0.0948052
ILMN_1792409	92.29865	0.1857143
ILMN_1748141	122.2383	0.05714286
ILMN_1778788	116.1959	0.06623377
ILMN_1759312	77.33897	0.5649351
ILMN_1701589	78.52064	0.4974026
ILMN_1696830	70.16315	0.9493507
ILMN_1786899	89.31863	0.2298701
ILMN_1774447	121.9805	0.05714286
ILMN_1660854	167.1656	0.02337662
ILMN_1665307	122.1398	0.05714286
ILMN_1731223	115.9949	0.06623377
ILMN_1685834	71.35889	0.9207792
ILMN_1725297	79.03492	0.4792208
ILMN_1665331	159.8846	0.02467532
ILMN_1713927	78.65978	0.4909091
ILMN_1797796	84.28838	0.3207792
ILMN_2294762	133.1032	0.04415584
ILMN_2408219	71.68505	0.9064935
ILMN_2094262	91.04324	0.2038961
ILMN_2094261	113.8917	0.06753246
ILMN_1726327	93.8148	0.1727273
ILMN_1663313	1372.66	0
ILMN_1719031	73.82122	0.8038961
ILMN_2131123	76.00811	0.6428571
ILMN_1801303	177.2794	0.01298701
ILMN_1751102	75.96893	0.6454545
ILMN_1694882	104.793	0.09740259
ILMN_2073157	104.2717	0.1
ILMN_1785742	87.26591	0.2636364
ILMN_2309549	89.52426	0.2285714
ILMN_1801606	518.8987	0
ILMN_1664435	69.86179	0.9571428
ILMN_1804812	156.8914	0.02467532
ILMN_1659553	201.8253	0.007792208
ILMN_1770378	112.8925	0.06883117
ILMN_2343563	127.6156	0.05194805
ILMN_1726281	106.9952	0.08571429
ILMN_1753773	160.9842	0.02467532
ILMN_1722102	181.7241	0.01038961
ILMN_1674988	74.16332	0.7831169
ILMN_1793894	848.9556	0
ILMN_1733096	77.97154	0.5233766
ILMN_1813243	87.42287	0.2597403
ILMN_1802973	273.5307	0.002597403
ILMN_1723177	495.9898	0
ILMN_2199284	98.36108	0.1376623
ILMN_1696974	118.0241	0.06363636
ILMN_1760727	239.4549	0.003896104
ILMN_1665871	118.3102	0.06363636
ILMN_1736340	443.9185	0
ILMN_1677723	126.9637	0.05194805
ILMN_2086890	109.569	0.08051948
ILMN_3250067	83.54414	0.3337662
ILMN_3250879	72.47323	0.864935
ILMN_1774207	80.36639	0.4376623
ILMN_1758443	78.02337	0.5194805
ILMN_1669773	76.84348	0.5974026
ILMN_2145501	96.60854	0.1493506
ILMN_1772612	95.31082	0.1584416
ILMN_1695193	82.72969	0.3584416
ILMN_2143220	77.48526	0.5506493
ILMN_1674376	73.53172	0.8155844
ILMN_2386444	105.5399	0.09090909
ILMN_1707727	74.78325	0.7350649
ILMN_2166696	85.42054	0.2909091
ILMN_1725518	77.98077	0.5207792
ILMN_1813361	114.9987	0.06753246
ILMN_2317186	92.04703	0.1909091
ILMN_1684694	79.13435	0.4766234
ILMN_1776363	80.18272	0.448052
ILMN_1652729	77.04762	0.5792208
ILMN_1661875	103.3945	0.1077922
ILMN_2390609	78.73917	0.4896104
ILMN_1651943	75.81166	0.6545454
ILMN_2112829	99.06449	0.1337662
ILMN_2112834	75.18426	0.7090909
ILMN_1813139	139.5562	0.03896104
ILMN_1811239	70.0405	0.9532468
ILMN_1794470	296.503	0.001298701
ILMN_1801464	180.8207	0.01038961
ILMN_1735364	103.6554	0.1038961
ILMN_1660778	129.0568	0.05064935
ILMN_1692080	71.3255	0.9220779
ILMN_1765091	230.1916	0.005194805
ILMN_2341382	132.2111	0.04545455
ILMN_1778304	72.50787	0.864935
ILMN_1766560	105.9068	0.09090909
ILMN_3241218	255.5722	0.002597403
ILMN_1797873	77.47037	0.5532467
ILMN_3243457	79.42233	0.4675325
ILMN_3249608	196.5164	0.009090909
ILMN_1675483	221.2543	0.006493506
ILMN_2251062	94.27158	0.1675325
ILMN_1799369	90.99506	0.2038961
ILMN_1784292	123.2569	0.05454545
ILMN_1687351	161.5638	0.02467532
ILMN_2185563	200.0983	0.009090909
ILMN_1716264	72.14887	0.887013
ILMN_1711828	133.7529	0.04285714
ILMN_2115218	220.3948	0.006493506
ILMN_2108709	452.7954	0
ILMN_1690465	77.30214	0.5662338
ILMN_1661833	388.3871	0
ILMN_1689908	1247.111	0
ILMN_1794070	135.943	0.04025974
ILMN_2148507	94.67252	0.1662338
ILMN_1660183	87.93173	0.2519481
ILMN_1667830	87.98359	0.2506494
ILMN_1790351	83.25603	0.3428572
ILMN_1807112	138.5288	0.03896104
ILMN_1672356	300.0919	0.001298701
ILMN_1662902	106.4759	0.08831169
ILMN_1675435	93.09394	0.1766234
ILMN_1659156	104.126	0.1
ILMN_2353431	88.0825	0.2480519
ILMN_1787064	105.2106	0.09220779
ILMN_2406335	127.422	0.05194805
ILMN_1712019	182.7091	0.01038961
ILMN_3190486	78.10823	0.5168831
ILMN_3255211	72.64782	0.8558441
ILMN_3192974	91.40085	0.1961039
ILMN_3233098	71.70459	0.9051948
ILMN_1666221	110.9724	0.07922078
ILMN_1682547	88.53591	0.2428571
ILMN_1747839	83.06395	0.3480519
ILMN_1679184	92.85039	0.1766234
ILMN_2215824	202.5502	0.007792208
ILMN_1670452	80.76456	0.4207792
ILMN_3244353	67.52089	0.9935065
ILMN_2289424	68.47304	0.9857143
ILMN_2398211	81.95761	0.3792208
ILMN_3240529	72.34659	0.8766234
ILMN_3307747	76.31304	0.6233766
ILMN_1680631	72.0181	0.8909091
ILMN_2181867	79.8866	0.451948
ILMN_1757147	69.47285	0.9675325
ILMN_1671812	82.1888	0.3779221
ILMN_1799848	118.9474	0.06363636
ILMN_2132599	129.88	0.04805195
ILMN_2227338	94.31947	0.1675325
ILMN_1747151	84.36804	0.3168831
ILMN_1768202	170.2371	0.01948052
ILMN_2101368	74.75369	0.738961
ILMN_1740161	101.6968	0.1168831
ILMN_1794063	95.88159	0.1545455
ILMN_1697594	85.9855	0.2792208
ILMN_2232520	110.4761	0.07922078
ILMN_2075643	70.31664	0.9441559
ILMN_1749338	76.79382	0.6
ILMN_1756727	93.55904	0.1753247
ILMN_1813607	71.26187	0.9233766
ILMN_1796059	69.83443	0.9584416
ILMN_1730678	3420.037	0
ILMN_1708056	82.33835	0.3753247
ILMN_2214278	84.42289	0.3168831
ILMN_1805985	93.06466	0.1766234
ILMN_1667748	172.8944	0.01688312
ILMN_2119793	92.17585	0.1883117
ILMN_1655766	95.87457	0.1545455
ILMN_1758215	92.705	0.1818182
ILMN_2145153	87.12115	0.2649351
ILMN_1798006	89.82724	0.2181818
ILMN_2382431	93.86462	0.1727273
ILMN_1750459	69.74581	0.9584416
ILMN_1686523	89.74198	0.2194805
ILMN_2280568	146.3666	0.03376623
ILMN_1780806	180.4771	0.01038961
ILMN_2189614	121.29	0.05714286
ILMN_1756417	90.68465	0.2103896
ILMN_1776936	76.26741	0.6246753
ILMN_1710979	145.7127	0.03376623
ILMN_1758846	117.6613	0.06363636
ILMN_1751744	77.27747	0.5701299
ILMN_2091590	77.28551	0.5688311
ILMN_1676605	91.06152	0.2038961
ILMN_1779882	100.1068	0.125974
ILMN_1755049	135.717	0.04025974
ILMN_2059844	327.3524	0
ILMN_1733716	116.9331	0.06493507
ILMN_1712298	104.3695	0.0987013
ILMN_1755588	94.85294	0.1597403
ILMN_1669259	258.7034	0.002597403
ILMN_1728957	84.56254	0.3116883
ILMN_1793466	79.22994	0.4766234
ILMN_2367300	86.08668	0.2779221
ILMN_2226304	121.7925	0.05714286
ILMN_3244029	90.4574	0.2116883
ILMN_1772660	209.772	0.007792208
ILMN_1766309	101.3974	0.1181818
ILMN_2341724	133.8386	0.04285714
ILMN_2072045	73.13091	0.8324676
ILMN_1724040	98.81624	0.1350649
ILMN_1692849	84.2021	0.3207792
ILMN_1698159	81.06519	0.4064935
ILMN_2178587	118.4511	0.06363636
ILMN_2354930	77.07808	0.5792208
ILMN_1779951	81.23398	0.4012987
ILMN_1675937	73.50831	0.8155844
ILMN_2048607	122.4695	0.05714286
ILMN_1813669	210.8728	0.007792208
ILMN_1758392	76.30106	0.6233766
ILMN_1696131	105.1207	0.09220779
ILMN_2340974	78.59338	0.4948052
ILMN_1751636	86.11938	0.2779221
ILMN_2199658	72.20493	0.8844156
ILMN_1735108	79.23914	0.4753247
ILMN_1677487	210.3131	0.007792208
ILMN_2273796	107.3757	0.08181818
ILMN_2370692	91.8819	0.1909091
ILMN_1739645	80.5355	0.4324675
ILMN_3237961	74.19746	0.7792208
ILMN_1767111	113.5719	0.06883117
ILMN_3248094	111.554	0.07532468
ILMN_3240765	72.86839	0.8428571
ILMN_2228215	87.91255	0.2519481
ILMN_1690154	106.1163	0.08961039
ILMN_1674941	213.7562	0.007792208
ILMN_1675423	70.86871	0.9272727
ILMN_1683824	175.815	0.01428571
ILMN_1732948	75.23225	0.7051948
ILMN_1709124	84.69766	0.3077922
ILMN_1762629	85.34473	0.2909091
ILMN_1769259	136.9968	0.03896104
ILMN_1798679	94.79391	0.1623377
ILMN_1807945	154.472	0.02987013
ILMN_1684293	2125.385	0
ILMN_2151412	76.31762	0.6233766
ILMN_1655868	101.0336	0.1207792
ILMN_1728191	72.40498	0.8701299
ILMN_1684923	84.30685	0.3194805
ILMN_1763837	986.1639	0
ILMN_1887731	116.6697	0.06623377
ILMN_1670379	81.51208	0.3961039
ILMN_1811877	81.38359	0.3987013
ILMN_2387995	78.46811	0.5
ILMN_1780894	74.12852	0.7844156
ILMN_1812926	589.033	0
ILMN_1668044	84.65192	0.3103896
ILMN_1668566	83.81727	0.3246753
ILMN_2184184	1733.871	0
ILMN_1699421	82.05872	0.3792208
ILMN_2380494	432.9773	0
ILMN_1685170	864.8569	0
ILMN_1807003	277.4565	0.002597403
ILMN_2412490	77.72723	0.5389611
ILMN_1737612	90.51888	0.2116883
ILMN_1799243	82.47757	0.3675325
ILMN_1711899	189.3674	0.009090909
ILMN_1755937	98.187	0.138961
ILMN_2409167	1309.226	0
ILMN_1698100	101.5463	0.1168831
ILMN_2041101	335.2687	0
ILMN_3235632	9398.252	0
ILMN_1798372	78.86736	0.4818182
ILMN_1694548	284.9985	0.002597403
ILMN_1711408	88.99212	0.238961
ILMN_1741003	680.8052	0
ILMN_2326591	121.3392	0.05714286
ILMN_1678612	117.6137	0.06363636
ILMN_1662322	254.9097	0.002597403
ILMN_1703791	477.9158	0
ILMN_1778087	79.60232	0.4649351
ILMN_2095610	86.13737	0.2779221
ILMN_3242004	74.54178	0.7480519
ILMN_2186983	90.07807	0.2168831
ILMN_2217601	77.98241	0.5207792
ILMN_1709820	337.3171	0
ILMN_1799863	110.1233	0.07922078
ILMN_1741431	153.0649	0.02987013
ILMN_2405185	89.13267	0.2337662
ILMN_1782086	91.1765	0.2
ILMN_1813840	179.4147	0.01038961
ILMN_1767113	88.38179	0.2454545
ILMN_1789676	130.0092	0.04805195
ILMN_2387505	81.68447	0.3909091
ILMN_1781983	252.4905	0.003896104
ILMN_2399627	245.1589	0.003896104
ILMN_2399622	222.0899	0.006493506
ILMN_2276598	73.74921	0.8077922
ILMN_1754179	255.9267	0.002597403
ILMN_1805247	128.3958	0.05064935
ILMN_2415467	105.2172	0.09220779
ILMN_1754738	485.5143	0
ILMN_1705861	107.0161	0.08571429
ILMN_1751345	104.5347	0.09740259
ILMN_1712806	100.5865	0.1233766
ILMN_2316173	102.6885	0.1116883
ILMN_1766411	1207.739	0
ILMN_2120273	1493.312	0
ILMN_1768610	71.63247	0.9090909
ILMN_1815306	150.1997	0.03116883
ILMN_2359211	127.6128	0.05194805
ILMN_1673108	82.9115	0.3545454
ILMN_1803779	196.754	0.009090909
ILMN_1681998	138.0428	0.03896104
ILMN_2331735	180.424	0.01038961
ILMN_1699598	294.5558	0.001298701
ILMN_2402798	245.1853	0.003896104
ILMN_1662426	473.275	0
ILMN_1809957	1621.572	0
ILMN_1768867	699.0384	0
ILMN_1679256	96.66023	0.1493506
ILMN_2284667	70.16674	0.9493507
ILMN_1764945	151.144	0.03116883
ILMN_2390114	159.8645	0.02467532
ILMN_2362122	199.9438	0.009090909
ILMN_1667086	187.8726	0.009090909
ILMN_1701774	84.50198	0.312987
ILMN_1676946	143.1808	0.03766234
ILMN_2311761	237.9871	0.003896104
ILMN_1731596	128.5847	0.05064935
ILMN_1669377	278.2343	0.002597403
ILMN_1754531	138.5113	0.03896104
ILMN_1779512	98.01447	0.1402597
ILMN_1760466	87.03899	0.2662338
ILMN_1659463	774.7002	0
ILMN_2344798	128.5537	0.05064935
ILMN_2182656	83.39735	0.3376623
ILMN_1668285	87.4764	0.2597403
ILMN_1723626	80.60094	0.4298701
ILMN_2270491	79.37077	0.4688312
ILMN_2364928	69.74451	0.9584416
ILMN_1686610	355.5044	0
ILMN_1769918	79.65271	0.4623377
ILMN_1796271	68.01811	0.9896104
ILMN_1699646	76.9543	0.5857143
ILMN_1801710	1059.79	0
ILMN_3251699	116.5338	0.06623377
ILMN_1716790	80.15434	0.448052
ILMN_1740772	598.7848	0
ILMN_2320513	260.3795	0.002597403
ILMN_1662668	80.90697	0.4103896
ILMN_1659950	136.5354	0.03896104
ILMN_1656951	124.3636	0.05324675
ILMN_1689431	107.2494	0.08441558
ILMN_1708833	121.5698	0.05714286
ILMN_1740052	75.89837	0.6493506
ILMN_1718023	324.5937	0
ILMN_2319344	291.26	0.001298701
ILMN_1661886	438.0704	0
ILMN_1652505	155.4827	0.02597403
ILMN_1658472	487.5473	0
ILMN_2398388	107.2482	0.08441558
ILMN_1767816	236.9179	0.005194805
ILMN_1815051	242.7201	0.003896104
ILMN_1793598	155.6829	0.02597403
ILMN_2128293	101.2512	0.1207792
ILMN_1788135	76.60287	0.612987
ILMN_1793360	81.90262	0.3818182
ILMN_3243695	71.47625	0.9142857
ILMN_1808597	72.51138	0.864935
ILMN_1689353	94.38889	0.1675325
ILMN_1700183	73.98283	0.7922078
ILMN_2396198	86.91983	0.2675325
ILMN_1763834	120.9078	0.05714286
ILMN_2081465	88.39697	0.2454545
ILMN_1710482	332.1767	0
ILMN_1796737	88.05078	0.2480519
ILMN_1690884	74.95277	0.7207792
ILMN_1729533	193.2581	0.009090909
ILMN_1688543	83.13297	0.3467532
ILMN_1675706	71.45088	0.9142857
ILMN_1754055	74.58036	0.7467533
ILMN_1664024	69.99411	0.9545454
ILMN_1697925	305.5919	0
ILMN_1813881	75.77753	0.6545454
ILMN_1719143	77.92979	0.525974
