PROBE_ID	7677153062_E.VALUE	7677153062_E.Detection Pval
ILMN_2134801	70.60696	0.8116883
ILMN_1757807	87.05958	0.2233766
ILMN_1673529	359.5979	0
ILMN_1686370	133.4649	0.04285714
ILMN_1809139	306.5524	0
ILMN_1747504	283.7985	0
ILMN_1666679	126.6735	0.04805195
ILMN_1657862	167.8325	0.01428571
ILMN_1770412	408.3938	0
ILMN_1712786	110.4082	0.07402597
ILMN_1680111	105.5175	0.08701298
ILMN_1791006	91.21957	0.1727273
ILMN_1714567	1503.657	0
ILMN_1792495	90.06016	0.1883117
ILMN_1752159	97.87524	0.1168831
ILMN_3243156	74.85303	0.5519481
ILMN_1812640	3510.831	0
ILMN_2162799	136.1222	0.03896104
ILMN_1782679	70.9285	0.7896104
ILMN_1703617	202.2881	0.006493506
ILMN_1798308	437.904	0
ILMN_1730625	76.05757	0.4922078
ILMN_1696512	170.8048	0.01298701
ILMN_2164164	72.67537	0.6636364
ILMN_3240117	572.0176	0
ILMN_1703538	1675.003	0
ILMN_1792473	1852.684	0
ILMN_1771827	198.2633	0.007792208
ILMN_3246401	139.2608	0.03636364
ILMN_1770725	72.88963	0.651948
ILMN_2313821	152.6681	0.02467532
ILMN_1717357	89.12057	0.1974026
ILMN_1668408	112.1701	0.06753246
ILMN_1667183	78.71941	0.3961039
ILMN_1712639	83.3719	0.2818182
ILMN_1704173	80.72831	0.3324675
ILMN_1797974	113.1998	0.06493507
ILMN_1688625	113.4725	0.06363636
ILMN_1776916	108.2236	0.07922078
ILMN_2113340	84.66727	0.2571429
ILMN_1669557	82.73936	0.2909091
ILMN_3307874	76.46158	0.4805195
ILMN_2214232	75.18387	0.5467532
ILMN_1681301	297.962	0
ILMN_1673252	187.4264	0.009090909
ILMN_2103841	253.5435	0.003896104
ILMN_2368268	92.84911	0.1506494
ILMN_2415292	80.89008	0.3285714
ILMN_1670282	93.16241	0.1480519
ILMN_2261519	5887.672	0
ILMN_1791236	79.48544	0.3753247
ILMN_1723521	70.81234	0.7961039
ILMN_2242299	68.47385	0.9038961
ILMN_2312764	74.03609	0.5805195
ILMN_1779965	141.0163	0.03246753
ILMN_1670542	138.6984	0.03636364
ILMN_1655645	126.3441	0.04805195
ILMN_1716053	174.2988	0.01298701
ILMN_3236458	167.6024	0.01428571
ILMN_1778173	262.9969	0.002597403
ILMN_2338038	91.06881	0.1727273
ILMN_1686522	75.69682	0.5155844
ILMN_1764090	78.72153	0.3961039
ILMN_1798249	70.51367	0.8168831
ILMN_1656593	82.46038	0.2948052
ILMN_2283473	92.70335	0.1532468
ILMN_2387712	81.39024	0.3181818
ILMN_1684305	69.42078	0.8688312
ILMN_1712530	79.51086	0.374026
ILMN_1662598	75.45292	0.5311688
ILMN_1718808	181.4147	0.01298701
ILMN_1783818	79.51309	0.374026
ILMN_2293758	267.1985	0.001298701
ILMN_1735539	100.0002	0.1038961
ILMN_2280189	131.1667	0.04415584
ILMN_1693220	223.2336	0.003896104
ILMN_1684836	75.42747	0.5337662
ILMN_1715532	69.28178	0.8753247
ILMN_1686846	79.8414	0.361039
ILMN_2308950	68.4132	0.9051948
ILMN_1709101	207.6097	0.006493506
ILMN_1752247	333.327	0
ILMN_2396956	838.1059	0
ILMN_1679987	74.84522	0.5519481
ILMN_1673542	68.34003	0.9090909
ILMN_1802537	75.69656	0.5155844
ILMN_1675507	70.98427	0.7831169
ILMN_1691959	84.56181	0.2623377
ILMN_1737754	93.45988	0.1454545
ILMN_1808905	74.3408	0.5649351
ILMN_2268556	71.49369	0.7467533
ILMN_2253207	86.03676	0.2324675
ILMN_1734794	71.19432	0.774026
ILMN_1690818	73.56998	0.6025974
ILMN_1770758	91.90827	0.1584416
ILMN_2293529	73.51956	0.6051948
ILMN_1703049	85.85092	0.2350649
ILMN_1733690	177.9703	0.01298701
ILMN_2410406	85.99974	0.2324675
ILMN_1741572	195.4457	0.007792208
ILMN_1768962	138.2322	0.03636364
ILMN_2400663	83.01962	0.2844156
ILMN_2396691	96.30892	0.1298701
ILMN_1802799	298.4056	0
ILMN_1679383	103.3621	0.09220779
ILMN_1658337	401.7332	0
ILMN_2148847	724.2604	0
ILMN_1770673	900.8098	0
ILMN_2205785	73.96208	0.5818182
ILMN_1728047	243.6333	0.003896104
ILMN_1774938	71.34308	0.7597402
ILMN_2380771	366.601	0
ILMN_1701731	405.6595	0
ILMN_1672148	72.42805	0.6831169
ILMN_2278335	99.46365	0.1064935
ILMN_1662507	90.47518	0.1818182
ILMN_1668617	74.6742	0.5571429
ILMN_1719154	69.47766	0.8675325
ILMN_1773417	73.83944	0.5896104
ILMN_2412336	85.27787	0.2454545
ILMN_3237488	79.97957	0.3558442
ILMN_1730191	69.14149	0.8792208
ILMN_1713124	101.8811	0.0987013
ILMN_1668880	67.92686	0.9220779
ILMN_1687757	80.29439	0.3493507
ILMN_3307911	86.00454	0.2324675
ILMN_1685803	78.72317	0.3961039
ILMN_1692661	91.73015	0.161039
ILMN_2157277	8283.002	0
ILMN_1694985	118.9603	0.05194805
ILMN_1677043	267.8858	0.001298701
ILMN_2145396	148.6957	0.02727273
ILMN_1718483	70.13641	0.8376623
ILMN_3243152	74.11015	0.5805195
ILMN_2388507	716.5302	0
ILMN_2410909	728.219	0
ILMN_1748661	79.24979	0.3792208
ILMN_1726906	112.7536	0.06493507
ILMN_1743347	81.40723	0.3168831
ILMN_1733598	117.4411	0.05454545
ILMN_1757130	71.20318	0.7727273
ILMN_2325612	72.78231	0.6558442
ILMN_2325610	85.0487	0.2493507
ILMN_2377240	496.4129	0
ILMN_1665982	167.0974	0.01428571
ILMN_2404657	75.07703	0.548052
ILMN_1747577	183.662	0.01168831
ILMN_1679898	110.01	0.07402597
ILMN_1700047	139.7651	0.03636364
ILMN_2385647	87.12098	0.2233766
ILMN_1728309	82.01027	0.3038961
ILMN_1708323	136.9204	0.03636364
ILMN_2367126	401.0034	0
ILMN_2271875	75.05835	0.548052
ILMN_1782939	87.78611	0.212987
ILMN_1682763	81.34736	0.3181818
ILMN_1670870	157.4763	0.01818182
ILMN_2051381	137.633	0.03636364
ILMN_2302716	108.4912	0.07792208
ILMN_2096372	212.1892	0.006493506
ILMN_1709348	265.3411	0.001298701
ILMN_1748538	82.94281	0.2857143
ILMN_2383707	78.65719	0.4012987
ILMN_1807439	70.37888	0.8246753
ILMN_2139970	72.15753	0.7
ILMN_2150894	84.87395	0.2545455
ILMN_1675398	76.87814	0.4636364
ILMN_1802167	67.57596	0.9376624
ILMN_1736539	216.5794	0.006493506
ILMN_2182980	79.45864	0.3766234
ILMN_1793859	252.487	0.003896104
ILMN_1702503	102.964	0.09220779
ILMN_1667564	80.60593	0.3363636
ILMN_1794825	158.0929	0.01818182
ILMN_2401641	104.557	0.08961039
ILMN_1727965	72.57726	0.6701299
ILMN_1728662	136.1822	0.03766234
ILMN_2363880	72.73346	0.6584415
ILMN_1761514	71.88906	0.7207792
ILMN_1763666	78.2775	0.412987
ILMN_2244841	72.95879	0.6441559
ILMN_1656368	87.7055	0.2142857
ILMN_1696099	101.9299	0.09740259
ILMN_2406557	78.03441	0.4181818
ILMN_2372403	92.7622	0.1532468
ILMN_2372398	88.84232	0.2012987
ILMN_1785284	157.4316	0.01818182
ILMN_2096985	87.32131	0.2168831
ILMN_1687508	83.1305	0.2831169
ILMN_1763461	80.83778	0.3311688
ILMN_2365176	107.8445	0.07922078
ILMN_1699258	93.07735	0.1493506
ILMN_1681938	76.10033	0.4896104
ILMN_1761804	1263.895	0
ILMN_1681374	79.95166	0.3571429
ILMN_1736700	1277.606	0
ILMN_2251253	76.53697	0.4766234
ILMN_1741148	731.6959	0
ILMN_1747716	131.1165	0.04415584
ILMN_1755974	463.8853	0
ILMN_1718093	95.34233	0.1324675
ILMN_3243268	101.8089	0.0987013
ILMN_1730304	71.64382	0.7428572
ILMN_1666325	134.0271	0.04025974
ILMN_3251482	94.52757	0.138961
ILMN_1660856	109.2644	0.07532468
ILMN_2120982	86.33924	0.2298701
ILMN_1743995	107.5886	0.08051948
ILMN_2147503	91.5712	0.1649351
ILMN_1761456	179.0727	0.01298701
ILMN_1743635	219.0322	0.003896104
ILMN_2191822	77.74799	0.4246753
ILMN_2131293	73.63383	0.6
ILMN_1782084	98.96832	0.1064935
ILMN_1737945	90.21063	0.1857143
ILMN_1722688	83.61681	0.2792208
ILMN_1806845	115.6157	0.05844156
ILMN_1711886	241.8374	0.003896104
ILMN_1664449	186.4279	0.01038961
ILMN_1771411	197.4131	0.007792208
ILMN_2365686	124.2355	0.04935065
ILMN_2271014	100.7178	0.1012987
ILMN_1685413	152.138	0.02467532
ILMN_1732809	133.1423	0.04285714
ILMN_1753135	79.85799	0.361039
ILMN_2276750	183.5483	0.01168831
ILMN_1758038	135.8388	0.03896104
ILMN_2375973	122.3575	0.05064935
ILMN_1690252	151.4713	0.02467532
ILMN_2134062	128.0901	0.04675325
ILMN_1805673	105.2654	0.08831169
ILMN_1657283	1395.846	0
ILMN_1808792	158.956	0.01818182
ILMN_1761764	146.1655	0.02727273
ILMN_1779190	98.02454	0.1155844
ILMN_1796946	70.53857	0.8155844
ILMN_1784583	79.80388	0.3636364
ILMN_1681046	75.27014	0.5428572
ILMN_1709474	105.9711	0.08701298
ILMN_3237132	77.88121	0.4233766
ILMN_1713731	89.83826	0.1896104
ILMN_1692332	95.16608	0.1324675
ILMN_2137544	85.39726	0.2441558
ILMN_1735987	89.65321	0.1922078
ILMN_1676042	82.94685	0.2857143
ILMN_1783443	94.82171	0.1376623
ILMN_1729320	74.49837	0.5597402
ILMN_2403534	77.85451	0.4233766
ILMN_2276904	84.02085	0.2714286
ILMN_1751975	70.23363	0.8337662
ILMN_2393149	90.67035	0.1805195
ILMN_1680996	3207.111	0
ILMN_1792150	91.90903	0.1584416
ILMN_1651466	75.17255	0.5467532
ILMN_1797875	4782.971	0
ILMN_1678255	74.22104	0.5753247
ILMN_1752669	287.6927	0
ILMN_2078697	369.5527	0
ILMN_1811238	89.58971	0.1935065
ILMN_1734630	162.9733	0.01688312
ILMN_1701603	1794.76	0
ILMN_1693789	4547.997	0
ILMN_1801851	261.7415	0.002597403
ILMN_1750256	133.5996	0.04285714
ILMN_1700596	136.2936	0.03766234
ILMN_1702322	96.21502	0.1298701
ILMN_1690636	159.9392	0.01818182
ILMN_1792449	66.86172	0.9571428
ILMN_1765674	72.30152	0.6909091
ILMN_1787314	323.8044	0
ILMN_1663897	103.5702	0.09220779
ILMN_1800958	99.57024	0.1064935
ILMN_1760889	124.0535	0.04935065
ILMN_3236443	83.65996	0.2779221
ILMN_2191902	140.8057	0.03246753
ILMN_1729325	111.7168	0.06883117
ILMN_1803384	72.3791	0.6831169
ILMN_1797432	71.21854	0.7727273
ILMN_1794728	123.3405	0.05064935
ILMN_1715988	80.16391	0.3545454
ILMN_1713315	73.3414	0.6194805
ILMN_2194619	112.8095	0.06493507
ILMN_3246673	202.4047	0.006493506
ILMN_1759670	156.5593	0.01818182
ILMN_2367172	95.17947	0.1324675
ILMN_1792741	88.83652	0.2012987
ILMN_1794384	75.77827	0.5116883
ILMN_1688019	73.56393	0.6025974
ILMN_1751092	80.88918	0.3285714
ILMN_1697611	93.73298	0.1441558
ILMN_1695446	77.0864	0.4532467
ILMN_1662681	80.30691	0.3480519
ILMN_1788462	648.4227	0
ILMN_1667994	413.5236	0
ILMN_1788239	95.22898	0.1324675
ILMN_1695759	114.5613	0.06103896
ILMN_2397406	89.71097	0.1922078
ILMN_1727258	72.75988	0.6584415
ILMN_1723116	159.6256	0.01818182
ILMN_1666258	111.0973	0.07402597
ILMN_1660995	74.79253	0.5532467
ILMN_1736412	115.6421	0.05844156
ILMN_1778723	2231.785	0
ILMN_1765460	73.0015	0.6415585
ILMN_1725896	74.19782	0.5766234
ILMN_1738233	105.6676	0.08701298
ILMN_1670506	123.3883	0.05064935
ILMN_1779374	155.4977	0.01818182
ILMN_2394242	88.56296	0.2051948
ILMN_1727023	102.5914	0.0961039
ILMN_1683901	85.21421	0.2454545
ILMN_1750880	110.4446	0.07402597
ILMN_1792409	90.39237	0.1818182
ILMN_1748141	118.2021	0.05324675
ILMN_1778788	114.581	0.06103896
ILMN_1759312	69.13525	0.8805195
ILMN_1701589	71.91708	0.7168831
ILMN_1696830	68.10028	0.9155844
ILMN_1786899	86.0685	0.2324675
ILMN_1774447	101.2268	0.0987013
ILMN_1660854	153.2259	0.02337662
ILMN_1665307	119.6813	0.05194805
ILMN_1731223	134.8998	0.04025974
ILMN_1685834	72.25726	0.6922078
ILMN_1725297	72.06739	0.7051948
ILMN_1665331	161.5219	0.01818182
ILMN_1713927	77.171	0.448052
ILMN_1797796	78.12228	0.4155844
ILMN_2294762	155.5298	0.01818182
ILMN_2408219	68.75737	0.8948052
ILMN_2094262	86.60151	0.2272727
ILMN_2094261	113.9182	0.06363636
ILMN_1726327	110.5753	0.07402597
ILMN_1663313	1541.344	0
ILMN_1719031	73.52744	0.6051948
ILMN_2131123	70.12571	0.8389611
ILMN_1801303	251.6308	0.003896104
ILMN_1751102	76.66642	0.4727273
ILMN_1694882	110.218	0.07402597
ILMN_2073157	112.8129	0.06493507
ILMN_1785742	87.26787	0.2181818
ILMN_2309549	90.79913	0.1766234
ILMN_1801606	555.2804	0
ILMN_1664435	70.42026	0.8207792
ILMN_1804812	155.5833	0.01818182
ILMN_1659553	253.7838	0.003896104
ILMN_1770378	137.0474	0.03636364
ILMN_2343563	117.6278	0.05454545
ILMN_1726281	100.326	0.1012987
ILMN_1753773	159.5648	0.01818182
ILMN_1722102	160.7486	0.01818182
ILMN_1674988	74.69733	0.5571429
ILMN_1793894	705.0472	0
ILMN_1733096	71.8372	0.725974
ILMN_1813243	78.30719	0.412987
ILMN_1802973	330.7041	0
ILMN_1723177	585.2122	0
ILMN_2199284	105.3954	0.08701298
ILMN_1696974	117.1005	0.05584415
ILMN_1760727	245.4907	0.003896104
ILMN_1665871	113.252	0.06493507
ILMN_1736340	453.5524	0
ILMN_1677723	111.3931	0.07272727
ILMN_2086890	99.0081	0.1064935
ILMN_3250067	78.70961	0.3961039
ILMN_3250879	65.32864	0.9883117
ILMN_1774207	72.90635	0.6493506
ILMN_1758443	74.51643	0.5597402
ILMN_1669773	75.4249	0.5337662
ILMN_2145501	101.9787	0.09740259
ILMN_1772612	90.75764	0.1792208
ILMN_1695193	81.20263	0.3207792
ILMN_2143220	77.49902	0.4324675
ILMN_1674376	79.57364	0.3727273
ILMN_2386444	98.29012	0.1142857
ILMN_1707727	69.4414	0.8675325
ILMN_2166696	82.43452	0.2948052
ILMN_1725518	77.97571	0.4220779
ILMN_1813361	110.1188	0.07402597
ILMN_2317186	87.61495	0.2142857
ILMN_1684694	78.78214	0.3961039
ILMN_1776363	70.73362	0.8051948
ILMN_1652729	75.3196	0.5389611
ILMN_1661875	101.1544	0.1
ILMN_2390609	83.65987	0.2779221
ILMN_1651943	74.16179	0.5792208
ILMN_2112829	95.57658	0.1324675
ILMN_2112834	66.47147	0.9701298
ILMN_1813139	285.3202	0
ILMN_1811239	70.57665	0.812987
ILMN_1794470	293.8382	0
ILMN_1801464	188.5591	0.009090909
ILMN_1735364	98.95524	0.1064935
ILMN_1660778	124.1271	0.04935065
ILMN_1692080	71.75997	0.7350649
ILMN_1765091	214.594	0.006493506
ILMN_2341382	144.5844	0.02987013
ILMN_1778304	69.35763	0.8753247
ILMN_1766560	103.6348	0.09220779
ILMN_3241218	332.011	0
ILMN_1797873	74.24463	0.5714286
ILMN_3243457	75.62342	0.5194805
ILMN_3249608	186.7057	0.009090909
ILMN_1675483	242.7426	0.003896104
ILMN_2251062	82.90584	0.287013
ILMN_1799369	91.12901	0.1727273
ILMN_1784292	144.2545	0.02987013
ILMN_1687351	240.4067	0.003896104
ILMN_2185563	295.741	0
ILMN_1716264	67.70232	0.9324675
ILMN_1711828	159.2834	0.01818182
ILMN_2115218	255.439	0.003896104
ILMN_2108709	535.5132	0
ILMN_1690465	74.23642	0.574026
ILMN_1661833	417.0596	0
ILMN_1689908	1193.285	0
ILMN_1794070	132.673	0.04285714
ILMN_2148507	115.5704	0.05844156
ILMN_1660183	69.79136	0.8571429
ILMN_1667830	82.97119	0.2857143
ILMN_1790351	83.21286	0.2831169
ILMN_1807112	127.1805	0.04805195
ILMN_1672356	338.5197	0
ILMN_1662902	99.12045	0.1064935
ILMN_1675435	90.64669	0.1805195
ILMN_1659156	95.17283	0.1324675
ILMN_2353431	84.08605	0.2714286
ILMN_1787064	100.2262	0.1025974
ILMN_2406335	136.8572	0.03636364
ILMN_1712019	191.5194	0.007792208
ILMN_3190486	72.19199	0.6987013
ILMN_3255211	74.67515	0.5571429
ILMN_3192974	82.57476	0.2922078
ILMN_3233098	66.14566	0.9727273
ILMN_1666221	108.8442	0.07792208
ILMN_1682547	80.90081	0.3272727
ILMN_1747839	82.3644	0.3
ILMN_1679184	87.60484	0.2142857
ILMN_2215824	145.5284	0.02857143
ILMN_1670452	96.69093	0.125974
ILMN_3244353	70.85766	0.7935065
ILMN_2289424	71.70985	0.7363636
ILMN_2398211	72.04437	0.7090909
ILMN_3240529	68.08191	0.9168831
ILMN_3307747	67.54396	0.9402598
ILMN_1680631	67.67527	0.9337662
ILMN_2181867	77.23011	0.448052
ILMN_1757147	72.02358	0.7090909
ILMN_1671812	80.058	0.3558442
ILMN_1799848	124.4979	0.04935065
ILMN_2132599	127.0082	0.04805195
ILMN_2227338	99.94708	0.1038961
ILMN_1747151	81.38078	0.3181818
ILMN_1768202	165.8125	0.01428571
ILMN_2101368	67.53971	0.9402598
ILMN_1740161	104.4326	0.08961039
ILMN_1794063	92.64888	0.1532468
ILMN_1697594	84.69217	0.2571429
ILMN_2232520	116.9395	0.05584415
ILMN_2075643	72.45736	0.6792208
ILMN_1749338	71.58749	0.7428572
ILMN_1756727	92.36069	0.1558442
ILMN_1813607	70.08775	0.8415585
ILMN_1796059	69.8475	0.8545455
ILMN_1730678	4070.193	0
ILMN_1708056	81.22691	0.3207792
ILMN_2214278	114.578	0.06103896
ILMN_1805985	100.2319	0.1025974
ILMN_1667748	163.6107	0.01688312
ILMN_2119793	93.60937	0.1441558
ILMN_1655766	86.14298	0.2298701
ILMN_1758215	79.4644	0.3766234
ILMN_2145153	79.12411	0.3857143
ILMN_1798006	80.01675	0.3558442
ILMN_2382431	108.2402	0.07922078
ILMN_1750459	66.55147	0.9701298
ILMN_1686523	72.88292	0.651948
ILMN_2280568	201.9227	0.006493506
ILMN_1780806	278.8722	0
ILMN_2189614	102.4378	0.0961039
ILMN_1756417	89.30097	0.1961039
ILMN_1776936	77.25775	0.4454545
ILMN_1710979	137.0989	0.03636364
ILMN_1758846	107.876	0.07922078
ILMN_1751744	73.70112	0.5974026
ILMN_2091590	81.7423	0.3116883
ILMN_1676605	92.08167	0.1584416
ILMN_1779882	95.88953	0.1311688
ILMN_1755049	138.6918	0.03636364
ILMN_2059844	316.0111	0
ILMN_1733716	117.2465	0.05584415
ILMN_1712298	100.1638	0.1025974
ILMN_1755588	88.97034	0.2
ILMN_1669259	347.0386	0
ILMN_1728957	76.40329	0.4844156
ILMN_1793466	72.97752	0.6428571
ILMN_2367300	81.93698	0.3064935
ILMN_2226304	110.6392	0.07402597
ILMN_3244029	76.50648	0.4766234
ILMN_1772660	212.2543	0.006493506
ILMN_1766309	88.1944	0.2090909
ILMN_2341724	155.6475	0.01818182
ILMN_2072045	70.52032	0.8168831
ILMN_1724040	96.00751	0.1298701
ILMN_1692849	83.50474	0.2792208
ILMN_1698159	73.19666	0.6285715
ILMN_2178587	107.2372	0.08181818
ILMN_2354930	72.97626	0.6428571
ILMN_1779951	78.26154	0.412987
ILMN_1675937	81.6581	0.3142857
ILMN_2048607	126.214	0.04805195
ILMN_1813669	208.8957	0.006493506
ILMN_1758392	75.79745	0.5103896
ILMN_1696131	101.4618	0.0987013
ILMN_2340974	74.47015	0.5623376
ILMN_1751636	81.71344	0.3116883
ILMN_2199658	71.93734	0.712987
ILMN_1735108	75.52881	0.5298702
ILMN_1677487	243.3236	0.003896104
ILMN_2273796	108.2943	0.07922078
ILMN_2370692	84.77391	0.2571429
ILMN_1739645	75.92416	0.5012987
ILMN_3237961	75.61439	0.5194805
ILMN_1767111	103.6775	0.09220779
ILMN_3248094	98.05042	0.1155844
ILMN_3240765	67.24506	0.9454545
ILMN_2228215	85.76411	0.2376623
ILMN_1690154	101.323	0.0987013
ILMN_1674941	221.7986	0.003896104
ILMN_1675423	64.97836	0.9909091
ILMN_1683824	184.3872	0.01168831
ILMN_1732948	71.99253	0.7103896
ILMN_1709124	99.22529	0.1064935
ILMN_1762629	88.46288	0.2051948
ILMN_1769259	131.1984	0.04415584
ILMN_1798679	107.7051	0.08051948
ILMN_1807945	171.1037	0.01298701
ILMN_1684293	2439.971	0
ILMN_2151412	70.58589	0.812987
ILMN_1655868	123.0381	0.05064935
ILMN_1728191	72.97907	0.6428571
ILMN_1684923	85.02586	0.2506494
ILMN_1763837	595.0309	0
ILMN_1887731	104.7181	0.08961039
ILMN_1670379	78.7601	0.3961039
ILMN_1811877	80.10707	0.3545454
ILMN_2387995	78.51347	0.4051948
ILMN_1780894	77.47143	0.4376623
ILMN_1812926	728.1661	0
ILMN_1668044	71.78973	0.7311688
ILMN_1668566	83.62095	0.2792208
ILMN_2184184	2030.882	0
ILMN_1699421	87.81828	0.212987
ILMN_2380494	343.4544	0
ILMN_1685170	723.902	0
ILMN_1807003	161.1623	0.01818182
ILMN_2412490	70.59128	0.812987
ILMN_1737612	83.45317	0.2818182
ILMN_1799243	85.95277	0.2337662
ILMN_1711899	184.2337	0.01168831
ILMN_1755937	86.61457	0.2272727
ILMN_2409167	1001.327	0
ILMN_1698100	99.76962	0.1064935
ILMN_2041101	276.7567	0
ILMN_3235632	9347.811	0
ILMN_1798372	74.89615	0.5519481
ILMN_1694548	256.6974	0.003896104
ILMN_1711408	85.95641	0.2337662
ILMN_1741003	514.5836	0
ILMN_2326591	122.7322	0.05064935
ILMN_1678612	135.5793	0.04025974
ILMN_1662322	274.0518	0
ILMN_1703791	474.325	0
ILMN_1778087	82.31216	0.3
ILMN_2095610	77.27959	0.4441558
ILMN_3242004	73.30219	0.6233766
ILMN_2186983	83.65838	0.2779221
ILMN_2217601	74.13467	0.5792208
ILMN_1709820	296.4656	0
ILMN_1799863	99.79791	0.1064935
ILMN_1741431	157.3364	0.01818182
ILMN_2405185	82.11258	0.3012987
ILMN_1782086	91.13338	0.1727273
ILMN_1813840	169.793	0.01428571
ILMN_1767113	86.55642	0.2285714
ILMN_1789676	129.4664	0.04545455
ILMN_2387505	68.3437	0.9090909
ILMN_1781983	212.065	0.006493506
ILMN_2399627	217.8263	0.005194805
ILMN_2399622	193.3258	0.007792208
ILMN_2276598	70.36699	0.8246753
ILMN_1754179	368.7792	0
ILMN_1805247	125.5509	0.04935065
ILMN_2415467	99.72453	0.1064935
ILMN_1754738	416.868	0
ILMN_1705861	106.4623	0.08441558
ILMN_1751345	100.7695	0.1
ILMN_1712806	108.6532	0.07792208
ILMN_2316173	101.4491	0.0987013
ILMN_1766411	1136.859	0
ILMN_2120273	1346.602	0
ILMN_1768610	74.24046	0.5727273
ILMN_1815306	118.6212	0.05324675
ILMN_2359211	95.78111	0.1311688
ILMN_1673108	77.13239	0.4506494
ILMN_1803779	207.6439	0.006493506
ILMN_1681998	140.8522	0.03246753
ILMN_2331735	172.884	0.01298701
ILMN_1699598	224.3141	0.003896104
ILMN_2402798	214.7861	0.006493506
ILMN_1662426	503.8359	0
ILMN_1809957	1320.491	0
ILMN_1768867	750.5466	0
ILMN_1679256	86.31831	0.2298701
ILMN_2284667	69.68024	0.8571429
ILMN_1764945	143.8427	0.03116883
ILMN_2390114	148.4152	0.02727273
ILMN_2362122	200.3522	0.006493506
ILMN_1667086	205.9557	0.006493506
ILMN_1701774	80.9148	0.3272727
ILMN_1676946	157.3611	0.01818182
ILMN_2311761	248.2553	0.003896104
ILMN_1731596	130.0571	0.04415584
ILMN_1669377	308.5163	0
ILMN_1754531	136.1363	0.03896104
ILMN_1779512	95.28285	0.1324675
ILMN_1760466	83.04679	0.2844156
ILMN_1659463	763.4885	0
ILMN_2344798	105.4175	0.08701298
ILMN_2182656	87.86857	0.2116883
ILMN_1668285	83.88604	0.2727273
ILMN_1723626	83.5555	0.2792208
ILMN_2270491	77.2631	0.4454545
ILMN_2364928	73.08018	0.6402597
ILMN_1686610	378.4571	0
ILMN_1769918	74.64227	0.5571429
ILMN_1796271	72.46272	0.6779221
ILMN_1699646	73.46526	0.6090909
ILMN_1801710	837.4506	0
ILMN_3251699	109.3252	0.07532468
ILMN_1716790	75.5496	0.5285714
ILMN_1740772	589.1275	0
ILMN_2320513	247.9599	0.003896104
ILMN_1662668	78.57538	0.4051948
ILMN_1659950	125.3823	0.04935065
ILMN_1656951	116.0306	0.05844156
ILMN_1689431	98.79249	0.1064935
ILMN_1708833	119.2439	0.05194805
ILMN_1740052	74.84952	0.5519481
ILMN_1718023	334.357	0
ILMN_2319344	307.7655	0
ILMN_1661886	455.1551	0
ILMN_1652505	146.1693	0.02727273
ILMN_1658472	437.7409	0
ILMN_2398388	118.3846	0.05324675
ILMN_1767816	200.81	0.006493506
ILMN_1815051	279.6187	0
ILMN_1793598	165.4791	0.01428571
ILMN_2128293	98.85195	0.1064935
ILMN_1788135	82.42608	0.2948052
ILMN_1793360	82.10133	0.3012987
ILMN_3243695	72.58941	0.6675324
ILMN_1808597	63.98943	0.9987013
ILMN_1689353	84.51154	0.2623377
ILMN_1700183	74.99493	0.5506493
ILMN_2396198	89.66647	0.1922078
ILMN_1763834	116.0918	0.05844156
ILMN_2081465	79.53923	0.374026
ILMN_1710482	281.7064	0
ILMN_1796737	80.52393	0.338961
ILMN_1690884	71.72234	0.7363636
ILMN_1729533	196.767	0.007792208
ILMN_1688543	76.95258	0.4623377
ILMN_1675706	79.25948	0.3792208
ILMN_1754055	78.38406	0.4116883
ILMN_1664024	70.47089	0.8168831
ILMN_1697925	221.5638	0.003896104
ILMN_1813881	75.38875	0.5363637
ILMN_1719143	76.2738	0.4883117
ILMN_1680192	231.6674	0.003896104
ILMN_2219466	91.84298	0.1597403
ILMN_1675684	145.5106	0.02857143
ILMN_3307651	137.9978	0.03636364
ILMN_1661572	75.45897	0.5311688
ILMN_2412172	130.0287	0.04415584
ILMN_2296950	117.9036	0.05324675
ILMN_1702706	114.8704	0.05974026
