PROBE_ID	7677153059_A.VALUE	7677153059_A.Detection Pval
ILMN_1814327	107.0701	0.2350649
ILMN_2341343	99.18614	0.548052
ILMN_1775634	95.12018	0.7857143
ILMN_1802458	228.8538	0.003896104
ILMN_2307656	226.9094	0.003896104
ILMN_1709796	111.6475	0.1480519
ILMN_1783963	100.7419	0.4571429
ILMN_2134801	96.43783	0.7025974
ILMN_1757807	105.7027	0.2753247
ILMN_1673529	324.0341	0
ILMN_1686370	145.4128	0.04025974
ILMN_1809139	286.1403	0
ILMN_1747504	299.7314	0
ILMN_1666679	124.6761	0.07012987
ILMN_1657862	172.7324	0.01558442
ILMN_1770412	346.2376	0
ILMN_1712786	121.8381	0.07922078
ILMN_1680111	128.8587	0.05584415
ILMN_1791006	112.6194	0.1402597
ILMN_1714567	1578.605	0
ILMN_1792495	118.7949	0.09220779
ILMN_1752159	128.8022	0.05584415
ILMN_3243156	96.03853	0.7233766
ILMN_1812640	2750.542	0
ILMN_2162799	131.8277	0.05064935
ILMN_1782679	92.98589	0.8961039
ILMN_1703617	207.1705	0.005194805
ILMN_1798308	241.5332	0.002597403
ILMN_1730625	95.25779	0.7714286
ILMN_1696512	274.7523	0
ILMN_2164164	93.58263	0.874026
ILMN_3240117	406.0924	0
ILMN_1703538	1482.283	0
ILMN_1792473	2459.084	0
ILMN_1771827	208.6176	0.005194805
ILMN_3246401	154.9766	0.03246753
ILMN_1770725	99.57922	0.5207792
ILMN_2313821	131.1177	0.05064935
ILMN_1717357	109.2376	0.1909091
ILMN_1668408	128.2348	0.05844156
ILMN_1667183	103.0754	0.3519481
ILMN_1712639	96.32726	0.7077922
ILMN_1704173	105.4096	0.2805195
ILMN_1797974	121.9071	0.07792208
ILMN_1688625	124.0024	0.07142857
ILMN_1776916	120.7768	0.08051948
ILMN_2113340	99.93202	0.4974026
ILMN_1669557	95.20461	0.7792208
ILMN_3307874	95.06251	0.7909091
ILMN_2214232	96.8301	0.6766234
ILMN_1681301	181.1511	0.01168831
ILMN_1673252	172.2224	0.01558442
ILMN_2103841	260.0061	0.002597403
ILMN_2368268	103.1124	0.3506494
ILMN_2415292	101.4292	0.4207792
ILMN_1670282	115.5582	0.1038961
ILMN_2261519	4934.002	0
ILMN_1791236	96.02695	0.7233766
ILMN_1723521	104.534	0.312987
ILMN_2242299	95.46842	0.7597402
ILMN_2312764	94.71884	0.8103896
ILMN_1779965	137.5856	0.04285714
ILMN_1670542	138.1691	0.04285714
ILMN_1655645	126.6632	0.06493507
ILMN_1716053	167.0866	0.02337662
ILMN_3236458	150.3936	0.03506494
ILMN_1778173	259.8788	0.002597403
ILMN_2338038	101.962	0.3909091
ILMN_1686522	103.3474	0.3441558
ILMN_1764090	100.4134	0.4701299
ILMN_1798249	92.71029	0.9077922
ILMN_1656593	92.48595	0.9168831
ILMN_2283473	103.7617	0.3363636
ILMN_2387712	104.9643	0.2935065
ILMN_1684305	95.71017	0.7506493
ILMN_1712530	98.92667	0.5597402
ILMN_1662598	102.6768	0.3675325
ILMN_1718808	134.2871	0.04805195
ILMN_1783818	97.74555	0.612987
ILMN_2293758	173.154	0.01558442
ILMN_1735539	117.4357	0.0987013
ILMN_2280189	136.1063	0.04415584
ILMN_1693220	202.6403	0.005194805
ILMN_1684836	95.85431	0.7441558
ILMN_1715532	100.3227	0.4753247
ILMN_1686846	97.21336	0.6467533
ILMN_2308950	96.69494	0.6831169
ILMN_1709101	209.5808	0.005194805
ILMN_1752247	243.3515	0.002597403
ILMN_2396956	611.0234	0
ILMN_1679987	95.83372	0.7454545
ILMN_1673542	89.81266	0.9766234
ILMN_1802537	93.79711	0.864935
ILMN_1675507	96.6488	0.6909091
ILMN_1691959	102.628	0.3688312
ILMN_1737754	107.2408	0.2324675
ILMN_1808905	97.05585	0.6610389
ILMN_2268556	99.64205	0.5194805
ILMN_2253207	110.0739	0.1818182
ILMN_1734794	91.55179	0.9402598
ILMN_1690818	98.71117	0.5766234
ILMN_1770758	108.9084	0.1974026
ILMN_2293529	106.6003	0.2493507
ILMN_1703049	102.8775	0.3571429
ILMN_1733690	159.6551	0.02857143
ILMN_2410406	99.63781	0.5194805
ILMN_1741572	184.7885	0.01038961
ILMN_1768962	189.6095	0.007792208
ILMN_2400663	104.7076	0.3064935
ILMN_2396691	103.6825	0.3363636
ILMN_1802799	313.5502	0
ILMN_1679383	110.3785	0.1779221
ILMN_1658337	258.419	0.002597403
ILMN_2148847	679.7303	0
ILMN_1770673	1367.918	0
ILMN_2205785	100.9074	0.4506494
ILMN_1728047	236.8362	0.002597403
ILMN_1774938	98.06358	0.5948052
ILMN_2380771	264.201	0
ILMN_1701731	317.0332	0
ILMN_1672148	99.06078	0.5506493
ILMN_2278335	114.5488	0.1168831
ILMN_1662507	102.7184	0.3649351
ILMN_1668617	103.4891	0.3402597
ILMN_1719154	96.51632	0.6961039
ILMN_1773417	96.30154	0.7103896
ILMN_2412336	107.378	0.2324675
ILMN_3237488	101.388	0.4246753
ILMN_1730191	92.49938	0.9168831
ILMN_1713124	175.7384	0.01428571
ILMN_1668880	96.46561	0.7
ILMN_1687757	104.6288	0.3064935
ILMN_3307911	105.1018	0.2857143
ILMN_1685803	94.1246	0.8428571
ILMN_1692661	113.5453	0.1285714
ILMN_2157277	8336.985	0
ILMN_1694985	128.7693	0.05584415
ILMN_1677043	235.1301	0.002597403
ILMN_2145396	144.6343	0.04025974
ILMN_1718483	93.13775	0.8896104
ILMN_3243152	99.32505	0.5402597
ILMN_2388507	705.6016	0
ILMN_2410909	746.5245	0
ILMN_1748661	90.54392	0.9662338
ILMN_1726906	125.8344	0.06883117
ILMN_1743347	109.6016	0.1883117
ILMN_1733598	137.4412	0.04285714
ILMN_1757130	98.24451	0.5896104
ILMN_2325612	98.53815	0.5844156
ILMN_2325610	102.259	0.3792208
ILMN_2377240	298.8824	0
ILMN_1665982	138.5931	0.04285714
ILMN_2404657	102.0746	0.3896104
ILMN_1747577	161.7508	0.02597403
ILMN_1679898	131.3432	0.05064935
ILMN_1700047	140.6927	0.04285714
ILMN_2385647	101.962	0.3909091
ILMN_1728309	101.526	0.4116883
ILMN_1708323	142.2713	0.04285714
ILMN_2367126	868.1213	0
ILMN_2271875	97.70045	0.6168831
ILMN_1782939	113.3425	0.1285714
ILMN_1682763	103.1451	0.3493507
ILMN_1670870	172.084	0.01558442
ILMN_2051381	148.1705	0.03506494
ILMN_2302716	124.5108	0.07012987
ILMN_2096372	145.9971	0.03896104
ILMN_1709348	168.0749	0.02207792
ILMN_1748538	102.316	0.3779221
ILMN_2383707	104.4019	0.3142857
ILMN_1807439	87.40636	0.9935065
ILMN_2139970	94.82156	0.8051948
ILMN_2150894	107.0251	0.2363636
ILMN_1675398	93.66759	0.8701299
ILMN_1802167	100.0016	0.4922078
ILMN_1736539	206.6705	0.005194805
ILMN_2182980	94.21543	0.8376623
ILMN_1793859	259.7744	0.002597403
ILMN_1702503	124.3212	0.07012987
ILMN_1667564	101.4777	0.4181818
ILMN_1794825	158.4322	0.02857143
ILMN_2401641	118.5184	0.09350649
ILMN_1727965	100.3781	0.4714286
ILMN_1728662	192.1808	0.007792208
ILMN_2363880	98.89371	0.5623376
ILMN_1761514	91.53544	0.9402598
ILMN_1763666	93.8029	0.864935
ILMN_2244841	97.67993	0.6246753
ILMN_1656368	99.49911	0.5246753
ILMN_1696099	124.1816	0.07142857
ILMN_2406557	99.34597	0.5389611
ILMN_2372403	114.1915	0.1207792
ILMN_2372398	110.7652	0.1662338
ILMN_1785284	171.6184	0.01558442
ILMN_2096985	101.531	0.4116883
ILMN_1687508	105.721	0.2727273
ILMN_1763461	104.6485	0.3064935
ILMN_2365176	121.1408	0.07922078
ILMN_1699258	112.7669	0.138961
ILMN_1681938	93.47475	0.8805195
ILMN_1761804	780.6215	0
ILMN_1681374	101.5511	0.4090909
ILMN_1736700	1065.741	0
ILMN_2251253	94.44123	0.8272727
ILMN_1741148	746.8436	0
ILMN_1747716	167.4612	0.02207792
ILMN_1755974	385.6814	0
ILMN_1718093	108.8275	0.1987013
ILMN_3243268	112.2815	0.1428571
ILMN_1730304	98.63279	0.5805195
ILMN_1666325	170.2898	0.01688312
ILMN_3251482	108.404	0.2103896
ILMN_1660856	118.3435	0.09350649
ILMN_2120982	105.9257	0.2649351
ILMN_1743995	122.8906	0.07402597
ILMN_2147503	101.6819	0.4
ILMN_1761456	131.024	0.05064935
ILMN_1743635	197.1782	0.006493506
ILMN_2191822	98.99547	0.5571429
ILMN_2131293	92.46509	0.9168831
ILMN_1782084	114.8781	0.1155844
ILMN_1737945	112.5622	0.1415584
ILMN_1722688	107.3193	0.2324675
ILMN_1806845	110.0314	0.1831169
ILMN_1711886	216.0524	0.005194805
ILMN_1664449	161.549	0.02597403
ILMN_1771411	170.8868	0.01558442
ILMN_2365686	137.4933	0.04285714
ILMN_2271014	114.9447	0.1142857
ILMN_1685413	142.1566	0.04285714
ILMN_1732809	137.467	0.04285714
ILMN_1753135	106.315	0.2558441
ILMN_2276750	184.5442	0.01038961
ILMN_1758038	134.157	0.04805195
ILMN_2375973	127.6072	0.06233766
ILMN_1690252	152.558	0.03376623
ILMN_2134062	121.0207	0.08051948
ILMN_1805673	117.5504	0.0987013
ILMN_1657283	1185.568	0
ILMN_1808792	164.9516	0.02467532
ILMN_1761764	150.7642	0.03506494
ILMN_1779190	112.191	0.1441558
ILMN_1796946	93.56227	0.8779221
ILMN_1784583	100.2978	0.4753247
ILMN_1681046	103.2073	0.3467532
ILMN_1709474	115.2919	0.1090909
ILMN_3237132	90.17419	0.9701298
ILMN_1713731	134.618	0.04545455
ILMN_1692332	110.8526	0.161039
ILMN_2137544	111.5006	0.1493506
ILMN_1735987	104.5689	0.3116883
ILMN_1676042	119.0326	0.09090909
ILMN_1783443	129.0842	0.05584415
ILMN_1729320	96.4257	0.7025974
ILMN_2403534	98.67511	0.5766234
ILMN_2276904	100.7778	0.4545455
ILMN_1751975	93.5544	0.8779221
ILMN_2393149	111.2029	0.1571429
ILMN_1680996	2131.215	0
ILMN_1792150	106.9492	0.2376623
ILMN_1651466	96.94904	0.6649351
ILMN_1797875	3387.855	0
ILMN_1678255	94.15292	0.8428571
ILMN_1752669	254.4033	0.002597403
ILMN_2078697	369.6037	0
ILMN_1811238	107.7676	0.2220779
ILMN_1734630	176.2134	0.01428571
ILMN_1701603	1174.307	0
ILMN_1693789	3865.581	0
ILMN_1801851	256.4227	0.002597403
ILMN_1750256	138.1233	0.04285714
ILMN_1700596	141.872	0.04285714
ILMN_1702322	111.4958	0.1493506
ILMN_1690636	155.8273	0.02857143
ILMN_1792449	91.87032	0.9337662
ILMN_1765674	103.693	0.3363636
ILMN_1787314	268.2267	0
ILMN_1663897	113.5232	0.1285714
ILMN_1800958	108.5356	0.2051948
ILMN_1760889	120.3913	0.08311688
ILMN_3236443	104.5277	0.312987
ILMN_2191902	148.2431	0.03506494
ILMN_1729325	113.5884	0.1285714
ILMN_1803384	95.50269	0.7584416
ILMN_1797432	97.16348	0.6532468
ILMN_1794728	134.034	0.04805195
ILMN_1715988	99.36573	0.5324675
ILMN_1713315	89.92386	0.9753247
ILMN_2194619	124.9245	0.06883117
ILMN_3246673	178.7528	0.01298701
ILMN_1759670	151.4306	0.03376623
ILMN_2367172	103.7076	0.3363636
ILMN_1792741	108.4425	0.2077922
ILMN_1794384	97.54314	0.6285715
ILMN_1688019	92.25512	0.9207792
ILMN_1751092	95.34538	0.7649351
ILMN_1697611	106.3115	0.2558441
ILMN_1695446	93.26166	0.8844156
ILMN_1662681	103.6582	0.3376623
ILMN_1788462	336.8943	0
ILMN_1667994	178.8189	0.01298701
ILMN_1788239	107.8358	0.2207792
ILMN_1695759	129.5303	0.05324675
ILMN_2397406	107.0496	0.2350649
ILMN_1727258	91.11501	0.9545454
ILMN_1723116	181.2012	0.01168831
ILMN_1666258	125.6268	0.06883117
ILMN_1660995	97.98419	0.5987013
ILMN_1736412	119.1671	0.08701298
ILMN_1778723	1636.511	0
ILMN_1765460	106.3945	0.2545455
ILMN_1725896	95.99394	0.7298701
ILMN_1738233	111.8966	0.1441558
ILMN_1670506	116.6811	0.1
ILMN_1779374	135.0306	0.04545455
ILMN_2394242	106.2486	0.2558441
ILMN_1727023	111.7696	0.1467533
ILMN_1683901	108.824	0.1987013
ILMN_1750880	104.7099	0.3064935
ILMN_1792409	113.5697	0.1285714
ILMN_1748141	123.0692	0.07402597
ILMN_1778788	142.5437	0.04285714
ILMN_1759312	91.93225	0.9324675
ILMN_1701589	96.45401	0.7025974
ILMN_1696830	102.1476	0.3844156
ILMN_1786899	103.3963	0.3428572
ILMN_1774447	120.0769	0.08441558
ILMN_1660854	158.5145	0.02857143
ILMN_1665307	120.5854	0.08181818
ILMN_1731223	127.4115	0.06363636
ILMN_1685834	98.46076	0.5883117
ILMN_1725297	94.22862	0.8376623
ILMN_1665331	166.3056	0.02337662
ILMN_1713927	98.85879	0.5649351
ILMN_1797796	102.9029	0.3571429
ILMN_2294762	150.6143	0.03506494
ILMN_2408219	98.0655	0.5948052
ILMN_2094262	105.4405	0.2805195
ILMN_2094261	111.2549	0.1545455
ILMN_1726327	115.5881	0.1038961
ILMN_1663313	1080.835	0
ILMN_1719031	92.27689	0.9207792
ILMN_2131123	91.90219	0.9337662
ILMN_1801303	184.3694	0.01038961
ILMN_1751102	101.5047	0.412987
ILMN_1694882	116.0403	0.1038961
ILMN_2073157	110.6307	0.1701299
ILMN_1785742	108.3556	0.2116883
ILMN_2309549	103.8703	0.3298701
ILMN_1801606	471.3129	0
ILMN_1664435	95.40505	0.761039
ILMN_1804812	144.4075	0.04025974
ILMN_1659553	173.0622	0.01558442
ILMN_1770378	133.0128	0.05064935
ILMN_2343563	143.3923	0.04285714
ILMN_1726281	116.9175	0.1
ILMN_1753773	167.4935	0.02207792
ILMN_1722102	174.6783	0.01558442
ILMN_1674988	98.90208	0.561039
ILMN_1793894	591.4229	0
ILMN_1733096	94.96606	0.7974026
ILMN_1813243	104.3496	0.3168831
ILMN_1802973	230.4612	0.003896104
ILMN_1723177	415.778	0
ILMN_2199284	107.7635	0.2220779
ILMN_1696974	151.056	0.03506494
ILMN_1760727	283.0388	0
ILMN_1665871	125.7157	0.06883117
ILMN_1736340	308.1925	0
ILMN_1677723	140.8484	0.04285714
ILMN_2086890	128.154	0.05844156
ILMN_3250067	96.5101	0.6974026
ILMN_3250879	96.42654	0.7025974
ILMN_1774207	96.78887	0.6805195
ILMN_1758443	91.44729	0.9428571
ILMN_1669773	91.37497	0.9454545
ILMN_2145501	114.5756	0.1168831
ILMN_1772612	105.7727	0.2701299
ILMN_1695193	107.5479	0.225974
ILMN_2143220	96.36977	0.7038961
ILMN_1674376	92.93773	0.8987013
ILMN_2386444	107.9154	0.2155844
ILMN_1707727	98.94993	0.5597402
ILMN_2166696	102.594	0.3688312
ILMN_1725518	88.55579	0.9896104
ILMN_1813361	120.6917	0.08051948
ILMN_2317186	106.3255	0.2558441
ILMN_1684694	96.95473	0.6636364
ILMN_1776363	97.17622	0.6493506
ILMN_1652729	98.8652	0.5649351
ILMN_1661875	119.2767	0.08701298
ILMN_2390609	104.1232	0.3220779
ILMN_1651943	93.1329	0.8896104
ILMN_2112829	110.3072	0.1779221
ILMN_2112834	94.7128	0.8116883
ILMN_1813139	227.4484	0.003896104
ILMN_1811239	95.57839	0.7532467
ILMN_1794470	260.2832	0.002597403
ILMN_1801464	156.3558	0.02857143
ILMN_1735364	107.8814	0.2181818
ILMN_1660778	131.8501	0.05064935
ILMN_1692080	92.72721	0.9064935
ILMN_1765091	201.1891	0.005194805
ILMN_2341382	145.8583	0.04025974
ILMN_1778304	93.45306	0.8818182
ILMN_1766560	120.9875	0.08051948
ILMN_3241218	258.3314	0.002597403
ILMN_1797873	93.92586	0.8532467
ILMN_3243457	90.06346	0.9701298
ILMN_3249608	193.8049	0.007792208
ILMN_1675483	226.7634	0.003896104
ILMN_2251062	108.9221	0.1974026
ILMN_1799369	104.9466	0.2935065
ILMN_1784292	139.0515	0.04285714
ILMN_1687351	190.6439	0.007792208
ILMN_2185563	174.2871	0.01558442
ILMN_1716264	100.3208	0.4753247
ILMN_1711828	156.2012	0.02857143
ILMN_2115218	164.9796	0.02467532
ILMN_2108709	426.4294	0
ILMN_1690465	103.6108	0.338961
ILMN_1661833	253.1759	0.002597403
ILMN_1689908	978.9773	0
ILMN_1794070	145.1082	0.04025974
ILMN_2148507	121.3496	0.07922078
ILMN_1660183	104.2929	0.3194805
ILMN_1667830	102.1747	0.3818182
ILMN_1790351	108.861	0.1987013
ILMN_1807112	150.0047	0.03506494
ILMN_1672356	244.5384	0.002597403
ILMN_1662902	120.8304	0.08051948
ILMN_1675435	109.0459	0.1948052
ILMN_1659156	111.7022	0.1480519
ILMN_2353431	106.0886	0.2597403
ILMN_1787064	111.9731	0.1441558
ILMN_2406335	131.5037	0.05064935
ILMN_1712019	179.8494	0.01298701
ILMN_3190486	101.7439	0.3948052
ILMN_3255211	101.8757	0.3922078
ILMN_3192974	102.7294	0.3649351
ILMN_3233098	91.36783	0.9454545
ILMN_1666221	115.0772	0.1116883
ILMN_1682547	104.0131	0.3220779
ILMN_1747839	100.1732	0.4792208
ILMN_1679184	101.0469	0.4441558
ILMN_2215824	181.6378	0.01168831
ILMN_1670452	110.0839	0.1805195
ILMN_3244353	91.22563	0.9493507
ILMN_2289424	94.31878	0.8311688
ILMN_2398211	111.953	0.1441558
ILMN_3240529	92.33321	0.9181818
ILMN_3307747	98.6892	0.5766234
ILMN_1680631	95.20433	0.7792208
ILMN_2181867	100.4073	0.4701299
ILMN_1757147	89.16288	0.9857143
ILMN_1671812	97.34148	0.6402597
ILMN_1799848	127.9157	0.05974026
ILMN_2132599	135.2511	0.04545455
ILMN_2227338	105.8963	0.2662338
ILMN_1747151	113.4543	0.1285714
ILMN_1768202	163.2938	0.02597403
ILMN_2101368	95.25769	0.7714286
ILMN_1740161	111.3899	0.151948
ILMN_1794063	105.848	0.2675325
ILMN_1697594	110.2955	0.1779221
ILMN_2232520	133.6972	0.04935065
ILMN_2075643	95.73327	0.7493507
ILMN_1749338	90.0894	0.9701298
ILMN_1756727	108.1605	0.212987
ILMN_1813607	89.94949	0.974026
ILMN_1796059	100.6004	0.4623377
ILMN_1730678	2441.162	0
ILMN_1708056	106.804	0.2441558
ILMN_2214278	106.0404	0.261039
ILMN_1805985	108.2974	0.212987
ILMN_1667748	160.8987	0.02597403
ILMN_2119793	107.1227	0.2337662
ILMN_1655766	108.6209	0.2038961
ILMN_1758215	91.22543	0.9493507
ILMN_2145153	100.0247	0.4883117
ILMN_1798006	105.6732	0.2766234
ILMN_2382431	117.9372	0.0961039
ILMN_1750459	93.02586	0.8948052
ILMN_1686523	96.36536	0.7051948
ILMN_2280568	178.0704	0.01428571
ILMN_1780806	239.6714	0.002597403
ILMN_2189614	125.3948	0.06883117
ILMN_1756417	108.1937	0.212987
ILMN_1776936	101.9663	0.3909091
ILMN_1710979	167.162	0.02337662
ILMN_1758846	120.3942	0.08311688
ILMN_1751744	99.36854	0.5311688
ILMN_2091590	105.8502	0.2675325
ILMN_1676605	99.22397	0.5467532
ILMN_1779882	121.2228	0.07922078
ILMN_1755049	124.7434	0.07012987
ILMN_2059844	296.0811	0
ILMN_1733716	129.7939	0.05324675
ILMN_1712298	108.6304	0.2038961
ILMN_1755588	115.5849	0.1038961
ILMN_1669259	230.9576	0.003896104
ILMN_1728957	103.4788	0.3402597
ILMN_1793466	95.23358	0.7753247
ILMN_2367300	101.4321	0.4207792
ILMN_2226304	124.0047	0.07142857
ILMN_3244029	102.7536	0.3636364
ILMN_1772660	219.1698	0.003896104
ILMN_1766309	112.8608	0.1376623
ILMN_2341724	137.885	0.04285714
ILMN_2072045	91.44274	0.9428571
ILMN_1724040	115.3732	0.1090909
ILMN_1692849	106.2935	0.2558441
ILMN_1698159	93.62984	0.8714285
ILMN_2178587	120.3416	0.08311688
ILMN_2354930	97.50447	0.6298701
ILMN_1779951	102.4907	0.3727273
ILMN_1675937	97.92207	0.6038961
ILMN_2048607	164.0024	0.02597403
ILMN_1813669	192.5262	0.007792208
ILMN_1758392	94.28606	0.8350649
ILMN_1696131	111.0826	0.1584416
ILMN_2340974	94.0048	0.848052
ILMN_1751636	107.5565	0.225974
ILMN_2199658	91.05648	0.9545454
ILMN_1735108	98.90392	0.561039
ILMN_1677487	180.9587	0.01298701
ILMN_2273796	122.6373	0.07532468
ILMN_2370692	94.18619	0.8376623
ILMN_1739645	99.93253	0.4974026
ILMN_3237961	103.6096	0.338961
ILMN_1767111	125.1048	0.06883117
ILMN_3248094	119.4473	0.08571429
ILMN_3240765	102.708	0.3662338
ILMN_2228215	106.7189	0.2454545
ILMN_1690154	115.4475	0.1077922
ILMN_1674941	198.3713	0.006493506
ILMN_1675423	101.2857	0.4337662
ILMN_1683824	174.1069	0.01558442
ILMN_1732948	90.73882	0.9649351
ILMN_1709124	115.4311	0.1077922
ILMN_1762629	111.7189	0.1467533
ILMN_1769259	139.6401	0.04285714
ILMN_1798679	116.4414	0.1012987
ILMN_1807945	131.7001	0.05064935
ILMN_1684293	1743.628	0
ILMN_2151412	92.55078	0.9142857
ILMN_1655868	109.5366	0.1883117
ILMN_1728191	97.29288	0.6441559
ILMN_1684923	98.25741	0.5896104
ILMN_1763837	731.8993	0
ILMN_1887731	122.7954	0.07532468
ILMN_1670379	101.0089	0.4467532
ILMN_1811877	93.13414	0.8896104
ILMN_2387995	101.2843	0.4337662
ILMN_1780894	99.50204	0.5246753
ILMN_1812926	519.6431	0
ILMN_1668044	104.8937	0.2987013
ILMN_1668566	98.48138	0.587013
ILMN_2184184	2076.172	0
ILMN_1699421	107.2229	0.2324675
ILMN_2380494	331.2723	0
ILMN_1685170	662.8644	0
ILMN_1807003	214.3665	0.005194805
ILMN_2412490	99.96292	0.4922078
ILMN_1737612	98.66538	0.5779221
ILMN_1799243	103.652	0.3376623
ILMN_1711899	151.365	0.03376623
ILMN_1755937	114.5541	0.1168831
ILMN_2409167	1276.726	0
ILMN_1698100	119.4004	0.08571429
ILMN_2041101	240.0283	0.002597403
ILMN_3235632	11666.23	0
ILMN_1798372	113.8396	0.1233766
ILMN_1694548	183.2981	0.01038961
ILMN_1711408	109.2713	0.1909091
ILMN_1741003	640.9027	0
ILMN_2326591	125.5518	0.06883117
ILMN_1678612	140.7149	0.04285714
ILMN_1662322	238.4504	0.002597403
ILMN_1703791	500.3262	0
ILMN_1778087	105.423	0.2805195
ILMN_2095610	103.2389	0.3467532
ILMN_3242004	97.21017	0.6467533
ILMN_2186983	102.6028	0.3688312
ILMN_2217601	98.24172	0.5896104
ILMN_1709820	266.9425	0
ILMN_1799863	109.2775	0.1909091
ILMN_1741431	149.925	0.03506494
ILMN_2405185	120.564	0.08181818
ILMN_1782086	99.16406	0.5493507
ILMN_1813840	174.6853	0.01558442
ILMN_1767113	97.21856	0.6467533
ILMN_1789676	148.9395	0.03506494
ILMN_2387505	103.4604	0.3402597
ILMN_1781983	184.8923	0.01038961
ILMN_2399627	230.6086	0.003896104
ILMN_2399622	222.8875	0.003896104
ILMN_2276598	98.3517	0.5896104
ILMN_1754179	247.7876	0.002597403
ILMN_1805247	135.1664	0.04545455
ILMN_2415467	114.9423	0.1142857
ILMN_1754738	354.607	0
ILMN_1705861	123.6464	0.07402597
ILMN_1751345	117.835	0.0961039
ILMN_1712806	111.9057	0.1441558
ILMN_2316173	113.3222	0.1285714
ILMN_1766411	750.0665	0
ILMN_2120273	920.7394	0
ILMN_1768610	97.83655	0.6077922
ILMN_1815306	163.3013	0.02597403
ILMN_2359211	131.1909	0.05064935
ILMN_1673108	107.301	0.2324675
ILMN_1803779	225.483	0.003896104
ILMN_1681998	137.1156	0.04285714
ILMN_2331735	201.1493	0.005194805
ILMN_1699598	247.0033	0.002597403
ILMN_2402798	225.2477	0.003896104
ILMN_1662426	410.9273	0
ILMN_1809957	1575.418	0
ILMN_1768867	517.5266	0
ILMN_1679256	99.7438	0.512987
ILMN_2284667	92.66137	0.9103896
ILMN_1764945	148.4714	0.03506494
ILMN_2390114	164.7368	0.02467532
ILMN_2362122	190.725	0.007792208
ILMN_1667086	175.2355	0.01428571
ILMN_1701774	102.3018	0.3792208
ILMN_1676946	152.8221	0.03376623
ILMN_2311761	191.6416	0.007792208
ILMN_1731596	132.4329	0.05064935
ILMN_1669377	256.7797	0.002597403
ILMN_1754531	135.7411	0.04415584
ILMN_1779512	109.7148	0.1883117
ILMN_1760466	103.7996	0.3337662
ILMN_1659463	454.2525	0
ILMN_2344798	117.309	0.0987013
ILMN_2182656	96.19022	0.7181818
ILMN_1668285	102.2526	0.3792208
ILMN_1723626	99.13734	0.5493507
ILMN_2270491	99.35031	0.5350649
ILMN_2364928	99.68912	0.5142857
ILMN_1686610	341.6078	0
ILMN_1769918	101.7368	0.3948052
ILMN_1796271	100.7699	0.4545455
ILMN_1699646	102.2027	0.3805195
ILMN_1801710	690.6751	0
ILMN_3251699	120.4166	0.08311688
ILMN_1716790	94.78391	0.8051948
ILMN_1740772	388.9532	0
ILMN_2320513	179.4213	0.01298701
ILMN_1662668	94.65858	0.8155844
ILMN_1659950	138.3476	0.04285714
ILMN_1656951	139.2796	0.04285714
ILMN_1689431	114.3915	0.1168831
ILMN_1708833	132.6841	0.05064935
ILMN_1740052	98.59708	0.5818182
ILMN_1718023	270.8027	0
ILMN_2319344	216.634	0.005194805
ILMN_1661886	344.5411	0
ILMN_1652505	152.6059	0.03376623
ILMN_1658472	440.5858	0
ILMN_2398388	134.3543	0.04805195
ILMN_1767816	219.7747	0.003896104
ILMN_1815051	213.2125	0.005194805
ILMN_1793598	142.0255	0.04285714
ILMN_2128293	104.6293	0.3064935
ILMN_1788135	95.17117	0.7831169
ILMN_1793360	105.4955	0.2792208
ILMN_3243695	97.06647	0.6610389
ILMN_1808597	95.96664	0.7311688
ILMN_1689353	109.6764	0.1883117
ILMN_1700183	92.96808	0.8961039
ILMN_2396198	98.89086	0.5623376
ILMN_1763834	124.173	0.07142857
ILMN_2081465	111.5444	0.1493506
ILMN_1710482	311.6385	0
ILMN_1796737	102.5523	0.3701299
ILMN_1690884	99.877	0.5012987
ILMN_1729533	208.9066	0.005194805
ILMN_1688543	108.496	0.2064935
ILMN_1675706	100.0287	0.4883117
ILMN_1754055	95.72826	0.7493507
ILMN_1664024	94.1173	0.8428571
ILMN_1697925	255.6978	0.002597403
ILMN_1813881	99.83442	0.5077922
ILMN_1719143	101.9666	0.3909091
