PROBE_ID	7677153062_K.VALUE	7677153062_K.Detection Pval
ILMN_1757807	107.5662	0.1662338
ILMN_1673529	315.7289	0
ILMN_1686370	128.3848	0.05584415
ILMN_1809139	226.7523	0.002597403
ILMN_1747504	236.3049	0.002597403
ILMN_1666679	124.0524	0.06363636
ILMN_1657862	186.9245	0.007792208
ILMN_1770412	348.4943	0
ILMN_1712786	121.0014	0.07272727
ILMN_1680111	123.4095	0.06363636
ILMN_1791006	100.663	0.2961039
ILMN_1714567	1693.464	0
ILMN_1792495	115.6571	0.1
ILMN_1752159	117.3173	0.09350649
ILMN_3243156	85.26656	0.9844156
ILMN_1812640	2813.972	0
ILMN_2162799	130.5824	0.05064935
ILMN_1782679	93.83263	0.6168831
ILMN_1703617	208.1446	0.003896104
ILMN_1798308	303.589	0
ILMN_1730625	93.78738	0.6181818
ILMN_1696512	176.4705	0.009090909
ILMN_2164164	90.9534	0.8077922
ILMN_3240117	464.4862	0
ILMN_1703538	1346.36	0
ILMN_1792473	1941.829	0
ILMN_1771827	202.4929	0.005194805
ILMN_3246401	151.7632	0.02597403
ILMN_1770725	96.34229	0.4636364
ILMN_2313821	138.9186	0.03636364
ILMN_1717357	107.4884	0.1662338
ILMN_1668408	126.3687	0.05844156
ILMN_1667183	104.1012	0.2194805
ILMN_1712639	96.71024	0.4376623
ILMN_1704173	103.6903	0.2298701
ILMN_1797974	125.6197	0.06103896
ILMN_1688625	129.1665	0.05454545
ILMN_1776916	122.1408	0.06753246
ILMN_2113340	101.3338	0.287013
ILMN_1669557	95.08255	0.5311688
ILMN_3307874	95.1887	0.5298702
ILMN_2214232	87.69141	0.9506493
ILMN_1681301	176.7742	0.009090909
ILMN_1673252	180.4536	0.009090909
ILMN_2103841	280.159	0
ILMN_2368268	104.2808	0.2168831
ILMN_2415292	93.82629	0.6168831
ILMN_1670282	110.0224	0.1441558
ILMN_2261519	6015.347	0
ILMN_1791236	89.18704	0.9103896
ILMN_1723521	93.57224	0.6363636
ILMN_2242299	98.52903	0.3584416
ILMN_2312764	99.28421	0.3337662
ILMN_1779965	122.8243	0.06493507
ILMN_1670542	131.9413	0.04935065
ILMN_1655645	119.748	0.08311688
ILMN_1716053	162.8464	0.01948052
ILMN_3236458	137.609	0.03896104
ILMN_1778173	229.4803	0.002597403
ILMN_2338038	103.569	0.2311688
ILMN_1686522	93.44454	0.6441559
ILMN_1764090	94.46294	0.5805195
ILMN_1798249	93.66526	0.6311688
ILMN_1656593	89.93723	0.8701299
ILMN_2283473	99.41644	0.3298701
ILMN_2387712	91.21267	0.7948052
ILMN_1684305	90.68146	0.825974
ILMN_1712530	102.2671	0.2571429
ILMN_1662598	95.52229	0.5064935
ILMN_1718808	152.6662	0.02597403
ILMN_1783818	94.36697	0.5831169
ILMN_2293758	192.8982	0.007792208
ILMN_1735539	107.3535	0.1662338
ILMN_2280189	146.9482	0.02727273
ILMN_1693220	193.0169	0.007792208
ILMN_1684836	97.92428	0.3896104
ILMN_1715532	93.70625	0.6285715
ILMN_1686846	91.69302	0.7649351
ILMN_2308950	90.91834	0.8103896
ILMN_1709101	223.0138	0.002597403
ILMN_1752247	266.2032	0
ILMN_2396956	720.3027	0
ILMN_1679987	86.47102	0.9727273
ILMN_1673542	93.29537	0.6545454
ILMN_1802537	96.48278	0.451948
ILMN_1675507	94.83813	0.5493507
ILMN_1691959	109.2878	0.1545455
ILMN_1737754	101.4701	0.2831169
ILMN_1808905	91.9243	0.7506493
ILMN_2268556	93.87395	0.612987
ILMN_2253207	103.1223	0.238961
ILMN_1734794	95.35058	0.5142857
ILMN_1690818	96.17841	0.4727273
ILMN_1770758	102.2786	0.2571429
ILMN_2293529	91.34563	0.7883117
ILMN_1703049	102.8105	0.2441558
ILMN_1733690	160.1336	0.02077922
ILMN_2410406	100.3778	0.3025974
ILMN_1741572	177.5221	0.009090909
ILMN_1768962	177.0108	0.009090909
ILMN_2400663	105.482	0.1948052
ILMN_2396691	96.93372	0.4246753
ILMN_1802799	282.9908	0
ILMN_1679383	102.369	0.2545455
ILMN_1658337	265.2337	0
ILMN_2148847	492.0393	0
ILMN_1770673	1029.214	0
ILMN_2205785	91.98024	0.7467533
ILMN_1728047	249.8392	0.001298701
ILMN_1774938	91.35133	0.7883117
ILMN_2380771	319.1335	0
ILMN_1701731	374.697	0
ILMN_1672148	98.29329	0.3701299
ILMN_2278335	114.1038	0.1077922
ILMN_1662507	100.0233	0.3142857
ILMN_1668617	93.04146	0.6649351
ILMN_1719154	93.71198	0.6272727
ILMN_1773417	95.09519	0.5298702
ILMN_2412336	107.6887	0.1662338
ILMN_3237488	97.48061	0.4038961
ILMN_1730191	89.03733	0.912987
ILMN_1713124	193.6419	0.005194805
ILMN_1668880	94.11177	0.6
ILMN_1687757	106.7716	0.1727273
ILMN_3307911	105.5752	0.1909091
ILMN_1685803	95.44531	0.5090909
ILMN_1692661	106.583	0.1779221
ILMN_2157277	8776.236	0
ILMN_1694985	119.8175	0.08181818
ILMN_1677043	254.2275	0
ILMN_2145396	165.8661	0.01818182
ILMN_1718483	92.645	0.6974026
ILMN_3243152	92.92244	0.6701299
ILMN_2388507	663.7005	0
ILMN_2410909	847.254	0
ILMN_1748661	102.5389	0.2506494
ILMN_1726906	119.3443	0.08441558
ILMN_1743347	101.7992	0.2727273
ILMN_1733598	125.7255	0.05974026
ILMN_1757130	91.27911	0.7896104
ILMN_2325612	95.00922	0.5350649
ILMN_2325610	93.88758	0.612987
ILMN_2377240	304.6494	0
ILMN_1665982	131.747	0.04935065
ILMN_2404657	94.13013	0.5974026
ILMN_1747577	168.7062	0.01688312
ILMN_1679898	116.1421	0.0961039
ILMN_1700047	144.3148	0.02987013
ILMN_2385647	93.81417	0.6168831
ILMN_1728309	106.7141	0.1727273
ILMN_1708323	146.5139	0.02727273
ILMN_2367126	289.3426	0
ILMN_2271875	91.62054	0.7688312
ILMN_1782939	106.5324	0.1792208
ILMN_1682763	96.31445	0.4662338
ILMN_1670870	143.2854	0.02987013
ILMN_2051381	153.5111	0.02597403
ILMN_2302716	115.8873	0.09740259
ILMN_2096372	159.5294	0.02077922
ILMN_1709348	173.766	0.01168831
ILMN_1748538	94.95203	0.5376623
ILMN_2383707	93.95886	0.6090909
ILMN_1807439	96.45484	0.4545455
ILMN_2139970	89.29994	0.9077922
ILMN_2150894	102.018	0.2675325
ILMN_1675398	92.13985	0.7415584
ILMN_1802167	91.7299	0.761039
ILMN_1736539	198.7423	0.005194805
ILMN_2182980	96.30759	0.4662338
ILMN_1793859	253.7258	0
ILMN_1702503	111.8996	0.1246753
ILMN_1667564	101.1893	0.2883117
ILMN_1794825	154.4191	0.02467532
ILMN_2401641	111.378	0.1285714
ILMN_1727965	94.28793	0.5844156
ILMN_1728662	179.8891	0.009090909
ILMN_2363880	93.43162	0.6493506
ILMN_1761514	90.83009	0.8194805
ILMN_1763666	98.57381	0.3519481
ILMN_2244841	89.13672	0.912987
ILMN_1656368	110.5314	0.138961
ILMN_1696099	113.3131	0.1181818
ILMN_2406557	94.80094	0.5519481
ILMN_2372403	105.5362	0.1948052
ILMN_2372398	101.7417	0.2727273
ILMN_1785284	163.7688	0.01818182
ILMN_2096985	105.7627	0.1883117
ILMN_1687508	103.7334	0.2285714
ILMN_1763461	95.20546	0.5285714
ILMN_2365176	120.7857	0.07402597
ILMN_1699258	107.4715	0.1662338
ILMN_1681938	88.09463	0.9454545
ILMN_1761804	1025.782	0
ILMN_1681374	98.9159	0.3441558
ILMN_1736700	1103.32	0
ILMN_2251253	94.30717	0.5831169
ILMN_1741148	750.3361	0
ILMN_1747716	146.7494	0.02727273
ILMN_1755974	380.7489	0
ILMN_1718093	112.2743	0.1233766
ILMN_3243268	109.1317	0.1571429
ILMN_1730304	95.42336	0.5116883
ILMN_1666325	147.4248	0.02727273
ILMN_3251482	104.6663	0.2103896
ILMN_1660856	113.9662	0.1103896
ILMN_2120982	91.55528	0.7753247
ILMN_1743995	115.3374	0.1012987
ILMN_2147503	101.0535	0.2909091
ILMN_1761456	121.6529	0.06753246
ILMN_1743635	188.5365	0.007792208
ILMN_2191822	96.36165	0.4584416
ILMN_2131293	91.9077	0.7506493
ILMN_1782084	116.2964	0.0961039
ILMN_1737945	109.2937	0.1545455
ILMN_1722688	105.4873	0.1948052
ILMN_1806845	114.6591	0.1051948
ILMN_1711886	213.3006	0.003896104
ILMN_1664449	160.432	0.02077922
ILMN_1771411	168.9068	0.01688312
ILMN_2365686	122.6467	0.06493507
ILMN_2271014	110.1426	0.1441558
ILMN_1685413	153.7117	0.02597403
ILMN_1732809	133.4108	0.04935065
ILMN_1753135	91.56196	0.774026
ILMN_2276750	187.4433	0.007792208
ILMN_1758038	135.126	0.04285714
ILMN_2375973	134.8847	0.04415584
ILMN_1690252	153.3734	0.02597403
ILMN_2134062	130.4172	0.05064935
ILMN_1805673	114.9268	0.1051948
ILMN_1657283	1140.275	0
ILMN_1808792	163.0149	0.01818182
ILMN_1761764	162.5161	0.01948052
ILMN_1779190	118.8543	0.08701298
ILMN_1796946	91.78287	0.7597402
ILMN_1784583	100.9946	0.2909091
ILMN_1681046	99.93143	0.3142857
ILMN_1709474	109.5334	0.1493506
ILMN_3237132	93.07211	0.6649351
ILMN_1713731	132.1281	0.04935065
ILMN_1692332	109.5807	0.1493506
ILMN_2137544	108.5757	0.1597403
ILMN_1735987	104.8626	0.2090909
ILMN_1676042	110.395	0.1428571
ILMN_1783443	127.9241	0.05714286
ILMN_1729320	93.33452	0.6532468
ILMN_2403534	93.51522	0.638961
ILMN_2276904	106.6172	0.1766234
ILMN_1751975	89.48119	0.8948052
ILMN_2393149	108.3829	0.1623377
ILMN_1680996	1942.308	0
ILMN_1792150	106.0121	0.1831169
ILMN_1651466	91.13188	0.7948052
ILMN_1797875	3388.199	0
ILMN_1678255	94.4008	0.5831169
ILMN_1752669	289.9845	0
ILMN_2078697	313.1609	0
ILMN_1811238	102.1336	0.2649351
ILMN_1734630	164.5461	0.01818182
ILMN_1701603	1149.112	0
ILMN_1693789	4335.936	0
ILMN_1801851	240.1728	0.002597403
ILMN_1750256	144.5974	0.02987013
ILMN_1700596	143.3182	0.02987013
ILMN_1702322	107.0914	0.1714286
ILMN_1690636	149.8018	0.02727273
ILMN_1792449	91.6982	0.7649351
ILMN_1765674	92.49587	0.7051948
ILMN_1787314	262.1128	0
ILMN_1663897	117.1155	0.09350649
ILMN_1800958	112.2792	0.1233766
ILMN_1760889	114.6284	0.1051948
ILMN_3236443	108.6909	0.1584416
ILMN_2191902	137.267	0.03896104
ILMN_1729325	109.6851	0.1480519
ILMN_1803384	93.6595	0.6311688
ILMN_1797432	91.9075	0.7506493
ILMN_1794728	136.849	0.03896104
ILMN_1715988	99.53664	0.3298701
ILMN_1713315	98.73823	0.3480519
ILMN_2194619	122.0242	0.06753246
ILMN_3246673	186.1699	0.007792208
ILMN_1759670	145.3423	0.02857143
ILMN_2367172	101.3687	0.287013
ILMN_1792741	108.0897	0.1649351
ILMN_1794384	101.3408	0.287013
ILMN_1688019	93.15241	0.6636364
ILMN_1751092	91.22705	0.7948052
ILMN_1697611	105.6813	0.1883117
ILMN_1695446	93.78687	0.6181818
ILMN_1662681	101.5107	0.2792208
ILMN_1788462	405.5003	0
ILMN_1667994	212.9122	0.003896104
ILMN_1788239	98.84394	0.3441558
ILMN_1695759	128.3441	0.05584415
ILMN_2397406	104.9711	0.2064935
ILMN_1727258	92.50543	0.7038961
ILMN_1723116	150.6821	0.02597403
ILMN_1666258	108.5991	0.1597403
ILMN_1660995	98.21728	0.3766234
ILMN_1736412	127.9411	0.05714286
ILMN_1778723	1602.081	0
ILMN_1765460	93.66254	0.6311688
ILMN_1725896	95.1469	0.5298702
ILMN_1738233	115.0568	0.1038961
ILMN_1670506	119.4554	0.08441558
ILMN_1779374	139.6537	0.03636364
ILMN_2394242	109.8297	0.1480519
ILMN_1727023	119.7132	0.08311688
ILMN_1683901	100.3115	0.3038961
ILMN_1750880	111.3973	0.1285714
ILMN_1792409	106.6481	0.1766234
ILMN_1748141	124.9207	0.06103896
ILMN_1778788	148.9604	0.02727273
ILMN_1759312	92.14428	0.7415584
ILMN_1701589	95.47654	0.5077922
ILMN_1696830	96.21823	0.4727273
ILMN_1786899	102.1265	0.2662338
ILMN_1774447	118.8262	0.08701298
ILMN_1660854	162.7706	0.01948052
ILMN_1665307	133.4691	0.04935065
ILMN_1731223	128.9963	0.05454545
ILMN_1685834	92.22415	0.7324675
ILMN_1725297	88.06253	0.9467533
ILMN_1665331	143.3017	0.02987013
ILMN_1713927	99.17665	0.3376623
ILMN_1797796	96.27726	0.4675325
ILMN_2294762	168.6551	0.01688312
ILMN_2408219	93.66386	0.6311688
ILMN_2094262	100.1036	0.312987
ILMN_2094261	118.9553	0.08571429
ILMN_1726327	118.1983	0.08831169
ILMN_1663313	1644.532	0
ILMN_1719031	90.16947	0.8558441
ILMN_2131123	86.61129	0.9714286
ILMN_1801303	164.4525	0.01818182
ILMN_1751102	88.71367	0.9298701
ILMN_1694882	118.7646	0.08701298
ILMN_2073157	114.5949	0.1051948
ILMN_1785742	104.3219	0.2142857
ILMN_2309549	105.818	0.1857143
ILMN_1801606	410.1181	0
ILMN_1664435	96.09539	0.4779221
ILMN_1804812	142.3486	0.02987013
ILMN_1659553	165.0425	0.01818182
ILMN_1770378	127.462	0.05844156
ILMN_2343563	132.9908	0.04935065
ILMN_1726281	116.0298	0.0961039
ILMN_1753773	171.0121	0.01428571
ILMN_1722102	208.8911	0.003896104
ILMN_1674988	94.07741	0.6012987
ILMN_1793894	544.5876	0
ILMN_1733096	92.30572	0.7207792
ILMN_1813243	103.7975	0.225974
ILMN_1802973	235.739	0.002597403
ILMN_1723177	495.4788	0
ILMN_2199284	103.6059	0.2311688
ILMN_1696974	130.0257	0.05064935
ILMN_1760727	238.0869	0.002597403
ILMN_1665871	126.0091	0.05844156
ILMN_1736340	322.8414	0
ILMN_1677723	126.8957	0.05844156
ILMN_2086890	113.2773	0.1181818
ILMN_3250067	97.31606	0.4116883
ILMN_3250879	96.0611	0.4805195
ILMN_1774207	98.61961	0.3519481
ILMN_1758443	93.52446	0.6376624
ILMN_1669773	90.41647	0.8454546
ILMN_2145501	103.9228	0.225974
ILMN_1772612	105.4777	0.1948052
ILMN_1695193	98.50809	0.3584416
ILMN_2143220	96.69135	0.4376623
ILMN_1674376	89.88094	0.8766234
ILMN_2386444	109.7166	0.1480519
ILMN_1707727	91.52625	0.7805195
ILMN_2166696	97.96098	0.3896104
ILMN_1725518	103.442	0.2324675
ILMN_1813361	122.414	0.06623377
ILMN_2317186	102.407	0.2519481
ILMN_1684694	98.79115	0.3454545
ILMN_1776363	97.2791	0.412987
ILMN_1652729	93.9494	0.6090909
ILMN_1661875	116.355	0.0961039
ILMN_2390609	94.38479	0.5831169
ILMN_1651943	90.61468	0.8298701
ILMN_2112829	110.0577	0.1441558
ILMN_2112834	91.89035	0.7519481
ILMN_1813139	147.4998	0.02727273
ILMN_1811239	91.89024	0.7519481
ILMN_1794470	250.033	0
ILMN_1801464	161.541	0.01948052
ILMN_1735364	107.725	0.1662338
ILMN_1660778	121.4732	0.06883117
ILMN_1692080	95.13085	0.5298702
ILMN_1765091	184.2081	0.007792208
ILMN_2341382	118.6734	0.08701298
ILMN_1778304	94.86867	0.548052
ILMN_1766560	122.5772	0.06623377
ILMN_3241218	239.402	0.002597403
ILMN_1797873	92.13053	0.7415584
ILMN_3243457	96.90263	0.4272727
ILMN_3249608	172.7314	0.01168831
ILMN_1675483	197.1484	0.005194805
ILMN_2251062	109.5861	0.1493506
ILMN_1799369	100.8053	0.2948052
ILMN_1784292	138.3034	0.03636364
ILMN_1687351	157.8165	0.02207792
ILMN_2185563	191.6762	0.007792208
ILMN_1716264	91.29919	0.7896104
ILMN_1711828	147.0707	0.02727273
ILMN_2115218	201.1517	0.005194805
ILMN_2108709	391.2852	0
ILMN_1690465	99.11906	0.3402597
ILMN_1661833	291.3404	0
ILMN_1689908	953.7009	0
ILMN_1794070	132.9257	0.04935065
ILMN_2148507	110.5399	0.138961
ILMN_1660183	90.52593	0.8389611
ILMN_1667830	104.8916	0.2077922
ILMN_1790351	93.15607	0.6636364
ILMN_1807112	137.5977	0.03896104
ILMN_1672356	256.3738	0
ILMN_1662902	114.2766	0.1077922
ILMN_1675435	105.541	0.1948052
ILMN_1659156	105.7149	0.1883117
ILMN_2353431	99.12534	0.3402597
ILMN_1787064	107.9937	0.1662338
ILMN_2406335	133.9939	0.04675325
ILMN_1712019	174.2217	0.01168831
ILMN_3190486	94.11478	0.5987013
ILMN_3255211	95.96059	0.4844156
ILMN_3192974	105.8841	0.1844156
ILMN_3233098	90.46785	0.8441558
ILMN_1666221	113.324	0.1168831
ILMN_1682547	96.69279	0.4376623
ILMN_1747839	92.28455	0.7233766
ILMN_1679184	105.1586	0.2051948
ILMN_2215824	240.2458	0.002597403
ILMN_1670452	94.80141	0.5519481
ILMN_3244353	83.98554	0.9961039
ILMN_2289424	89.23039	0.9103896
ILMN_2398211	87.78251	0.9493507
ILMN_3240529	89.06956	0.912987
ILMN_3307747	93.96514	0.6090909
ILMN_1680631	92.35855	0.7168831
ILMN_2181867	98.62943	0.3506494
ILMN_1757147	89.27327	0.9103896
ILMN_1671812	94.42091	0.5831169
ILMN_1799848	118.4565	0.08701298
ILMN_2132599	124.5873	0.06233766
ILMN_2227338	102.8195	0.2441558
ILMN_1747151	100.3505	0.3025974
ILMN_1768202	162.1479	0.01948052
ILMN_2101368	88.13774	0.9415584
ILMN_1740161	115.2044	0.1025974
ILMN_1794063	111.3383	0.1285714
ILMN_1697594	102.8553	0.2441558
ILMN_2232520	121.3246	0.07272727
ILMN_2075643	93.74277	0.6246753
ILMN_1749338	93.72073	0.625974
ILMN_1756727	106.4842	0.1805195
ILMN_1813607	91.05786	0.8
ILMN_1796059	84.61448	0.9896104
ILMN_1730678	2780.84	0
ILMN_1708056	104.3775	0.2142857
ILMN_2214278	103.4772	0.2311688
ILMN_1805985	103.9684	0.2233766
ILMN_1667748	168.4945	0.01688312
ILMN_2119793	112.5023	0.1233766
ILMN_1655766	99.05164	0.3415585
ILMN_1758215	106.139	0.1831169
ILMN_2145153	99.46734	0.3298701
ILMN_1798006	96.29868	0.4662338
ILMN_2382431	108.1351	0.1649351
ILMN_1750459	86.65314	0.9714286
ILMN_1686523	96.75105	0.4363636
ILMN_2280568	151.2902	0.02597403
ILMN_1780806	195.275	0.005194805
ILMN_2189614	110.3614	0.1428571
ILMN_1756417	114.7644	0.1051948
ILMN_1776936	96.84869	0.4311688
ILMN_1710979	162.7298	0.01948052
ILMN_1758846	116.3052	0.0961039
ILMN_1751744	96.70412	0.4376623
ILMN_2091590	98.05569	0.387013
ILMN_1676605	100.3816	0.3025974
ILMN_1779882	108.0727	0.1649351
ILMN_1755049	131.9304	0.04935065
ILMN_2059844	281.3752	0
ILMN_1733716	129.9044	0.05194805
ILMN_1712298	111.9563	0.1246753
ILMN_1755588	103.1879	0.2376623
ILMN_1669259	236.8461	0.002597403
ILMN_1728957	102.329	0.2571429
ILMN_1793466	88.73091	0.9285714
ILMN_2367300	90.80082	0.8220779
ILMN_2226304	126.549	0.05844156
ILMN_3244029	99.01373	0.3428572
ILMN_1772660	209.7385	0.003896104
ILMN_1766309	114.5045	0.1051948
ILMN_2341724	115.0871	0.1038961
ILMN_2072045	92.76723	0.6896104
ILMN_1724040	110.5281	0.1402597
ILMN_1692849	101.3226	0.287013
ILMN_1698159	97.60049	0.4
ILMN_2178587	112.7474	0.1220779
ILMN_2354930	95.8173	0.4935065
ILMN_1779951	100.6664	0.2961039
ILMN_1675937	95.29646	0.5168831
ILMN_2048607	160.288	0.02077922
ILMN_1813669	197.7691	0.005194805
ILMN_1758392	94.43806	0.5831169
ILMN_1696131	115.9896	0.09740259
ILMN_2340974	95.0348	0.5350649
ILMN_1751636	103.871	0.225974
ILMN_2199658	93.30883	0.6532468
ILMN_1735108	90.78091	0.8233766
ILMN_1677487	176.3929	0.009090909
ILMN_2273796	114.9269	0.1051948
ILMN_2370692	113.838	0.1103896
ILMN_1739645	91.74806	0.7597402
ILMN_3237961	94.70285	0.5597402
ILMN_1767111	116.6561	0.09350649
ILMN_3248094	111.3419	0.1285714
ILMN_3240765	89.63148	0.8896104
ILMN_2228215	104.4613	0.212987
ILMN_1690154	109.891	0.1467533
ILMN_1674941	211.6848	0.003896104
ILMN_1675423	89.13398	0.912987
ILMN_1683824	169.3938	0.01688312
ILMN_1732948	100.5597	0.2974026
ILMN_1709124	100.3628	0.3025974
ILMN_1762629	104.8918	0.2077922
ILMN_1769259	132.1399	0.04935065
ILMN_1798679	118.6364	0.08701298
ILMN_1807945	135.6425	0.04155844
ILMN_1684293	1697.543	0
ILMN_2151412	93.15965	0.6636364
ILMN_1655868	120.7104	0.07402597
ILMN_1728191	94.29229	0.5831169
ILMN_1684923	95.72771	0.4935065
ILMN_1763837	463.9667	0
ILMN_1887731	120.6781	0.07532468
ILMN_1670379	93.54055	0.6376624
ILMN_1811877	101.8368	0.2727273
ILMN_2387995	98.28249	0.3727273
ILMN_1780894	83.38699	0.9961039
ILMN_1812926	401.7997	0
ILMN_1668044	96.2401	0.4714286
ILMN_1668566	101.1701	0.2883117
ILMN_2184184	1797.872	0
ILMN_1699421	106.8164	0.1727273
ILMN_2380494	308.6223	0
ILMN_1685170	478.7943	0
ILMN_1807003	191.4685	0.007792208
ILMN_2412490	90.60218	0.8298701
ILMN_1737612	109.5781	0.1493506
ILMN_1799243	101.9963	0.2688312
ILMN_1711899	157.384	0.02207792
ILMN_1755937	108.983	0.1571429
ILMN_2409167	1173.956	0
ILMN_1698100	112.2613	0.1233766
ILMN_2041101	314.3923	0
ILMN_3235632	12505.97	0
ILMN_1798372	95.76517	0.4935065
ILMN_1694548	230.5569	0.002597403
ILMN_1711408	109.219	0.1545455
ILMN_1741003	509.5632	0
ILMN_2326591	136.9929	0.03896104
ILMN_1678612	127.8603	0.05714286
ILMN_1662322	228.7073	0.002597403
ILMN_1703791	440.3033	0
ILMN_1778087	96.60915	0.4402598
ILMN_2095610	97.89384	0.3935065
ILMN_3242004	90.55065	0.8363636
ILMN_2186983	97.9865	0.387013
ILMN_2217601	93.09637	0.6649351
ILMN_1709820	317.0937	0
ILMN_1799863	119.3148	0.08441558
ILMN_1741431	145.6586	0.02727273
ILMN_2405185	101.0906	0.2909091
ILMN_1782086	104.0689	0.2194805
ILMN_1813840	157.0235	0.02337662
ILMN_1767113	102.8752	0.2428571
ILMN_1789676	133.981	0.04675325
ILMN_2387505	94.11843	0.5987013
ILMN_1781983	192.7842	0.007792208
ILMN_2399627	181.9454	0.009090909
ILMN_2399622	183.2405	0.007792208
ILMN_2276598	94.37851	0.5831169
ILMN_1754179	272.4373	0
ILMN_1805247	133.7925	0.04675325
ILMN_2415467	99.36086	0.3311688
ILMN_1754738	415.3269	0
ILMN_1705861	116.9032	0.09350649
ILMN_1751345	104.9433	0.2064935
ILMN_1712806	118.8536	0.08701298
ILMN_2316173	115.565	0.1
ILMN_1766411	690.5955	0
ILMN_2120273	844.0668	0
ILMN_1768610	93.18695	0.6610389
ILMN_1815306	150.6313	0.02597403
ILMN_2359211	121.8087	0.06753246
ILMN_1673108	105.8048	0.1857143
ILMN_1803779	183.1568	0.007792208
ILMN_1681998	137.088	0.03896104
ILMN_2331735	190.4677	0.007792208
ILMN_1699598	237.729	0.002597403
ILMN_2402798	228.8878	0.002597403
ILMN_1662426	452.6232	0
ILMN_1809957	1435.618	0
ILMN_1768867	512.3631	0
ILMN_1679256	105.5105	0.1948052
ILMN_2284667	95.49534	0.5077922
ILMN_1764945	150.5867	0.02597403
ILMN_2390114	152.8522	0.02597403
ILMN_2362122	179.7092	0.009090909
ILMN_1667086	167.5376	0.01688312
ILMN_1701774	99.42005	0.3298701
ILMN_1676946	151.5489	0.02597403
ILMN_2311761	195.9329	0.005194805
ILMN_1731596	139.3449	0.03636364
ILMN_1669377	253.6084	0
ILMN_1754531	137.8248	0.03766234
ILMN_1779512	108.5488	0.1597403
ILMN_1760466	100.4534	0.3
ILMN_1659463	462.8701	0
ILMN_2344798	107.6537	0.1662338
ILMN_2182656	102.4427	0.2519481
ILMN_1668285	99.6702	0.325974
ILMN_1723626	98.16843	0.3831169
ILMN_2270491	103.1449	0.238961
ILMN_2364928	90.33192	0.8467532
ILMN_1686610	361.1169	0
ILMN_1769918	89.84273	0.8805195
ILMN_1796271	90.51829	0.8402597
ILMN_1699646	94.86922	0.548052
ILMN_1801710	699.3647	0
ILMN_3251699	124.0458	0.06363636
ILMN_1716790	93.14744	0.6636364
ILMN_1740772	450.8493	0
ILMN_2320513	173.6498	0.01168831
ILMN_1662668	91.36497	0.7883117
ILMN_1659950	140.2354	0.03506494
ILMN_1656951	123.9097	0.06363636
ILMN_1689431	114.4742	0.1051948
ILMN_1708833	124.5823	0.06233766
ILMN_1740052	91.50204	0.7805195
ILMN_1718023	311.2896	0
ILMN_2319344	254.7961	0
ILMN_1661886	385.6896	0
ILMN_1652505	170.2346	0.01428571
ILMN_1658472	420.0237	0
ILMN_2398388	123.9827	0.06363636
ILMN_1767816	185.6893	0.007792208
ILMN_1815051	210.2917	0.003896104
ILMN_1793598	141.5244	0.03116883
ILMN_2128293	112.7245	0.1220779
ILMN_1788135	99.7544	0.3220779
ILMN_1793360	99.34816	0.3311688
ILMN_3243695	89.62682	0.8922078
ILMN_1808597	88.54606	0.9337662
ILMN_1689353	102.0443	0.2675325
ILMN_1700183	96.06628	0.4805195
ILMN_2396198	96.47201	0.4532467
ILMN_1763834	128.0911	0.05714286
ILMN_2081465	105.8683	0.1844156
ILMN_1710482	276.8554	0
ILMN_1796737	98.74384	0.3480519
ILMN_1690884	94.78908	0.5532467
ILMN_1729533	224.6685	0.002597403
ILMN_1688543	95.55584	0.5012987
ILMN_1675706	94.1655	0.5935065
ILMN_1754055	94.53865	0.5701299
ILMN_1664024	94.88271	0.5467532
ILMN_1697925	238.711	0.002597403
ILMN_1813881	92.48873	0.7051948
ILMN_1719143	93.59375	0.6363636
ILMN_1680192	165.6852	0.01818182
ILMN_2219466	110.8016	0.1376623
ILMN_1675684	165.7862	0.01818182
