PROBE_ID	7677153062_F.VALUE	7677153062_F.Detection Pval
ILMN_1747504	279.2592	0
ILMN_1666679	110.7491	0.05194805
ILMN_1657862	173.1245	0.01168831
ILMN_1770412	450.4435	0
ILMN_1712786	110.5264	0.05324675
ILMN_1680111	110.9601	0.05194805
ILMN_1791006	93.42771	0.1285714
ILMN_1714567	1892.492	0
ILMN_1792495	94.56136	0.1246753
ILMN_1752159	100.5592	0.08571429
ILMN_3243156	72.44608	0.8441558
ILMN_1812640	3706.619	0
ILMN_2162799	117.7674	0.04415584
ILMN_1782679	80.73528	0.3467532
ILMN_1703617	199.0464	0.005194805
ILMN_1798308	435.5182	0
ILMN_1730625	76.03337	0.5948052
ILMN_1696512	152.6152	0.01818182
ILMN_2164164	73.17254	0.7961039
ILMN_3240117	622.3012	0
ILMN_1703538	1557.947	0
ILMN_1792473	1978.626	0
ILMN_1771827	203.8779	0.003896104
ILMN_3246401	131.8143	0.03116883
ILMN_1770725	76.42802	0.5649351
ILMN_2313821	146.2008	0.02337662
ILMN_1717357	92.92865	0.1376623
ILMN_1668408	110.2659	0.05454545
ILMN_1667183	82.77235	0.2883117
ILMN_1712639	81.15374	0.3324675
ILMN_1704173	79.53055	0.4090909
ILMN_1797974	110.9308	0.05194805
ILMN_1688625	118.0907	0.04285714
ILMN_1776916	102.1146	0.08181818
ILMN_2113340	86.84505	0.2025974
ILMN_1669557	76.31652	0.5714286
ILMN_3307874	83.1834	0.2753247
ILMN_2214232	74.60153	0.6805195
ILMN_1681301	268.8671	0
ILMN_1673252	182.5225	0.01168831
ILMN_2103841	347.085	0
ILMN_2368268	91.24982	0.1558442
ILMN_2415292	76.12699	0.5883117
ILMN_1670282	102.5736	0.08181818
ILMN_2261519	6081.374	0
ILMN_1791236	74.89479	0.6688312
ILMN_1723521	71.14128	0.9077922
ILMN_2242299	77.67624	0.487013
ILMN_2312764	86.40174	0.212987
ILMN_1779965	129.9128	0.03376623
ILMN_1670542	128.9459	0.03506494
ILMN_1655645	122.1051	0.04155844
ILMN_1716053	168.155	0.01298701
ILMN_3236458	149.5604	0.02077922
ILMN_1778173	262.2521	0
ILMN_2338038	92.94909	0.1363636
ILMN_1686522	77.09904	0.5168831
ILMN_1764090	76.55275	0.5519481
ILMN_1798249	76.72614	0.5389611
ILMN_1656593	82.70798	0.2922078
ILMN_2283473	86.40652	0.212987
ILMN_2387712	87.36025	0.2
ILMN_1684305	72.47459	0.8441558
ILMN_1712530	93.18457	0.1311688
ILMN_1662598	75.26968	0.6506494
ILMN_1718808	146.8277	0.02207792
ILMN_1783818	83.04356	0.2805195
ILMN_2293758	257.008	0
ILMN_1735539	107.3058	0.06493507
ILMN_2280189	149.7065	0.02077922
ILMN_1693220	224.0773	0.001298701
ILMN_1684836	73.42433	0.7727273
ILMN_1715532	79.62801	0.4051948
ILMN_1686846	78.90275	0.4324675
ILMN_2308950	70.09913	0.9376624
ILMN_1709101	213.8899	0.001298701
ILMN_1752247	314.7664	0
ILMN_2396956	863.4442	0
ILMN_1679987	72.64283	0.8363636
ILMN_1673542	76.54615	0.5519481
ILMN_1802537	72.40204	0.8467532
ILMN_1675507	74.43886	0.6961039
ILMN_1691959	79.89868	0.3948052
ILMN_1737754	81.31611	0.325974
ILMN_1808905	79.9851	0.387013
ILMN_2268556	76.64391	0.5454546
ILMN_2253207	87.44978	0.1974026
ILMN_1734794	71.7558	0.8844156
ILMN_1690818	75.91811	0.6051948
ILMN_1770758	89.22716	0.1727273
ILMN_2293529	72.84081	0.8207792
ILMN_1703049	87.9682	0.1857143
ILMN_1733690	177.4249	0.01168831
ILMN_2410406	83.75465	0.2688312
ILMN_1741572	184.3167	0.01038961
ILMN_1768962	161.2664	0.01428571
ILMN_2400663	90.25682	0.1636364
ILMN_2396691	93.23465	0.1298701
ILMN_1802799	311.4706	0
ILMN_1679383	101.7859	0.08441558
ILMN_1658337	330.2593	0
ILMN_2148847	686.2328	0
ILMN_1770673	968.8143	0
ILMN_2205785	71.76963	0.8844156
ILMN_1728047	271.3889	0
ILMN_1774938	75.64765	0.6181818
ILMN_2380771	385.1464	0
ILMN_1701731	365.3899	0
ILMN_1672148	77.52724	0.4961039
ILMN_2278335	91.38549	0.1545455
ILMN_1662507	79.34858	0.4168831
ILMN_1668617	75.63007	0.6194805
ILMN_1719154	79.28245	0.4181818
ILMN_1773417	81.35768	0.3246753
ILMN_2412336	85.15419	0.2415584
ILMN_3237488	76.79634	0.5350649
ILMN_1730191	67.86369	0.9831169
ILMN_1713124	125.6122	0.03766234
ILMN_1668880	73.5558	0.761039
ILMN_1687757	86.19237	0.2181818
ILMN_3307911	86.9812	0.2012987
ILMN_1685803	84.91964	0.2428571
ILMN_1692661	85.69041	0.2298701
ILMN_2157277	7177.317	0
ILMN_1694985	109.4256	0.05584415
ILMN_1677043	299.2508	0
ILMN_2145396	140.2161	0.02727273
ILMN_1718483	70.76128	0.9194805
ILMN_3243152	81.61516	0.3220779
ILMN_2388507	703.2295	0
ILMN_2410909	786.3976	0
ILMN_1748661	78.8634	0.4324675
ILMN_1726906	103.8506	0.07922078
ILMN_1743347	90.23319	0.1636364
ILMN_1733598	103.7439	0.07922078
ILMN_1757130	78.69283	0.4428571
ILMN_2325612	75.46258	0.6272727
ILMN_2325610	85.50665	0.2324675
ILMN_2377240	481.0827	0
ILMN_1665982	162.8573	0.01428571
ILMN_2404657	88.98179	0.174026
ILMN_1747577	146.8506	0.02207792
ILMN_1679898	89.8297	0.1688312
ILMN_1700047	119.476	0.04285714
ILMN_2385647	80.24434	0.3779221
ILMN_1728309	86.66646	0.2090909
ILMN_1708323	122.5857	0.04155844
ILMN_2367126	278.723	0
ILMN_2271875	78.09323	0.4701299
ILMN_1782939	101.6283	0.08441558
ILMN_1682763	75.94577	0.6025974
ILMN_1670870	176.3884	0.01168831
ILMN_2051381	137.7998	0.02857143
ILMN_2302716	105.8304	0.07012987
ILMN_2096372	215.9278	0.001298701
ILMN_1709348	242.2101	0
ILMN_1748538	82.09359	0.3077922
ILMN_2383707	83.04723	0.2805195
ILMN_1807439	73.27833	0.7831169
ILMN_2139970	73.96136	0.7311688
ILMN_2150894	81.16097	0.3324675
ILMN_1675398	79.16653	0.4194805
ILMN_1802167	72.90479	0.8155844
ILMN_1736539	204.2347	0.003896104
ILMN_2182980	74.12209	0.7207792
ILMN_1793859	257.6947	0
ILMN_1702503	94.59292	0.1246753
ILMN_1667564	89.62782	0.1701299
ILMN_1794825	176.6152	0.01168831
ILMN_2401641	98.05192	0.1
ILMN_1727965	75.46064	0.6272727
ILMN_1728662	151.2202	0.01948052
ILMN_2363880	74.19688	0.7155844
ILMN_1761514	70.28034	0.9350649
ILMN_1763666	86.98077	0.2012987
ILMN_2244841	76.08195	0.5922078
ILMN_1656368	89.58763	0.1701299
ILMN_1696099	97.58871	0.1025974
ILMN_2406557	81.14003	0.3324675
ILMN_2372403	108.8986	0.05714286
ILMN_2372398	109.1618	0.05584415
ILMN_1785284	178.4467	0.01168831
ILMN_2096985	99.7906	0.09090909
ILMN_1687508	92.19254	0.1480519
ILMN_1763461	83.19232	0.2753247
ILMN_2365176	104.4631	0.07662338
ILMN_1699258	95.4725	0.1181818
ILMN_1681938	75.83935	0.6077922
ILMN_1761804	1183.46	0
ILMN_1681374	80.74744	0.3467532
ILMN_1736700	1126.813	0
ILMN_2251253	73.2123	0.7883117
ILMN_1741148	706.1452	0
ILMN_1747716	134.5816	0.03116883
ILMN_1755974	434.9064	0
ILMN_1718093	90.26033	0.1636364
ILMN_3243268	95.89908	0.1155844
ILMN_1730304	80.95538	0.3337662
ILMN_1666325	120.6553	0.04285714
ILMN_3251482	94.96278	0.1220779
ILMN_1660856	108.3305	0.06103896
ILMN_2120982	94.91474	0.1233766
ILMN_1743995	94.99969	0.1194805
ILMN_2147503	96.48068	0.1116883
ILMN_1761456	147.8137	0.02207792
ILMN_1743635	190.9131	0.007792208
ILMN_2191822	83.0481	0.2805195
ILMN_2131293	70.16454	0.9363636
ILMN_1782084	87.1702	0.2
ILMN_1737945	89.65387	0.1688312
ILMN_1722688	83.07004	0.2805195
ILMN_1806845	106.0732	0.06883117
ILMN_1711886	222.1691	0.001298701
ILMN_1664449	191.2632	0.007792208
ILMN_1771411	202.3185	0.003896104
ILMN_2365686	127.0518	0.03506494
ILMN_2271014	89.10683	0.174026
ILMN_1685413	153.6762	0.01688312
ILMN_1732809	124.3976	0.03896104
ILMN_1753135	84.60997	0.2519481
ILMN_2276750	191.9143	0.006493506
ILMN_1758038	124.2879	0.03896104
ILMN_2375973	117.469	0.04415584
ILMN_1690252	132.3335	0.03116883
ILMN_2134062	122.6917	0.04155844
ILMN_1805673	101.8185	0.08441558
ILMN_1657283	1540.041	0
ILMN_1808792	159.1154	0.01428571
ILMN_1761764	148.4664	0.02077922
ILMN_1779190	108.2979	0.06103896
ILMN_1796946	71.80999	0.8844156
ILMN_1784583	85.27553	0.2402597
ILMN_1681046	79.38995	0.4168831
ILMN_1709474	92.08624	0.1480519
ILMN_3237132	79.54906	0.4090909
ILMN_1713731	97.23835	0.1038961
ILMN_1692332	94.52321	0.1246753
ILMN_2137544	86.47163	0.2090909
ILMN_1735987	83.23308	0.2753247
ILMN_1676042	90.67138	0.1597403
ILMN_1783443	106.0416	0.07012987
ILMN_1729320	71.06226	0.9142857
ILMN_2403534	73.0217	0.8064935
ILMN_2276904	80.73669	0.3467532
ILMN_1751975	73.87628	0.738961
ILMN_2393149	90.73476	0.1597403
ILMN_1680996	2590.941	0
ILMN_1792150	90.92919	0.1571429
ILMN_1651466	72.42906	0.8441558
ILMN_1797875	4398.759	0
ILMN_1678255	82.38956	0.3025974
ILMN_1752669	206.953	0.003896104
ILMN_2078697	353.8942	0
ILMN_1811238	89.29089	0.1727273
ILMN_1734630	139.8123	0.02727273
ILMN_1701603	1749.111	0
ILMN_1693789	5343.359	0
ILMN_1801851	219.1791	0.001298701
ILMN_1750256	139.5922	0.02727273
ILMN_1700596	129.6772	0.03376623
ILMN_1702322	95.12563	0.1194805
ILMN_1690636	149.3103	0.02077922
ILMN_1792449	76.21445	0.5805195
ILMN_1765674	81.76699	0.3168831
ILMN_1787314	290.3967	0
ILMN_1663897	94.61916	0.1246753
ILMN_1800958	96.21862	0.1142857
ILMN_1760889	104.309	0.07662338
ILMN_3236443	95.75462	0.1155844
ILMN_2191902	126.5301	0.03506494
ILMN_1729325	98.2669	0.09740259
ILMN_1803384	75.14593	0.6597403
ILMN_1797432	75.32233	0.6415585
ILMN_1794728	114.4671	0.04545455
ILMN_1715988	81.02961	0.3324675
ILMN_1713315	71.99598	0.8727273
ILMN_2194619	96.22703	0.1142857
ILMN_3246673	160.1955	0.01428571
ILMN_1759670	132.8737	0.03116883
ILMN_2367172	83.73564	0.2688312
ILMN_1792741	94.31334	0.1246753
ILMN_1794384	77.00533	0.5233766
ILMN_1688019	77.58325	0.4948052
ILMN_1751092	77.97919	0.4766234
ILMN_1697611	92.70565	0.1402597
ILMN_1695446	73.31512	0.7805195
ILMN_1662681	87.46555	0.1974026
ILMN_1788462	584.8143	0
ILMN_1667994	309.4503	0
ILMN_1788239	90.29221	0.1623377
ILMN_1695759	107.6324	0.06103896
ILMN_2397406	83.10004	0.2792208
ILMN_1727258	78.45113	0.4532467
ILMN_1723116	177.4222	0.01168831
ILMN_1666258	110.5865	0.05324675
ILMN_1660995	81.97542	0.3090909
ILMN_1736412	109.7796	0.05584415
ILMN_1778723	1983.157	0
ILMN_1765460	82.11918	0.3077922
ILMN_1725896	84.16845	0.2584416
ILMN_1738233	94.29538	0.1246753
ILMN_1670506	111.3585	0.05194805
ILMN_1779374	149.2577	0.02077922
ILMN_2394242	90.14887	0.1636364
ILMN_1727023	107.3741	0.06363636
ILMN_1683901	77.73582	0.4818182
ILMN_1750880	110.6421	0.05194805
ILMN_1792409	92.00935	0.1480519
ILMN_1748141	111.0926	0.05194805
ILMN_1778788	133.3674	0.03116883
ILMN_1759312	73.38847	0.7753247
ILMN_1701589	80.04066	0.3831169
ILMN_1696830	71.5082	0.8974026
ILMN_1786899	85.04256	0.2428571
ILMN_1774447	105.504	0.07142857
ILMN_1660854	132.7063	0.03116883
ILMN_1665307	114.9175	0.04545455
ILMN_1731223	118.9132	0.04285714
ILMN_1685834	83.41486	0.2727273
ILMN_1725297	73.73335	0.7480519
ILMN_1665331	168.5152	0.01298701
ILMN_1713927	78.00535	0.4766234
ILMN_1797796	74.69048	0.674026
ILMN_2294762	161.9791	0.01428571
ILMN_2408219	76.82385	0.5350649
ILMN_2094262	91.26461	0.1558442
ILMN_2094261	110.4066	0.05324675
ILMN_1726327	103.4201	0.08051948
ILMN_1663313	1779.614	0
ILMN_1719031	73.08913	0.8038961
ILMN_2131123	75.30389	0.6467533
ILMN_1801303	234.7243	0.001298701
ILMN_1751102	75.5367	0.6233766
ILMN_1694882	107.6155	0.06233766
ILMN_2073157	122.1478	0.04155844
ILMN_1785742	87.38236	0.2
ILMN_2309549	95.65369	0.1168831
ILMN_1801606	507.1847	0
ILMN_1664435	70.56085	0.925974
ILMN_1804812	136.544	0.02857143
ILMN_1659553	205.6296	0.003896104
ILMN_1770378	134.8041	0.03116883
ILMN_2343563	119.5893	0.04285714
ILMN_1726281	98.89023	0.0948052
ILMN_1753773	148.2357	0.02077922
ILMN_1722102	172.9409	0.01168831
ILMN_1674988	75.67749	0.6168831
ILMN_1793894	607.4842	0
ILMN_1733096	75.57536	0.6207792
ILMN_1813243	89.00023	0.174026
ILMN_1802973	305.3172	0
ILMN_1723177	600.6157	0
ILMN_2199284	96.67666	0.1103896
ILMN_1696974	111.1527	0.05194805
ILMN_1760727	223.9984	0.001298701
ILMN_1665871	112.5062	0.04935065
ILMN_1736340	438.8517	0
ILMN_1677723	108.1664	0.06103896
ILMN_2086890	100.271	0.08831169
ILMN_3250067	77.46114	0.5012987
ILMN_3250879	73.12601	0.8025974
ILMN_1774207	76.68192	0.5415584
ILMN_1758443	74.2877	0.7051948
ILMN_1669773	70.70382	0.9207792
ILMN_2145501	95.42881	0.1181818
ILMN_1772612	88.14839	0.1844156
ILMN_1695193	79.62756	0.4051948
ILMN_2143220	72.88132	0.8194805
ILMN_1674376	78.64847	0.448052
ILMN_2386444	92.20985	0.1480519
ILMN_1707727	75.6672	0.6168831
ILMN_2166696	81.40369	0.3233766
ILMN_1725518	81.13177	0.3324675
ILMN_1813361	102.2786	0.08181818
ILMN_2317186	86.28143	0.212987
ILMN_1684694	83.85226	0.2688312
ILMN_1776363	73.08974	0.8038961
ILMN_1652729	80.52448	0.3636364
ILMN_1661875	104.1079	0.07662338
ILMN_2390609	82.55157	0.2987013
ILMN_1651943	78.80552	0.4376623
ILMN_2112829	92.9976	0.1363636
ILMN_2112834	72.73753	0.8285714
ILMN_1813139	220.4617	0.001298701
ILMN_1811239	75.81388	0.6090909
ILMN_1794470	253.4727	0
ILMN_1801464	184.3439	0.01038961
ILMN_1735364	91.74174	0.1532468
ILMN_1660778	108.9918	0.05584415
ILMN_1692080	79.08762	0.4220779
ILMN_1765091	220.3517	0.001298701
ILMN_2341382	125.511	0.03896104
ILMN_1778304	68.68623	0.9727273
ILMN_1766560	110.3406	0.05454545
ILMN_3241218	316.032	0
ILMN_1797873	74.25388	0.7103896
ILMN_3243457	77.01472	0.5220779
ILMN_3249608	173.4304	0.01168831
ILMN_1675483	194.2053	0.006493506
ILMN_2251062	91.83717	0.151948
ILMN_1799369	85.7497	0.2272727
ILMN_1784292	147.5886	0.02207792
ILMN_1687351	200.6367	0.005194805
ILMN_2185563	266.2149	0
ILMN_1716264	75.82377	0.6090909
ILMN_1711828	186.9968	0.009090909
ILMN_2115218	239.0635	0.001298701
ILMN_2108709	487.1314	0
ILMN_1690465	76.36024	0.5714286
ILMN_1661833	345.7356	0
ILMN_1689908	1244.397	0
ILMN_1794070	119.5625	0.04285714
ILMN_2148507	116.5137	0.04545455
ILMN_1660183	77.24725	0.5116883
ILMN_1667830	87.26942	0.2
ILMN_1790351	81.07249	0.3324675
ILMN_1807112	128.9613	0.03506494
ILMN_1672356	273.9893	0
ILMN_1662902	94.85977	0.1233766
ILMN_1675435	89.35129	0.1727273
ILMN_1659156	97.83176	0.1
ILMN_2353431	81.82172	0.3103896
ILMN_1787064	91.66209	0.1532468
ILMN_2406335	139.641	0.02727273
ILMN_1712019	206.587	0.003896104
ILMN_3190486	72.9493	0.8116883
ILMN_3255211	81.73368	0.3181818
ILMN_3192974	83.95935	0.2649351
ILMN_3233098	75.03287	0.6662338
ILMN_1666221	103.1091	0.08051948
ILMN_1682547	78.63413	0.4493507
ILMN_1747839	79.89478	0.3961039
ILMN_1679184	87.0259	0.2012987
ILMN_2215824	153.6815	0.01688312
ILMN_1670452	88.10068	0.1844156
ILMN_3244353	70.24624	0.9363636
ILMN_2289424	61.19933	1
ILMN_2398211	76.09892	0.5896104
ILMN_3240529	74.48335	0.6909091
ILMN_3307747	74.26392	0.7103896
ILMN_1680631	69.32796	0.9636363
ILMN_2181867	75.50311	0.6246753
ILMN_1757147	69.23898	0.9649351
ILMN_1671812	78.47117	0.4532467
ILMN_1799848	100.6962	0.08571429
ILMN_2132599	140.87	0.02727273
ILMN_2227338	88.58892	0.1766234
ILMN_1747151	83.10652	0.2792208
ILMN_1768202	140.024	0.02727273
ILMN_2101368	77.49942	0.4987013
ILMN_1740161	101.7074	0.08441558
ILMN_1794063	93.31554	0.1285714
ILMN_1697594	91.63232	0.1532468
ILMN_2232520	120.9829	0.04285714
ILMN_2075643	82.14635	0.3077922
ILMN_1749338	75.39046	0.6337662
ILMN_1756727	84.13535	0.2597403
ILMN_1813607	70.71372	0.9207792
ILMN_1796059	74.75134	0.6727273
ILMN_1730678	3701.789	0
ILMN_1708056	78.61406	0.451948
ILMN_2214278	112.7899	0.04935065
ILMN_1805985	100.786	0.08571429
ILMN_1667748	145.9208	0.02337662
ILMN_2119793	90.11923	0.1662338
ILMN_1655766	86.22217	0.2181818
ILMN_1758215	83.04206	0.2805195
ILMN_2145153	93.59209	0.1285714
ILMN_1798006	81.5262	0.3220779
ILMN_2382431	118.7519	0.04285714
ILMN_1750459	70.84833	0.9181818
ILMN_1686523	79.42694	0.4142857
ILMN_2280568	181.9974	0.01168831
ILMN_1780806	272.2271	0
ILMN_2189614	104.8358	0.07402597
ILMN_1756417	95.87819	0.1155844
ILMN_1776936	81.78333	0.3155844
ILMN_1710979	136.3101	0.02857143
ILMN_1758846	112.5228	0.04935065
ILMN_1751744	79.39926	0.4168831
ILMN_2091590	82.26131	0.3051948
ILMN_1676605	87.8514	0.1909091
ILMN_1779882	95.91096	0.1155844
ILMN_1755049	157.8769	0.01428571
ILMN_2059844	394.4318	0
ILMN_1733716	113.3649	0.04805195
ILMN_1712298	107.2663	0.06623377
ILMN_1755588	87.30754	0.2
ILMN_1669259	301.204	0
ILMN_1728957	82.58673	0.2974026
ILMN_1793466	71.69859	0.887013
ILMN_2367300	82.11415	0.3077922
ILMN_2226304	105.0713	0.07272727
ILMN_3244029	90.1399	0.1636364
ILMN_1772660	180.7107	0.01168831
ILMN_1766309	99.96447	0.08961039
ILMN_2341724	139.1121	0.02727273
ILMN_2072045	78.12119	0.4688312
ILMN_1724040	99.34573	0.09350649
ILMN_1692849	74.50879	0.6896104
ILMN_1698159	82.26562	0.3051948
ILMN_2178587	90.46297	0.1623377
ILMN_2354930	74.8754	0.6688312
ILMN_1779951	79.00251	0.4298701
ILMN_1675937	80.97005	0.3337662
ILMN_2048607	132.7709	0.03116883
ILMN_1813669	191.2941	0.007792208
ILMN_1758392	71.96363	0.8753247
ILMN_1696131	105.5217	0.07142857
ILMN_2340974	76.62915	0.5467532
ILMN_1751636	81.67847	0.3181818
ILMN_2199658	68.13195	0.9805195
ILMN_1735108	70.55385	0.925974
ILMN_1677487	203.2156	0.003896104
ILMN_2273796	98.24193	0.09740259
ILMN_2370692	91.82132	0.151948
ILMN_1739645	81.21564	0.3298701
ILMN_3237961	75.15955	0.6597403
ILMN_1767111	105.3739	0.07142857
ILMN_3248094	93.04683	0.1350649
ILMN_3240765	69.2923	0.9649351
ILMN_2228215	87.12637	0.2
ILMN_1690154	102.9587	0.08051948
ILMN_1674941	210.0896	0.003896104
ILMN_1675423	72.07095	0.864935
ILMN_1683824	161.4319	0.01428571
ILMN_1732948	71.14655	0.9077922
ILMN_1709124	95.28034	0.1194805
ILMN_1762629	88.29266	0.1831169
ILMN_1769259	142.6053	0.02467532
ILMN_1798679	116.3871	0.04545455
ILMN_1807945	153.0327	0.01818182
ILMN_1684293	2440.646	0
ILMN_2151412	76.89112	0.5311688
ILMN_1655868	105.715	0.07012987
ILMN_1728191	73.65706	0.7519481
ILMN_1684923	84.87109	0.2441558
ILMN_1763837	478.6821	0
ILMN_1887731	97.41279	0.1025974
ILMN_1670379	78.59941	0.451948
ILMN_1811877	75.86401	0.6064935
ILMN_2387995	70.85387	0.9181818
ILMN_1780894	78.29376	0.4610389
ILMN_1812926	659.6563	0
ILMN_1668044	78.8996	0.4324675
ILMN_1668566	80.07929	0.3805195
ILMN_2184184	2391.591	0
ILMN_1699421	80.14329	0.3805195
ILMN_2380494	376.897	0
ILMN_1685170	667.3391	0
ILMN_1807003	169.092	0.01298701
ILMN_2412490	73.67683	0.7493507
ILMN_1737612	81.39443	0.3233766
ILMN_1799243	77.07251	0.5168831
ILMN_1711899	163.6927	0.01428571
ILMN_1755937	101.7555	0.08441558
ILMN_2409167	1081.149	0
ILMN_1698100	98.50571	0.0961039
ILMN_2041101	336.8272	0
ILMN_3235632	9578.688	0
ILMN_1798372	80.59836	0.3623376
ILMN_1694548	265.376	0
ILMN_1711408	92.57389	0.1415584
ILMN_1741003	544.3417	0
ILMN_2326591	115.5088	0.04545455
ILMN_1678612	125.957	0.03766234
ILMN_1662322	242.123	0
ILMN_1703791	542.6358	0
ILMN_1778087	74.83054	0.6701299
ILMN_2095610	80.63551	0.3597403
ILMN_3242004	78.60712	0.451948
ILMN_2186983	82.09995	0.3077922
ILMN_2217601	74.62449	0.6779221
ILMN_1709820	311.2868	0
ILMN_1799863	90.26833	0.1636364
ILMN_1741431	122.5868	0.04155844
ILMN_2405185	82.3157	0.3038961
ILMN_1782086	90.49541	0.1623377
ILMN_1813840	192.8864	0.006493506
ILMN_1767113	85.38103	0.2376623
ILMN_1789676	109.3207	0.05584415
ILMN_2387505	76.28531	0.5727273
ILMN_1781983	190.3418	0.007792208
ILMN_2399627	242.6065	0
ILMN_2399622	199.6754	0.005194805
ILMN_2276598	71.94714	0.8753247
ILMN_1754179	308.1943	0
ILMN_1805247	121.373	0.04285714
ILMN_2415467	114.9432	0.04545455
ILMN_1754738	471.8546	0
ILMN_1705861	104.9117	0.07272727
ILMN_1751345	101.2961	0.08571429
ILMN_1712806	100.7139	0.08571429
ILMN_2316173	100.7687	0.08571429
ILMN_1766411	1049.813	0
ILMN_2120273	1422.641	0
ILMN_1768610	81.9621	0.3090909
ILMN_1815306	143.7225	0.02467532
ILMN_2359211	114.5891	0.04545455
ILMN_1673108	77.52967	0.4961039
ILMN_1803779	181.7808	0.01168831
ILMN_1681998	121.8122	0.04155844
ILMN_2331735	167.2162	0.01298701
ILMN_1699598	219.6063	0.001298701
ILMN_2402798	235.8963	0.001298701
ILMN_1662426	570.9738	0
ILMN_1809957	1512.673	0
ILMN_1768867	652.1562	0
ILMN_1679256	86.77892	0.2025974
ILMN_2284667	73.8075	0.7428572
ILMN_1764945	166.8843	0.01298701
ILMN_2390114	157.961	0.01428571
ILMN_2362122	201.3316	0.005194805
ILMN_1667086	196.9994	0.006493506
ILMN_1701774	81.15567	0.3324675
ILMN_1676946	180.3549	0.01168831
ILMN_2311761	226.0044	0.001298701
ILMN_1731596	120.3042	0.04285714
ILMN_1669377	275.7265	0
ILMN_1754531	129.4604	0.03506494
ILMN_1779512	88.64377	0.1753247
ILMN_1760466	84.45124	0.2545455
ILMN_1659463	716.3924	0
ILMN_2344798	99.34222	0.09350649
ILMN_2182656	75.32243	0.6415585
ILMN_1668285	82.44542	0.3
ILMN_1723626	87.84471	0.1909091
ILMN_2270491	82.48409	0.3
ILMN_2364928	73.66794	0.7506493
ILMN_1686610	311.289	0
ILMN_1769918	76.09889	0.5896104
ILMN_1796271	76.24359	0.5766234
ILMN_1699646	73.74242	0.7480519
ILMN_1801710	1029.39	0
ILMN_3251699	100.6546	0.08571429
ILMN_1716790	71.40701	0.9012987
ILMN_1740772	564.8815	0
ILMN_2320513	252.7356	0
ILMN_1662668	69.73373	0.9532468
ILMN_1659950	120.7428	0.04285714
ILMN_1656951	118.0577	0.04415584
ILMN_1689431	102.2083	0.08181818
ILMN_1708833	110.4427	0.05324675
ILMN_1740052	78.5414	0.451948
ILMN_1718023	400.2089	0
ILMN_2319344	291.4996	0
ILMN_1661886	525.7123	0
ILMN_1652505	140.1184	0.02727273
ILMN_1658472	395.6183	0
ILMN_2398388	130.2899	0.03246753
ILMN_1767816	201.3622	0.005194805
ILMN_1815051	299.1107	0
ILMN_1793598	165.8879	0.01428571
ILMN_2128293	105.2586	0.07272727
ILMN_1788135	78.98725	0.4298701
ILMN_1793360	85.59032	0.2298701
ILMN_3243695	79.7717	0.4
ILMN_1808597	69.17969	0.9649351
ILMN_1689353	81.89996	0.3090909
ILMN_1700183	69.74327	0.9532468
ILMN_2396198	85.87885	0.2246753
ILMN_1763834	111.7457	0.05194805
ILMN_2081465	91.21507	0.1558442
ILMN_1710482	247.7234	0
ILMN_1796737	78.32716	0.4610389
ILMN_1690884	83.16224	0.2766234
ILMN_1729533	208.7065	0.003896104
ILMN_1688543	77.75832	0.4818182
ILMN_1675706	81.23894	0.3298701
ILMN_1754055	81.49046	0.3220779
ILMN_1664024	68.31016	0.9805195
ILMN_1697925	238.4601	0.001298701
ILMN_1813881	77.07584	0.5168831
ILMN_1719143	71.21468	0.9064935
ILMN_1680192	226.229	0.001298701
ILMN_2219466	88.51998	0.1779221
ILMN_1675684	139.8461	0.02727273
ILMN_3307651	151.2806	0.01948052
ILMN_1661572	74.60316	0.6805195
ILMN_2412172	126.6582	0.03506494
ILMN_2296950	150.8272	0.01948052
ILMN_1702706	107.5505	0.06363636
ILMN_1710726	135.9449	0.02987013
ILMN_1802106	249.1222	0
ILMN_2232478	246.4602	0
ILMN_1664828	106.6218	0.06753246
