PROBE_ID	7677153062_H.VALUE	7677153062_H.Detection Pval
ILMN_1657862	196.4303	0.007792208
ILMN_1770412	535.6924	0
ILMN_1712786	91.59405	0.06883117
ILMN_1680111	86.19967	0.08181818
ILMN_1791006	76.78384	0.1363636
ILMN_1714567	2615.076	0
ILMN_1792495	71.02611	0.1909091
ILMN_1752159	106.2255	0.04545455
ILMN_3243156	52.54864	0.9324675
ILMN_1812640	4554.037	0
ILMN_2162799	213.3718	0.006493506
ILMN_1782679	55.59772	0.7675325
ILMN_1703617	144.8562	0.01428571
ILMN_1798308	375.8366	0
ILMN_1730625	54.55728	0.8246753
ILMN_1696512	251.8377	0.005194805
ILMN_2164164	54.94244	0.8051948
ILMN_3240117	626.8141	0
ILMN_1703538	3091.588	0
ILMN_1792473	3264.548	0
ILMN_1771827	223.7941	0.006493506
ILMN_3246401	130.4384	0.02337662
ILMN_1770725	59.74686	0.5285714
ILMN_2313821	126.0045	0.02727273
ILMN_1717357	79.75867	0.1103896
ILMN_1668408	91.34261	0.06883117
ILMN_1667183	62.33995	0.4194805
ILMN_1712639	71.13121	0.1896104
ILMN_1704173	68.35643	0.238961
ILMN_1797974	91.16827	0.06883117
ILMN_1688625	167.1029	0.01298701
ILMN_1776916	85.74453	0.08311688
ILMN_2113340	61.19508	0.4584416
ILMN_1669557	57.538	0.6506494
ILMN_3307874	64.79718	0.3480519
ILMN_2214232	75.35722	0.1441558
ILMN_1681301	462.2024	0
ILMN_1673252	163.692	0.01298701
ILMN_2103841	253.9657	0.005194805
ILMN_2368268	75.84378	0.1428571
ILMN_2415292	60.47831	0.487013
ILMN_1670282	76.86771	0.1337662
ILMN_2261519	5319.812	0
ILMN_1791236	58.18055	0.6194805
ILMN_1723521	57.28133	0.6623377
ILMN_2242299	61.62546	0.4428571
ILMN_2312764	69.16427	0.2142857
ILMN_1779965	106.3692	0.04545455
ILMN_1670542	145.7366	0.01428571
ILMN_1655645	100.2923	0.05454545
ILMN_1716053	129.7157	0.02337662
ILMN_3236458	207.4192	0.006493506
ILMN_1778173	205.1642	0.007792208
ILMN_2338038	77.67048	0.1285714
ILMN_1686522	60.71176	0.4792208
ILMN_1764090	71.34351	0.1896104
ILMN_1798249	60.72255	0.4792208
ILMN_1656593	60.75554	0.4779221
ILMN_2283473	58.3352	0.6116883
ILMN_2387712	64.23259	0.361039
ILMN_1684305	55.32385	0.7831169
ILMN_1712530	73.24758	0.1636364
ILMN_1662598	58.04188	0.6324675
ILMN_1718808	118.644	0.03506494
ILMN_1783818	57.88127	0.6337662
ILMN_2293758	240.2305	0.005194805
ILMN_1735539	80.50259	0.1077922
ILMN_2280189	91.76392	0.06883117
ILMN_1693220	279.2102	0.001298701
ILMN_1684836	53.29088	0.8961039
ILMN_1715532	58.07228	0.6285715
ILMN_1686846	75.1223	0.1467533
ILMN_2308950	58.06507	0.6298701
ILMN_1709101	216.4667	0.006493506
ILMN_1752247	232.3052	0.006493506
ILMN_2396956	892.249	0
ILMN_1679987	56.85132	0.6805195
ILMN_1673542	56.38919	0.7103896
ILMN_1802537	54.27852	0.8376623
ILMN_1675507	64.67015	0.3545454
ILMN_1691959	65.10423	0.3285714
ILMN_1737754	60.6008	0.4818182
ILMN_1808905	66.74821	0.2779221
ILMN_2268556	60.96601	0.4701299
ILMN_2253207	63.42892	0.3831169
ILMN_1734794	53.53048	0.887013
ILMN_1690818	64.11817	0.3649351
ILMN_1770758	65.51556	0.312987
ILMN_2293529	58.06931	0.6285715
ILMN_1703049	95.83115	0.06363636
ILMN_1733690	162.9806	0.01298701
ILMN_2410406	63.52797	0.3779221
ILMN_1741572	270.0996	0.002597403
ILMN_1768962	136.0511	0.01428571
ILMN_2400663	72.73653	0.1714286
ILMN_2396691	74.3684	0.1532468
ILMN_1802799	383.3286	0
ILMN_1679383	83.99921	0.09220779
ILMN_1658337	464.4645	0
ILMN_2148847	1585.286	0
ILMN_1770673	1192.624	0
ILMN_2205785	55.8484	0.7415584
ILMN_1728047	220.4251	0.006493506
ILMN_1774938	55.81828	0.7428572
ILMN_2380771	341.4038	0
ILMN_1701731	345.5807	0
ILMN_1672148	58.82544	0.5896104
ILMN_2278335	71.39232	0.1896104
ILMN_1662507	77.36749	0.1298701
ILMN_1668617	56.24793	0.7181818
ILMN_1719154	55.80974	0.7441558
ILMN_1773417	58.03639	0.6324675
ILMN_2412336	68.79301	0.225974
ILMN_3237488	60.72243	0.4792208
ILMN_1730191	55.49887	0.7701299
ILMN_1713124	115.0399	0.04025974
ILMN_1668880	56.88291	0.6805195
ILMN_1687757	61.42918	0.4493507
ILMN_3307911	63.87896	0.3701299
ILMN_1685803	63.71739	0.3753247
ILMN_1692661	77.01331	0.1324675
ILMN_2157277	5358.742	0
ILMN_1694985	84.6349	0.09090909
ILMN_1677043	364.7988	0
ILMN_2145396	182.5093	0.01038961
ILMN_1718483	51.33865	0.9701298
ILMN_3243152	70.68801	0.1987013
ILMN_2388507	777.6489	0
ILMN_2410909	1001.095	0
ILMN_1748661	69.09221	0.2168831
ILMN_1726906	88.19547	0.07272727
ILMN_1743347	69.7115	0.2077922
ILMN_1733598	94.33789	0.06363636
ILMN_1757130	57.4718	0.6532468
ILMN_2325612	57.21226	0.6623377
ILMN_2325610	67.22665	0.2688312
ILMN_2377240	603.4527	0
ILMN_1665982	330.9149	0
ILMN_2404657	67.94729	0.2454545
ILMN_1747577	118.1227	0.03636364
ILMN_1679898	85.89986	0.08311688
ILMN_1700047	100.386	0.05454545
ILMN_2385647	70.92599	0.1909091
ILMN_1728309	62.74462	0.4090909
ILMN_1708323	99.69047	0.05454545
ILMN_2367126	531.4673	0
ILMN_2271875	70.9871	0.1909091
ILMN_1782939	95.28777	0.06363636
ILMN_1682763	59.74604	0.5285714
ILMN_1670870	293.267	0.001298701
ILMN_2051381	120.6678	0.03376623
ILMN_2302716	87.81336	0.07532468
ILMN_2096372	411.8117	0
ILMN_1709348	298.5864	0
ILMN_1748538	65.14072	0.3272727
ILMN_2383707	63.30915	0.387013
ILMN_1807439	55.1643	0.7909091
ILMN_2139970	59.62152	0.5402597
ILMN_2150894	68.90794	0.2246753
ILMN_1675398	54.79938	0.8116883
ILMN_1802167	54.23019	0.8376623
ILMN_1736539	212.8584	0.006493506
ILMN_2182980	69.18031	0.2142857
ILMN_1793859	367.8024	0
ILMN_1702503	93.87944	0.06623377
ILMN_1667564	62.22227	0.4220779
ILMN_1794825	120.76	0.03376623
ILMN_2401641	82.85413	0.09740259
ILMN_1727965	60.55292	0.4844156
ILMN_1728662	124.5027	0.02857143
ILMN_2363880	61.75974	0.4428571
ILMN_1761514	54.80413	0.8116883
ILMN_1763666	58.46254	0.6025974
ILMN_2244841	61.62024	0.4441558
ILMN_1656368	79.93828	0.1077922
ILMN_1696099	77.50072	0.1285714
ILMN_2406557	62.28224	0.4194805
ILMN_2372403	98.65182	0.05714286
ILMN_2372398	75.39758	0.1441558
ILMN_1785284	135.704	0.01428571
ILMN_2096985	83.15173	0.0961039
ILMN_1687508	71.04402	0.1909091
ILMN_1763461	59.90314	0.5220779
ILMN_2365176	117.1814	0.03766234
ILMN_1699258	72.05529	0.1792208
ILMN_1681938	51.42562	0.9701298
ILMN_1761804	1343.82	0
ILMN_1681374	59.99943	0.5181818
ILMN_1736700	1377.873	0
ILMN_2251253	58.89857	0.5818182
ILMN_1741148	1107.72	0
ILMN_1747716	127.3515	0.02727273
ILMN_1755974	406.4217	0
ILMN_1718093	79.81106	0.1103896
ILMN_3243268	82.69088	0.1
ILMN_1730304	58.09776	0.6272727
ILMN_1666325	174.2054	0.01168831
ILMN_3251482	66.52596	0.2844156
ILMN_1660856	102.126	0.05194805
ILMN_2120982	63.00288	0.4025974
ILMN_1743995	83.59431	0.0948052
ILMN_2147503	99.33094	0.05714286
ILMN_1761456	149.31	0.01428571
ILMN_1743635	170.2827	0.01168831
ILMN_2191822	58.35648	0.6090909
ILMN_2131293	59.26484	0.5636364
ILMN_1782084	88.03326	0.07272727
ILMN_1737945	71.2757	0.1896104
ILMN_1722688	59.17935	0.5701299
ILMN_1806845	89.14247	0.07142857
ILMN_1711886	194.0253	0.009090909
ILMN_1664449	220.0177	0.006493506
ILMN_1771411	180.5572	0.01168831
ILMN_2365686	111.7861	0.04285714
ILMN_2271014	71.25044	0.1896104
ILMN_1685413	140.8285	0.01428571
ILMN_1732809	108.724	0.04545455
ILMN_1753135	70.90816	0.1909091
ILMN_2276750	149.4198	0.01428571
ILMN_1758038	96.5396	0.05974026
ILMN_2375973	91.08058	0.06883117
ILMN_1690252	107.2275	0.04545455
ILMN_2134062	93.44888	0.06623377
ILMN_1805673	69.79166	0.2064935
ILMN_1657283	2035.447	0
ILMN_1808792	140.8387	0.01428571
ILMN_1761764	171.7179	0.01168831
ILMN_1779190	74.1823	0.1545455
ILMN_1796946	52.24682	0.9441559
ILMN_1784583	60.94722	0.4727273
ILMN_1681046	58.67472	0.5948052
ILMN_1709474	73.00266	0.1701299
ILMN_3237132	64.35077	0.3584416
ILMN_1713731	78.03696	0.1220779
ILMN_1692332	76.02437	0.1428571
ILMN_2137544	63.90393	0.3688312
ILMN_1735987	69.33448	0.2116883
ILMN_1676042	72.25974	0.1753247
ILMN_1783443	80.87136	0.1064935
ILMN_1729320	61.62521	0.4428571
ILMN_2403534	60.36007	0.4974026
ILMN_2276904	61.60669	0.4441558
ILMN_1751975	56.03632	0.7324675
ILMN_2393149	66.73273	0.2779221
ILMN_1680996	3867.124	0
ILMN_1792150	72.11372	0.1779221
ILMN_1651466	51.45712	0.9701298
ILMN_1797875	6112.284	0
ILMN_1678255	63.00122	0.4025974
ILMN_1752669	214.7702	0.006493506
ILMN_2078697	567.3292	0
ILMN_1811238	64.1993	0.361039
ILMN_1734630	174.5103	0.01168831
ILMN_1701603	4212.942	0
ILMN_1693789	5052.405	0
ILMN_1801851	213.2031	0.006493506
ILMN_1750256	172.0116	0.01168831
ILMN_1700596	105.3258	0.04805195
ILMN_1702322	73.09217	0.1675325
ILMN_1690636	149.2384	0.01428571
ILMN_1792449	56.71044	0.6896104
ILMN_1765674	63.08234	0.3974026
ILMN_1787314	511.2633	0
ILMN_1663897	73.38452	0.1623377
ILMN_1800958	73.51022	0.161039
ILMN_1760889	74.46239	0.1532468
ILMN_3236443	72.59202	0.1714286
ILMN_2191902	146.4557	0.01428571
ILMN_1729325	93.13927	0.06753246
ILMN_1803384	58.50398	0.6012987
ILMN_1797432	61.92467	0.4376623
ILMN_1794728	107.0111	0.04545455
ILMN_1715988	63.26084	0.3896104
ILMN_1713315	61.50586	0.4454545
ILMN_2194619	94.2804	0.06363636
ILMN_3246673	201.4571	0.007792208
ILMN_1759670	148.0738	0.01428571
ILMN_2367172	92.09837	0.06883117
ILMN_1792741	74.75233	0.151948
ILMN_1794384	61.8617	0.4402598
ILMN_1688019	48.91394	0.9961039
ILMN_1751092	57.38072	0.6584415
ILMN_1697611	71.50461	0.1896104
ILMN_1695446	72.81896	0.1701299
ILMN_1662681	65.93607	0.3
ILMN_1788462	800.5449	0
ILMN_1667994	228.4968	0.006493506
ILMN_1788239	71.38863	0.1896104
ILMN_1695759	103.4971	0.05064935
ILMN_2397406	72.38239	0.174026
ILMN_1727258	58.86269	0.5844156
ILMN_1723116	210.3938	0.006493506
ILMN_1666258	93.39133	0.06623377
ILMN_1660995	57.71255	0.6415585
ILMN_1736412	110.2654	0.04415584
ILMN_1778723	2940.135	0
ILMN_1765460	62.33059	0.4194805
ILMN_1725896	66.00691	0.3
ILMN_1738233	71.51582	0.1896104
ILMN_1670506	87.27422	0.07662338
ILMN_1779374	121.0893	0.03376623
ILMN_2394242	72.07909	0.1792208
ILMN_1727023	107.5693	0.04545455
ILMN_1683901	65.43382	0.312987
ILMN_1750880	130.5741	0.02337662
ILMN_1792409	76.79178	0.1363636
ILMN_1748141	92.60239	0.06753246
ILMN_1778788	103.5745	0.05064935
ILMN_1759312	54.08884	0.8467532
ILMN_1701589	60.89135	0.4727273
ILMN_1696830	57.15292	0.6662338
ILMN_1786899	62.5028	0.4181818
ILMN_1774447	102.736	0.05064935
ILMN_1660854	116.9122	0.03766234
ILMN_1665307	87.42989	0.07532468
ILMN_1731223	88.58813	0.07272727
ILMN_1685834	78.92318	0.1142857
ILMN_1725297	64.48773	0.3584416
ILMN_1665331	133.0896	0.02077922
ILMN_1713927	61.56683	0.4454545
ILMN_1797796	60.58065	0.4831169
ILMN_2294762	250.8228	0.005194805
ILMN_2408219	53.93903	0.8597403
ILMN_2094262	94.08537	0.06493507
ILMN_2094261	100.9848	0.05324675
ILMN_1726327	87.57708	0.07532468
ILMN_1663313	3297.891	0
ILMN_1719031	61.53739	0.4454545
ILMN_2131123	58.85453	0.5857143
ILMN_1801303	359.6128	0
ILMN_1751102	57.42113	0.6571429
ILMN_1694882	90.71528	0.06883117
ILMN_2073157	196.056	0.007792208
ILMN_1785742	67.35953	0.2636364
ILMN_2309549	100.0977	0.05454545
ILMN_1801606	492.1367	0
ILMN_1664435	55.42481	0.774026
ILMN_1804812	120.2318	0.03376623
ILMN_1659553	284.5457	0.001298701
ILMN_1770378	111.0589	0.04285714
ILMN_2343563	112.8711	0.04155844
ILMN_1726281	74.51788	0.1532468
ILMN_1753773	112.3605	0.04285714
ILMN_1722102	169.5818	0.01168831
ILMN_1674988	53.33707	0.8961039
ILMN_1793894	1023.796	0
ILMN_1733096	54.15208	0.8415585
ILMN_1813243	63.45846	0.3805195
ILMN_1802973	284.2513	0.001298701
ILMN_1723177	503.9983	0
ILMN_2199284	76.44073	0.1402597
ILMN_1696974	120.6442	0.03376623
ILMN_1760727	290.2379	0.001298701
ILMN_1665871	90.18003	0.06883117
ILMN_1736340	364.6254	0
ILMN_1677723	114.3373	0.04025974
ILMN_2086890	86.32026	0.08181818
ILMN_3250067	59.78478	0.5285714
ILMN_3250879	54.08842	0.8467532
ILMN_1774207	59.67728	0.5350649
ILMN_1758443	60.36691	0.4974026
ILMN_1669773	56.60214	0.6948052
ILMN_2145501	84.70052	0.09090909
ILMN_1772612	75.12204	0.1467533
ILMN_1695193	64.43301	0.3584416
ILMN_2143220	56.81548	0.6818182
ILMN_1674376	68.32374	0.2402597
ILMN_2386444	79.54716	0.1103896
ILMN_1707727	56.8526	0.6805195
ILMN_2166696	61.00804	0.4688312
ILMN_1725518	57.15992	0.6662338
ILMN_1813361	76.73024	0.1363636
ILMN_2317186	63.05269	0.4
ILMN_1684694	67.12542	0.2701299
ILMN_1776363	52.72655	0.9233766
ILMN_1652729	68.86593	0.225974
ILMN_1661875	76.312	0.1402597
ILMN_2390609	65.81436	0.3051948
ILMN_1651943	70.6724	0.1987013
ILMN_2112829	75.85703	0.1428571
ILMN_2112834	58.52853	0.6
ILMN_1813139	169.4795	0.01168831
ILMN_1811239	54.96823	0.8051948
ILMN_1794470	190.4201	0.01038961
ILMN_1801464	159.1254	0.01298701
ILMN_1735364	73.06038	0.1675325
ILMN_1660778	88.54595	0.07272727
ILMN_1692080	56.40915	0.7090909
ILMN_1765091	277.8707	0.002597403
ILMN_2341382	125.4088	0.02727273
ILMN_1778304	53.37277	0.8948052
ILMN_1766560	90.6773	0.06883117
ILMN_3241218	352.6172	0
ILMN_1797873	54.13913	0.8428571
ILMN_3243457	60.01208	0.5181818
ILMN_3249608	169.2838	0.01168831
ILMN_1675483	254.8133	0.005194805
ILMN_2251062	64.48029	0.3584416
ILMN_1799369	64.63073	0.3545454
ILMN_1784292	128.4535	0.02467532
ILMN_1687351	206.5265	0.006493506
ILMN_2185563	274.0846	0.002597403
ILMN_1716264	55.00205	0.8051948
ILMN_1711828	182.637	0.01038961
ILMN_2115218	301.5743	0
ILMN_2108709	689.1832	0
ILMN_1690465	57.64492	0.6441559
ILMN_1661833	388.881	0
ILMN_1689908	1824.055	0
ILMN_1794070	129.1147	0.02467532
ILMN_2148507	104.3514	0.04935065
ILMN_1660183	72.47143	0.174026
ILMN_1667830	72.22961	0.1753247
ILMN_1790351	74.3735	0.1532468
ILMN_1807112	108.4077	0.04545455
ILMN_1672356	513.6183	0
ILMN_1662902	91.95244	0.06883117
ILMN_1675435	73.60917	0.161039
ILMN_1659156	75.45451	0.1441558
ILMN_2353431	63.67887	0.3753247
ILMN_1787064	75.53886	0.1441558
ILMN_2406335	137.2748	0.01428571
ILMN_1712019	214.5281	0.006493506
ILMN_3190486	61.29364	0.4558442
ILMN_3255211	57.04736	0.6727273
ILMN_3192974	66.07851	0.2987013
ILMN_3233098	54.51624	0.8246753
ILMN_1666221	81.28804	0.1051948
ILMN_1682547	62.2607	0.4194805
ILMN_1747839	62.70539	0.4103896
ILMN_1679184	59.47387	0.548052
ILMN_2215824	111.9988	0.04285714
ILMN_1670452	62.80917	0.4064935
ILMN_3244353	54.92964	0.8051948
ILMN_2289424	48.00302	0.9974026
ILMN_2398211	57.83153	0.635065
ILMN_3240529	51.37389	0.9701298
ILMN_3307747	54.47329	0.8272727
ILMN_1680631	55.32375	0.7831169
ILMN_2181867	61.32705	0.4545455
ILMN_1757147	57.78875	0.638961
ILMN_1671812	62.31518	0.4194805
ILMN_1799848	117.5443	0.03766234
ILMN_2132599	190.5722	0.01038961
ILMN_2227338	85.79082	0.08311688
ILMN_1747151	65.41488	0.3142857
ILMN_1768202	111.8611	0.04285714
ILMN_2101368	49.557	0.9948052
ILMN_1740161	85.41512	0.08441558
ILMN_1794063	72.97092	0.1701299
ILMN_1697594	79.83757	0.1103896
ILMN_2232520	138.6838	0.01428571
ILMN_2075643	53.99268	0.8558441
ILMN_1749338	64.92349	0.3376623
ILMN_1756727	77.0134	0.1324675
ILMN_1813607	49.97283	0.9948052
ILMN_1796059	53.78217	0.874026
ILMN_1730678	5161.805	0
ILMN_1708056	60.78563	0.4753247
ILMN_2214278	116.458	0.03896104
ILMN_1805985	138.1729	0.01428571
ILMN_1667748	190.9851	0.01038961
ILMN_2119793	78.46358	0.1220779
ILMN_1655766	120.7571	0.03376623
ILMN_1758215	61.86732	0.4402598
ILMN_2145153	79.44179	0.1103896
ILMN_1798006	72.68334	0.1714286
ILMN_2382431	65.64936	0.3103896
ILMN_1750459	58.02009	0.6324675
ILMN_1686523	63.84347	0.3701299
ILMN_2280568	105.8817	0.04675325
ILMN_1780806	124.0415	0.02987013
ILMN_2189614	88.75543	0.07272727
ILMN_1756417	73.05287	0.1675325
ILMN_1776936	66.0061	0.3
ILMN_1710979	123.5972	0.03116883
ILMN_1758846	102.9383	0.05064935
ILMN_1751744	58.35488	0.6090909
ILMN_2091590	67.95233	0.2454545
ILMN_1676605	66.64816	0.2792208
ILMN_1779882	80.70465	0.1064935
ILMN_1755049	163.1857	0.01298701
ILMN_2059844	457.2725	0
ILMN_1733716	84.93915	0.08831169
ILMN_1712298	75.3428	0.1441558
ILMN_1755588	72.73633	0.1714286
ILMN_1669259	330.4204	0
ILMN_1728957	67.45804	0.2584416
ILMN_1793466	56.73642	0.687013
ILMN_2367300	60.74142	0.4779221
ILMN_2226304	112.9389	0.04155844
ILMN_3244029	68.62914	0.2324675
ILMN_1772660	262.0567	0.005194805
ILMN_1766309	83.10471	0.0961039
ILMN_2341724	92.60004	0.06753246
ILMN_2072045	56.31195	0.712987
ILMN_1724040	93.51404	0.06623377
ILMN_1692849	61.7675	0.4428571
ILMN_1698159	78.68967	0.1181818
ILMN_2178587	110.3213	0.04415584
ILMN_2354930	56.69474	0.6909091
ILMN_1779951	63.0064	0.4025974
ILMN_1675937	72.54183	0.1714286
ILMN_2048607	223.2185	0.006493506
ILMN_1813669	214.6922	0.006493506
ILMN_1758392	55.19163	0.7909091
ILMN_1696131	73.71949	0.1584416
ILMN_2340974	60.10071	0.5116883
ILMN_1751636	63.51745	0.3792208
ILMN_2199658	54.26834	0.8376623
ILMN_1735108	57.41476	0.6571429
ILMN_1677487	185.7372	0.01038961
ILMN_2273796	82.50812	0.1
ILMN_2370692	82.27081	0.1
ILMN_1739645	59.14917	0.5701299
ILMN_3237961	60.59694	0.4818182
ILMN_1767111	100.5035	0.05454545
ILMN_3248094	89.93893	0.06883117
ILMN_3240765	58.32092	0.6116883
ILMN_2228215	68.57055	0.2337662
ILMN_1690154	85.75763	0.08311688
ILMN_1674941	268.6742	0.002597403
ILMN_1675423	56.10832	0.725974
ILMN_1683824	154.3872	0.01298701
ILMN_1732948	55.70418	0.7519481
ILMN_1709124	73.9306	0.1558442
ILMN_1762629	81.89413	0.1012987
ILMN_1769259	91.27888	0.06883117
ILMN_1798679	79.61717	0.1103896
ILMN_1807945	983.2907	0
ILMN_1684293	2258.61	0
ILMN_2151412	56.96345	0.6753247
ILMN_1655868	164.6085	0.01298701
ILMN_1728191	55.66983	0.7558442
ILMN_1684923	95.35189	0.06363636
ILMN_1763837	923.3121	0
ILMN_1887731	77.4941	0.1285714
ILMN_1670379	59.00805	0.5779221
ILMN_1811877	59.12875	0.5701299
ILMN_2387995	59.43649	0.5519481
ILMN_1780894	52.31993	0.9441559
ILMN_1812926	736.8041	0
ILMN_1668044	63.56524	0.3766234
ILMN_1668566	64.81046	0.3467532
ILMN_2184184	3234.73	0
ILMN_1699421	66.55318	0.2844156
ILMN_2380494	590.9047	0
ILMN_1685170	657.9899	0
ILMN_1807003	228.0965	0.006493506
ILMN_2412490	52.15096	0.9506493
ILMN_1737612	69.57613	0.2103896
ILMN_1799243	58.94919	0.5805195
ILMN_1711899	215.3331	0.006493506
ILMN_1755937	117.5888	0.03766234
ILMN_2409167	1078.546	0
ILMN_1698100	158.1721	0.01298701
ILMN_2041101	1275.849	0
ILMN_3235632	6583.688	0
ILMN_1798372	65.86472	0.3038961
ILMN_1694548	2259.62	0
ILMN_1711408	116.7483	0.03766234
ILMN_1741003	872.2847	0
ILMN_2326591	89.16454	0.07012987
ILMN_1678612	97.23289	0.05974026
ILMN_1662322	329.6489	0
ILMN_1703791	622.1683	0
ILMN_1778087	58.02825	0.6324675
ILMN_2095610	55.95687	0.7337663
ILMN_3242004	56.52153	0.7012987
ILMN_2186983	62.86145	0.4064935
ILMN_2217601	59.49105	0.5454546
ILMN_1709820	560.2507	0
ILMN_1799863	78.64073	0.1194805
ILMN_1741431	145.0929	0.01428571
ILMN_2405185	79.02991	0.1116883
ILMN_1782086	69.72353	0.2077922
ILMN_1813840	187.6687	0.01038961
ILMN_1767113	65.4572	0.312987
ILMN_1789676	111.7674	0.04285714
ILMN_2387505	60.294	0.5012987
ILMN_1781983	262.1367	0.005194805
ILMN_2399627	298.5145	0
ILMN_2399622	255.1008	0.005194805
ILMN_2276598	54.93206	0.8051948
ILMN_1754179	499.2975	0
ILMN_1805247	84.35593	0.09090909
ILMN_2415467	90.63641	0.06883117
ILMN_1754738	596.4083	0
ILMN_1705861	142.0596	0.01428571
ILMN_1751345	95.09415	0.06363636
ILMN_1712806	106.953	0.04545455
ILMN_2316173	88.65928	0.07272727
ILMN_1766411	1600.288	0
ILMN_2120273	2031.612	0
ILMN_1768610	64.10613	0.3649351
ILMN_1815306	209.6577	0.006493506
ILMN_2359211	149.857	0.01428571
ILMN_1673108	61.60146	0.4441558
ILMN_1803779	177.4409	0.01168831
ILMN_1681998	115.5761	0.03896104
ILMN_2331735	187.8781	0.01038961
ILMN_1699598	256.6513	0.005194805
ILMN_2402798	228.8625	0.006493506
ILMN_1662426	820.1594	0
ILMN_1809957	1580.038	0
ILMN_1768867	914.2973	0
ILMN_1679256	74.03824	0.1558442
ILMN_2284667	54.54799	0.8246753
ILMN_1764945	144.9371	0.01428571
ILMN_2390114	174.7957	0.01168831
ILMN_2362122	173.702	0.01168831
ILMN_1667086	202.5258	0.007792208
ILMN_1701774	66.49594	0.2857143
ILMN_1676946	182.7935	0.01038961
ILMN_2311761	346.2429	0
ILMN_1731596	93.18599	0.06623377
ILMN_1669377	230.0057	0.006493506
ILMN_1754531	101.2782	0.05324675
ILMN_1779512	76.20777	0.1402597
ILMN_1760466	59.03161	0.574026
ILMN_1659463	1354.485	0
ILMN_2344798	161.5427	0.01298701
ILMN_2182656	61.51861	0.4454545
ILMN_1668285	68.47864	0.2376623
ILMN_1723626	63.80252	0.3714286
ILMN_2270491	64.605	0.3545454
ILMN_2364928	66.19675	0.2935065
ILMN_1686610	250.227	0.005194805
ILMN_1769918	69.40768	0.2116883
ILMN_1796271	56.11401	0.7246753
ILMN_1699646	50.0578	0.9935065
ILMN_1801710	1425.067	0
ILMN_3251699	81.11353	0.1051948
ILMN_1716790	58.0373	0.6324675
ILMN_1740772	524.6588	0
ILMN_2320513	335.3759	0
ILMN_1662668	68.57044	0.2337662
ILMN_1659950	94.77455	0.06363636
ILMN_1656951	91.14233	0.06883117
ILMN_1689431	86.11161	0.08181818
ILMN_1708833	78.35609	0.1220779
ILMN_1740052	71.6442	0.187013
ILMN_1718023	423.1274	0
ILMN_2319344	152.2481	0.01428571
ILMN_1661886	284.6703	0.001298701
ILMN_1652505	113.2008	0.04155844
ILMN_1658472	487.1844	0
ILMN_2398388	166.5911	0.01298701
ILMN_1767816	330.053	0
ILMN_1815051	250.7395	0.005194805
ILMN_1793598	157.5454	0.01298701
ILMN_2128293	112.8734	0.04155844
ILMN_1788135	57.20428	0.6623377
ILMN_1793360	67.04848	0.2714286
ILMN_3243695	65.51781	0.312987
ILMN_1808597	50.84029	0.9844156
ILMN_1689353	82.15205	0.1012987
ILMN_1700183	58.01362	0.6337662
ILMN_2396198	88.36973	0.07272727
ILMN_1763834	78.97849	0.112987
ILMN_2081465	85.02367	0.08831169
ILMN_1710482	300.1836	0
ILMN_1796737	58.32677	0.6116883
ILMN_1690884	59.14008	0.5701299
ILMN_1729533	173.1967	0.01168831
ILMN_1688543	64.53909	0.3571429
ILMN_1675706	54.17164	0.8402597
ILMN_1754055	62.7448	0.4090909
ILMN_1664024	54.6419	0.8181818
ILMN_1697925	368.7307	0
ILMN_1813881	56.4894	0.7064935
ILMN_1719143	57.82906	0.635065
ILMN_1680192	1083.99	0
ILMN_2219466	73.89053	0.1571429
ILMN_1675684	130.3226	0.02337662
ILMN_3307651	110.8468	0.04285714
ILMN_1661572	67.54359	0.2558441
ILMN_2412172	97.23582	0.05974026
ILMN_2296950	86.81256	0.07792208
