PROBE_ID	7677153059_I.VALUE	7677153059_I.Detection Pval
ILMN_1686370	129.1758	0.04155844
ILMN_1809139	250.8777	0.002597403
ILMN_1747504	357.4411	0
ILMN_1666679	133.6992	0.03766234
ILMN_1657862	184.3646	0.009090909
ILMN_1770412	405.3386	0
ILMN_1712786	115.3497	0.05454545
ILMN_1680111	110.1298	0.07012987
ILMN_1791006	86.19225	0.2467532
ILMN_1714567	1892.54	0
ILMN_1792495	97.37115	0.1363636
ILMN_1752159	109.0653	0.07402597
ILMN_3243156	71.72488	0.8051948
ILMN_1812640	3250.376	0
ILMN_2162799	120.2576	0.04935065
ILMN_1782679	75.79292	0.5662338
ILMN_1703617	216.9827	0.005194805
ILMN_1798308	449.7907	0
ILMN_1730625	70.38905	0.8831169
ILMN_1696512	154.7336	0.02077922
ILMN_2164164	76.04814	0.5519481
ILMN_3240117	516.8221	0
ILMN_1703538	1550.428	0
ILMN_1792473	2526.681	0
ILMN_1771827	232.7288	0.003896104
ILMN_3246401	132.6388	0.03766234
ILMN_1770725	79.67525	0.4077922
ILMN_2313821	126.6128	0.04285714
ILMN_1717357	87.47369	0.2311688
ILMN_1668408	117.1653	0.05064935
ILMN_1667183	84.53618	0.2701299
ILMN_1712639	80.31724	0.387013
ILMN_1704173	83.13306	0.3077922
ILMN_1797974	107.3906	0.08311688
ILMN_1688625	120.588	0.04935065
ILMN_1776916	106.4174	0.08571429
ILMN_2113340	83.28854	0.3051948
ILMN_1669557	78.45123	0.4428571
ILMN_3307874	74.97539	0.6064935
ILMN_2214232	74.27754	0.651948
ILMN_1681301	145.9931	0.02857143
ILMN_1673252	239.1624	0.003896104
ILMN_2103841	277.3627	0
ILMN_2368268	90.95632	0.1948052
ILMN_2415292	83.44643	0.3012987
ILMN_1670282	104.7486	0.08961039
ILMN_2261519	5917.982	0
ILMN_1791236	79.80038	0.4038961
ILMN_1723521	72.50595	0.7597402
ILMN_2242299	83.60427	0.2948052
ILMN_2312764	80.61148	0.3766234
ILMN_1779965	115.3972	0.05324675
ILMN_1670542	148.535	0.02727273
ILMN_1655645	114.4033	0.05584415
ILMN_1716053	178.4891	0.009090909
ILMN_3236458	137.8238	0.03246753
ILMN_1778173	227.8952	0.003896104
ILMN_2338038	98.17159	0.1324675
ILMN_1686522	73.17353	0.7168831
ILMN_1764090	75.15792	0.5987013
ILMN_1798249	73.14021	0.7181818
ILMN_1656593	73.83058	0.6857143
ILMN_2283473	84.00894	0.2792208
ILMN_2387712	85.29738	0.2636364
ILMN_1684305	71.16082	0.8467532
ILMN_1712530	81.65862	0.3480519
ILMN_1662598	82.00608	0.338961
ILMN_1718808	121.4085	0.04935065
ILMN_1783818	76.50553	0.5298702
ILMN_2293758	283.9802	0
ILMN_1735539	93.94688	0.1662338
ILMN_2280189	135.7435	0.03376623
ILMN_1693220	246.7735	0.002597403
ILMN_1684836	76.50668	0.5298702
ILMN_1715532	79.0718	0.4194805
ILMN_1686846	77.07411	0.4883117
ILMN_2308950	74.05162	0.6649351
ILMN_1709101	191.0409	0.007792208
ILMN_1752247	300.8077	0
ILMN_2396956	896.4312	0
ILMN_1679987	71.86965	0.7961039
ILMN_1673542	72.31177	0.7753247
ILMN_1802537	70.71745	0.8636364
ILMN_1675507	72.23529	0.7792208
ILMN_1691959	94.09406	0.1649351
ILMN_1737754	85.07381	0.2649351
ILMN_1808905	73.50391	0.6935065
ILMN_2268556	80.58665	0.3792208
ILMN_2253207	100.6273	0.1142857
ILMN_1734794	74.23798	0.6545454
ILMN_1690818	86.2534	0.2467532
ILMN_1770758	89.58584	0.2025974
ILMN_2293529	78.82587	0.4285714
ILMN_1703049	78.05819	0.4545455
ILMN_1733690	177.7481	0.009090909
ILMN_2410406	87.99342	0.2220779
ILMN_1741572	197.1665	0.007792208
ILMN_1768962	140.4523	0.02987013
ILMN_2400663	76.01299	0.5519481
ILMN_2396691	69.68498	0.9207792
ILMN_1802799	297.5634	0
ILMN_1679383	100.3288	0.1155844
ILMN_1658337	314.9928	0
ILMN_2148847	585.2982	0
ILMN_1770673	942.6974	0
ILMN_2205785	79.64494	0.4077922
ILMN_1728047	267.2711	0
ILMN_1774938	70.9935	0.8506494
ILMN_2380771	433.6098	0
ILMN_1701731	393.281	0
ILMN_1672148	76.59612	0.5220779
ILMN_2278335	98.78553	0.1246753
ILMN_1662507	83.09514	0.3077922
ILMN_1668617	77.66077	0.4662338
ILMN_1719154	73.10446	0.7207792
ILMN_1773417	76.70374	0.5103896
ILMN_2412336	87.13622	0.2350649
ILMN_3237488	77.15463	0.487013
ILMN_1730191	73.27328	0.7077922
ILMN_1713124	380.0599	0
ILMN_1668880	73.49214	0.6974026
ILMN_1687757	114.5732	0.05584415
ILMN_3307911	84.45094	0.2714286
ILMN_1685803	79.36784	0.4155844
ILMN_1692661	88.24445	0.2181818
ILMN_2157277	7848.109	0
ILMN_1694985	121.1279	0.04935065
ILMN_1677043	279.1136	0
ILMN_2145396	158.464	0.02077922
ILMN_1718483	75.8341	0.5636364
ILMN_3243152	78.72767	0.4337662
ILMN_2388507	816.8437	0
ILMN_2410909	858.1036	0
ILMN_1748661	76.69627	0.5103896
ILMN_1726906	117.2054	0.05064935
ILMN_1743347	83.33553	0.3051948
ILMN_1733598	125.0306	0.04545455
ILMN_1757130	75.97008	0.5571429
ILMN_2325612	73.23066	0.7103896
ILMN_2325610	80.41456	0.3844156
ILMN_2377240	356.1342	0
ILMN_1665982	134.6428	0.03636364
ILMN_2404657	80.29132	0.3883117
ILMN_1747577	167.1032	0.01688312
ILMN_1679898	101.6906	0.1025974
ILMN_1700047	137.4093	0.03246753
ILMN_2385647	77.50388	0.474026
ILMN_1728309	81.32641	0.3597403
ILMN_1708323	128.9785	0.04155844
ILMN_2367126	125.5824	0.04415584
ILMN_2271875	76.14022	0.5454546
ILMN_1782939	88.53315	0.2142857
ILMN_1682763	78.56316	0.4402598
ILMN_1670870	181.1549	0.009090909
ILMN_2051381	141.1575	0.02987013
ILMN_2302716	100.4376	0.1155844
ILMN_2096372	159.468	0.01818182
ILMN_1709348	208.4707	0.005194805
ILMN_1748538	82.27847	0.3337662
ILMN_2383707	80.19912	0.3909091
ILMN_1807439	73.07208	0.7207792
ILMN_2139970	73.8885	0.6753247
ILMN_2150894	85.25002	0.2649351
ILMN_1675398	76.06277	0.548052
ILMN_1802167	72.86729	0.7428572
ILMN_1736539	194.0815	0.007792208
ILMN_2182980	69.91087	0.9077922
ILMN_1793859	283.6047	0
ILMN_1702503	103.8487	0.09350649
ILMN_1667564	81.59343	0.3506494
ILMN_1794825	178.9109	0.009090909
ILMN_2401641	114.7871	0.05584415
ILMN_1727965	75.98479	0.5545455
ILMN_1728662	195.1509	0.007792208
ILMN_2363880	78.12994	0.4532467
ILMN_1761514	72.79646	0.7467533
ILMN_1763666	80.19121	0.3909091
ILMN_2244841	78.72929	0.4337662
ILMN_1656368	82.05231	0.338961
ILMN_1696099	109.5009	0.07272727
ILMN_2406557	80.46535	0.3844156
ILMN_2372403	102.4337	0.0987013
ILMN_2372398	94.98865	0.1571429
ILMN_1785284	172.9794	0.01298701
ILMN_2096985	91.12538	0.1948052
ILMN_1687508	87.17115	0.2350649
ILMN_1763461	83.53276	0.2961039
ILMN_2365176	111.8874	0.06493507
ILMN_1699258	102.7036	0.0987013
ILMN_1681938	70.3841	0.8831169
ILMN_1761804	1516.104	0
ILMN_1681374	87.80299	0.2233766
ILMN_1736700	1346.517	0
ILMN_2251253	73.44358	0.6987013
ILMN_1741148	773.7651	0
ILMN_1747716	147.8929	0.02857143
ILMN_1755974	386.4435	0
ILMN_1718093	99.50135	0.1181818
ILMN_3243268	94.87732	0.1584416
ILMN_1730304	72.52609	0.7584416
ILMN_1666325	155.583	0.02077922
ILMN_3251482	91.0371	0.1948052
ILMN_1660856	106.6515	0.08571429
ILMN_2120982	79.14861	0.4194805
ILMN_1743995	102.2264	0.0987013
ILMN_2147503	90.53961	0.1961039
ILMN_1761456	149.866	0.02597403
ILMN_1743635	209.3343	0.005194805
ILMN_2191822	76.85141	0.5012987
ILMN_2131293	72.50759	0.7597402
ILMN_1782084	100.1351	0.1155844
ILMN_1737945	94.37109	0.1636364
ILMN_1722688	85.98351	0.2519481
ILMN_1806845	110.0673	0.07012987
ILMN_1711886	222.3616	0.003896104
ILMN_1664449	185.042	0.009090909
ILMN_1771411	167.3623	0.01688312
ILMN_2365686	124.7333	0.04545455
ILMN_2271014	94.06654	0.1649351
ILMN_1685413	151.0173	0.02597403
ILMN_1732809	133.2857	0.03766234
ILMN_1753135	78.88844	0.425974
ILMN_2276750	185.8799	0.009090909
ILMN_1758038	157.5859	0.02077922
ILMN_2375973	129.367	0.04155844
ILMN_1690252	166.5256	0.01818182
ILMN_2134062	115.5824	0.05324675
ILMN_1805673	106.6898	0.08571429
ILMN_1657283	1296.706	0
ILMN_1808792	174.1993	0.01298701
ILMN_1761764	142.4807	0.02987013
ILMN_1779190	91.00008	0.1948052
ILMN_1796946	75.06981	0.6012987
ILMN_1784583	77.4223	0.4779221
ILMN_1681046	77.15689	0.487013
ILMN_1709474	103.2286	0.0961039
ILMN_3237132	74.37691	0.6415585
ILMN_1713731	96.08342	0.1480519
ILMN_1692332	95.18184	0.1545455
ILMN_2137544	98.16748	0.1324675
ILMN_1735987	85.99112	0.2519481
ILMN_1676042	102.7691	0.0987013
ILMN_1783443	120.6583	0.04935065
ILMN_1729320	74.21588	0.6558442
ILMN_2403534	76.96764	0.4935065
ILMN_2276904	86.3388	0.2454545
ILMN_1751975	73.59145	0.6922078
ILMN_2393149	101.3464	0.1064935
ILMN_1680996	2914.626	0
ILMN_1792150	91.17564	0.1935065
ILMN_1651466	72.47481	0.7636364
ILMN_1797875	3827.349	0
ILMN_1678255	76.4306	0.5298702
ILMN_1752669	257.6853	0
ILMN_2078697	430.396	0
ILMN_1811238	81.42142	0.3571429
ILMN_1734630	158.064	0.02077922
ILMN_1701603	1601.431	0
ILMN_1693789	4390.561	0
ILMN_1801851	268.667	0
ILMN_1750256	159.5154	0.01818182
ILMN_1700596	139.2069	0.03116883
ILMN_1702322	92.01442	0.1831169
ILMN_1690636	158.6496	0.02077922
ILMN_1792449	75.30853	0.5831169
ILMN_1765674	75.19788	0.5974026
ILMN_1787314	377.4034	0
ILMN_1663897	95.72316	0.151948
ILMN_1800958	90.27774	0.1987013
ILMN_1760889	110.9217	0.06753246
ILMN_3236443	93.15784	0.1727273
ILMN_2191902	152.7421	0.02337662
ILMN_1729325	99.88644	0.1168831
ILMN_1803384	79.32188	0.4155844
ILMN_1797432	69.89917	0.9077922
ILMN_1794728	111.9861	0.06493507
ILMN_1715988	84.43781	0.2714286
ILMN_1713315	72.94484	0.7363636
ILMN_2194619	121.9645	0.04935065
ILMN_3246673	182.2098	0.009090909
ILMN_1759670	154.0448	0.02207792
ILMN_2367172	97.9351	0.1350649
ILMN_1792741	107.7569	0.08311688
ILMN_1794384	80.33231	0.3857143
ILMN_1688019	68.78271	0.9584416
ILMN_1751092	75.72932	0.5688311
ILMN_1697611	97.15536	0.138961
ILMN_1695446	74.83722	0.6116883
ILMN_1662681	84.99926	0.2649351
ILMN_1788462	634.3699	0
ILMN_1667994	383.6404	0
ILMN_1788239	88.9173	0.2064935
ILMN_1695759	112.6452	0.06103896
ILMN_2397406	84.19896	0.2753247
ILMN_1727258	72.00059	0.7922078
ILMN_1723116	211.8627	0.005194805
ILMN_1666258	95.55035	0.151948
ILMN_1660995	82.04436	0.338961
ILMN_1736412	108.5757	0.07532468
ILMN_1778723	2092.64	0
ILMN_1765460	78.38811	0.4441558
ILMN_1725896	87.09008	0.2363636
ILMN_1738233	98.74548	0.125974
ILMN_1670506	102.4291	0.0987013
ILMN_1779374	132.0849	0.03896104
ILMN_2394242	95.68111	0.151948
ILMN_1727023	109.5598	0.07272727
ILMN_1683901	89.17467	0.2064935
ILMN_1750880	104.4514	0.09220779
ILMN_1792409	95.78411	0.1506494
ILMN_1748141	127.1921	0.04285714
ILMN_1778788	122.6504	0.04805195
ILMN_1759312	66.21646	0.9922078
ILMN_1701589	86.04882	0.2506494
ILMN_1696830	71.68033	0.8090909
ILMN_1786899	85.25605	0.2649351
ILMN_1774447	107.099	0.08311688
ILMN_1660854	158.261	0.02077922
ILMN_1665307	119.9465	0.04935065
ILMN_1731223	117.8034	0.05064935
ILMN_1685834	79.90659	0.3987013
ILMN_1725297	73.24642	0.7090909
ILMN_1665331	160.0242	0.01818182
ILMN_1713927	78.8002	0.4311688
ILMN_1797796	77.53513	0.4688312
ILMN_2294762	126.6369	0.04285714
ILMN_2408219	74.93187	0.6064935
ILMN_2094262	85.91035	0.2558441
ILMN_2094261	107.6961	0.08311688
ILMN_1726327	98.93816	0.1233766
ILMN_1663313	1553.773	0
ILMN_1719031	71.72036	0.8051948
ILMN_2131123	73.43954	0.6987013
ILMN_1801303	182.2282	0.009090909
ILMN_1751102	73.64625	0.6909091
ILMN_1694882	101.788	0.1012987
ILMN_2073157	94.1708	0.1649351
ILMN_1785742	89.49998	0.2025974
ILMN_2309549	89.56802	0.2025974
ILMN_1801606	615.0813	0
ILMN_1664435	83.07846	0.3077922
ILMN_1804812	131.9643	0.03896104
ILMN_1659553	217.0364	0.005194805
ILMN_1770378	129.2561	0.04155844
ILMN_2343563	129.8206	0.04155844
ILMN_1726281	98.74652	0.125974
ILMN_1753773	158.2519	0.02077922
ILMN_1722102	186.752	0.009090909
ILMN_1674988	73.16128	0.7168831
ILMN_1793894	1025.179	0
ILMN_1733096	70.27453	0.8896104
ILMN_1813243	83.38445	0.3038961
ILMN_1802973	285.7719	0
ILMN_1723177	498.858	0
ILMN_2199284	98.38973	0.1285714
ILMN_1696974	109.3184	0.07402597
ILMN_1760727	252.6746	0.002597403
ILMN_1665871	102.8916	0.09740259
ILMN_1736340	456.3412	0
ILMN_1677723	140.3901	0.02987013
ILMN_2086890	107.279	0.08311688
ILMN_3250067	77.99898	0.4545455
ILMN_3250879	72.43745	0.7662337
ILMN_1774207	75.68034	0.5688311
ILMN_1758443	74.32375	0.648052
ILMN_1669773	71.79753	0.8
ILMN_2145501	104.1417	0.09220779
ILMN_1772612	89.11698	0.2064935
ILMN_1695193	85.15701	0.2649351
ILMN_2143220	72.56368	0.7584416
ILMN_1674376	80.62051	0.3766234
ILMN_2386444	94.75117	0.161039
ILMN_1707727	73.29294	0.7077922
ILMN_2166696	84.10754	0.2766234
ILMN_1725518	81.18357	0.3636364
ILMN_1813361	113.4762	0.05974026
ILMN_2317186	87.62096	0.2285714
ILMN_1684694	73.71933	0.687013
ILMN_1776363	69.10658	0.9454545
ILMN_1652729	76.67345	0.5103896
ILMN_1661875	102.4717	0.0987013
ILMN_2390609	76.87892	0.4974026
ILMN_1651943	76.16286	0.5454546
ILMN_2112829	93.52563	0.1701299
ILMN_2112834	68.45034	0.9688312
ILMN_1813139	134.5493	0.03636364
ILMN_1811239	72.25465	0.7792208
ILMN_1794470	243.2963	0.002597403
ILMN_1801464	165.585	0.01818182
ILMN_1735364	90.69427	0.1961039
ILMN_1660778	117.9041	0.05064935
ILMN_1692080	76.92882	0.4948052
ILMN_1765091	233.3328	0.003896104
ILMN_2341382	124.2154	0.04545455
ILMN_1778304	77.53757	0.4688312
ILMN_1766560	102.0123	0.0987013
ILMN_3241218	284.3835	0
ILMN_1797873	73.98991	0.6675324
ILMN_3243457	84.71536	0.2675325
ILMN_3249608	176.9862	0.01038961
ILMN_1675483	195.4021	0.007792208
ILMN_2251062	86.92668	0.2376623
ILMN_1799369	83.52203	0.2974026
ILMN_1784292	139.5036	0.03116883
ILMN_1687351	235.5654	0.003896104
ILMN_2185563	283.5322	0
ILMN_1716264	74.26506	0.6545454
ILMN_1711828	177.4134	0.009090909
ILMN_2115218	235.2896	0.003896104
ILMN_2108709	456.874	0
ILMN_1690465	76.64152	0.512987
ILMN_1661833	437.8457	0
ILMN_1689908	1280.514	0
ILMN_1794070	128.1718	0.04155844
ILMN_2148507	110.1856	0.07012987
ILMN_1660183	84.19158	0.2753247
ILMN_1667830	85.51086	0.261039
ILMN_1790351	75.81419	0.5649351
ILMN_1807112	125.8704	0.04285714
ILMN_1672356	320.8867	0
ILMN_1662902	96.71537	0.1454545
ILMN_1675435	89.00622	0.2064935
ILMN_1659156	104.047	0.09220779
ILMN_2353431	88.42447	0.2181818
ILMN_1787064	94.89893	0.1584416
ILMN_2406335	136.5857	0.03376623
ILMN_1712019	206.0929	0.005194805
ILMN_3190486	69.88804	0.9077922
ILMN_3255211	75.22945	0.5974026
ILMN_3192974	82.97567	0.3103896
ILMN_3233098	72.36604	0.7714286
ILMN_1666221	113.4257	0.05974026
ILMN_1682547	85.53218	0.261039
ILMN_1747839	76.44946	0.5298702
ILMN_1679184	81.30387	0.361039
ILMN_2215824	147.9989	0.02857143
ILMN_1670452	78.24451	0.448052
ILMN_3244353	66.74384	0.987013
ILMN_2289424	79.6215	0.4077922
ILMN_2398211	79.57688	0.4090909
ILMN_3240529	69.64676	0.9233766
ILMN_3307747	73.22937	0.7103896
ILMN_1680631	69.34151	0.9350649
ILMN_2181867	77.1629	0.487013
ILMN_1757147	75.23398	0.5974026
ILMN_1671812	75.76189	0.5675325
ILMN_1799848	101.8934	0.1012987
ILMN_2132599	105.0265	0.08961039
ILMN_2227338	96.65813	0.1454545
ILMN_1747151	85.16411	0.2649351
ILMN_1768202	167.7448	0.01688312
ILMN_2101368	75.82878	0.5649351
ILMN_1740161	102.4117	0.0987013
ILMN_1794063	89.67623	0.2
ILMN_1697594	89.61821	0.2025974
ILMN_2232520	137.3332	0.03246753
ILMN_2075643	70.13969	0.8961039
ILMN_1749338	69.94556	0.9077922
ILMN_1756727	85.29527	0.2636364
ILMN_1813607	69.39787	0.9337662
ILMN_1796059	74.03841	0.6649351
ILMN_1730678	3376.269	0
ILMN_1708056	75.16384	0.5987013
ILMN_2214278	113.1031	0.06103896
ILMN_1805985	100.0749	0.1155844
ILMN_1667748	168.9021	0.01688312
ILMN_2119793	88.4658	0.2168831
ILMN_1655766	96.48966	0.1454545
ILMN_1758215	85.45612	0.261039
ILMN_2145153	84.84482	0.2675325
ILMN_1798006	77.89977	0.4623377
ILMN_2382431	100.6137	0.1142857
ILMN_1750459	74.10802	0.6636364
ILMN_1686523	78.13383	0.4532467
ILMN_2280568	165.0538	0.01818182
ILMN_1780806	209.6781	0.005194805
ILMN_2189614	104.9526	0.08961039
ILMN_1756417	82.03671	0.338961
ILMN_1776936	81.69756	0.3467532
ILMN_1710979	152.95	0.02337662
ILMN_1758846	102.1771	0.0987013
ILMN_1751744	78.36498	0.4441558
ILMN_2091590	75.00754	0.6051948
ILMN_1676605	88.32126	0.2181818
ILMN_1779882	101.1257	0.1090909
ILMN_1755049	126.2386	0.04285714
ILMN_2059844	274.0508	0
ILMN_1733716	119.9909	0.04935065
ILMN_1712298	107.9861	0.08181818
ILMN_1755588	89.15735	0.2064935
ILMN_1669259	285.5364	0
ILMN_1728957	88.0369	0.2194805
ILMN_1793466	71.11649	0.8467532
ILMN_2367300	80.72475	0.374026
ILMN_2226304	120.1985	0.04935065
ILMN_3244029	76.21514	0.5441558
ILMN_1772660	209.758	0.005194805
ILMN_1766309	92.91402	0.174026
ILMN_2341724	136.7937	0.03376623
ILMN_2072045	70.61785	0.8727273
ILMN_1724040	116.4993	0.05194805
ILMN_1692849	82.97881	0.3103896
ILMN_1698159	75.7049	0.5688311
ILMN_2178587	114.8655	0.05584415
ILMN_2354930	72.69437	0.7506493
ILMN_1779951	77.4186	0.4779221
ILMN_1675937	82.41852	0.3298701
ILMN_2048607	132.6388	0.03766234
ILMN_1813669	198.329	0.007792208
ILMN_1758392	76.21074	0.5441558
ILMN_1696131	106.6595	0.08571429
ILMN_2340974	75.2504	0.5935065
ILMN_1751636	86.51058	0.2428571
ILMN_2199658	72.10049	0.7844156
ILMN_1735108	74.85333	0.6116883
ILMN_1677487	178.1445	0.009090909
ILMN_2273796	105.5407	0.08961039
ILMN_2370692	85.01639	0.2649351
ILMN_1739645	73.27067	0.7077922
ILMN_3237961	76.46881	0.5298702
ILMN_1767111	113.4385	0.05974026
ILMN_3248094	99.35889	0.1181818
ILMN_3240765	77.23334	0.4844156
ILMN_2228215	88.66362	0.212987
ILMN_1690154	101.7354	0.1012987
ILMN_1674941	220.0621	0.005194805
ILMN_1675423	67.34689	0.9831169
ILMN_1683824	175.5001	0.01298701
ILMN_1732948	72.59541	0.7571428
ILMN_1709124	76.37261	0.5324675
ILMN_1762629	93.10333	0.174026
ILMN_1769259	123.7974	0.04545455
ILMN_1798679	95.49802	0.151948
ILMN_1807945	123.7262	0.04675325
ILMN_1684293	2136.643	0
ILMN_2151412	71.05167	0.8506494
ILMN_1655868	102.6457	0.0987013
ILMN_1728191	71.42635	0.8363636
ILMN_1684923	76.28468	0.5402597
ILMN_1763837	672.5756	0
ILMN_1887731	109.1889	0.07402597
ILMN_1670379	75.99783	0.5532467
ILMN_1811877	70.65794	0.8701299
ILMN_2387995	80.20892	0.3909091
ILMN_1780894	71.11958	0.8467532
ILMN_1812926	682.4245	0
ILMN_1668044	78.81858	0.4285714
ILMN_1668566	85.31445	0.2636364
ILMN_2184184	2762.904	0
ILMN_1699421	86.68269	0.2402597
ILMN_2380494	397.6951	0
ILMN_1685170	807.6534	0
ILMN_1807003	183.6794	0.009090909
ILMN_2412490	78.01677	0.4545455
ILMN_1737612	82.66405	0.3207792
ILMN_1799243	75.35999	0.5792208
ILMN_1711899	222.1233	0.003896104
ILMN_1755937	103.2249	0.0961039
ILMN_2409167	1547.009	0
ILMN_1698100	103.7212	0.09350649
ILMN_2041101	313.4784	0
ILMN_3235632	9190.807	0
ILMN_1798372	82.45872	0.3298701
ILMN_1694548	269.1122	0
ILMN_1711408	95.5442	0.151948
ILMN_1741003	513.5084	0
ILMN_2326591	119.2095	0.05064935
ILMN_1678612	121.2442	0.04935065
ILMN_1662322	255.0759	0.001298701
ILMN_1703791	565.3209	0
ILMN_1778087	75.98795	0.5545455
ILMN_2095610	81.70831	0.3467532
ILMN_3242004	74.62335	0.6272727
ILMN_2186983	83.60011	0.2948052
ILMN_2217601	72.70647	0.7506493
ILMN_1709820	349.8692	0
ILMN_1799863	100.667	0.1142857
ILMN_1741431	149.6993	0.02597403
ILMN_2405185	82.46154	0.3285714
ILMN_1782086	87.40809	0.2337662
ILMN_1813840	184.9374	0.009090909
ILMN_1767113	84.17076	0.2753247
ILMN_1789676	118.2308	0.05064935
ILMN_2387505	76.53894	0.5272727
ILMN_1781983	233.9536	0.003896104
ILMN_2399627	221.3299	0.005194805
ILMN_2399622	205.6294	0.005194805
ILMN_2276598	70.85671	0.8545455
ILMN_1754179	278.2888	0
ILMN_1805247	122.2213	0.04935065
ILMN_2415467	100.0501	0.1155844
ILMN_1754738	548.7737	0
ILMN_1705861	104.2221	0.09220779
ILMN_1751345	102.8776	0.09740259
ILMN_1712806	99.10017	0.1194805
ILMN_2316173	105.654	0.08961039
ILMN_1766411	1448.877	0
ILMN_2120273	1459.866	0
ILMN_1768610	81.00846	0.3662338
ILMN_1815306	133.4548	0.03766234
ILMN_2359211	108.3432	0.07532468
ILMN_1673108	91.52629	0.187013
ILMN_1803779	176.4602	0.01038961
ILMN_1681998	139.2044	0.03116883
ILMN_2331735	177.7553	0.009090909
ILMN_1699598	246.1294	0.002597403
ILMN_2402798	252.5881	0.002597403
ILMN_1662426	658.4504	0
ILMN_1809957	1915.921	0
ILMN_1768867	696.8232	0
ILMN_1679256	91.93179	0.1844156
ILMN_2284667	77.48088	0.4753247
ILMN_1764945	142.2327	0.02987013
ILMN_2390114	175.7207	0.01168831
ILMN_2362122	200.2665	0.006493506
ILMN_1667086	219.0996	0.005194805
ILMN_1701774	81.31413	0.361039
ILMN_1676946	149.1539	0.02727273
ILMN_2311761	266.5269	0
ILMN_1731596	122.1427	0.04935065
ILMN_1669377	319.7321	0
ILMN_1754531	118.8834	0.05064935
ILMN_1779512	101.6697	0.1025974
ILMN_1760466	85.58744	0.2597403
ILMN_1659463	653.2895	0
ILMN_2344798	104.6415	0.09090909
ILMN_2182656	81.76647	0.3467532
ILMN_1668285	86.58408	0.2415584
ILMN_1723626	76.12062	0.5467532
ILMN_2270491	82.55544	0.3220779
ILMN_2364928	74.40238	0.638961
ILMN_1686610	322.6566	0
ILMN_1769918	71.72636	0.8051948
ILMN_1796271	72.55173	0.7584416
ILMN_1699646	71.96187	0.7922078
ILMN_1801710	941.6266	0
ILMN_3251699	111.7822	0.06623377
ILMN_1716790	75.45127	0.5766234
ILMN_1740772	519.6729	0
ILMN_2320513	218.2482	0.005194805
ILMN_1662668	75.80672	0.5662338
ILMN_1659950	133.8332	0.03766234
ILMN_1656951	116.4362	0.05194805
ILMN_1689431	95.64179	0.151948
ILMN_1708833	118.547	0.05064935
ILMN_1740052	75.16968	0.5987013
ILMN_1718023	335.813	0
ILMN_2319344	290.9719	0
ILMN_1661886	464.8794	0
ILMN_1652505	166.8154	0.01818182
ILMN_1658472	457.4091	0
ILMN_2398388	111.4572	0.06623377
ILMN_1767816	259.8133	0
ILMN_1815051	280.2181	0
ILMN_1793598	178.7225	0.009090909
ILMN_2128293	97.74741	0.1350649
ILMN_1788135	77.14645	0.487013
ILMN_1793360	82.20103	0.3337662
ILMN_3243695	75.69534	0.5688311
ILMN_1808597	69.85761	0.9116883
ILMN_1689353	86.90494	0.2376623
ILMN_1700183	73.11636	0.7194805
ILMN_2396198	90.75785	0.1961039
ILMN_1763834	112.2308	0.06363636
ILMN_2081465	85.84752	0.2558441
ILMN_1710482	299.4356	0
ILMN_1796737	76.32131	0.5363637
ILMN_1690884	75.09392	0.6
ILMN_1729533	232.4593	0.003896104
ILMN_1688543	76.34462	0.5350649
ILMN_1675706	77.98309	0.4571429
ILMN_1754055	78.0275	0.4545455
ILMN_1664024	71.86588	0.7961039
ILMN_1697925	305.8445	0
ILMN_1813881	73.94225	0.6727273
ILMN_1719143	78.37387	0.4441558
ILMN_1680192	185.3829	0.009090909
ILMN_2219466	96.12183	0.1480519
ILMN_1675684	158.9077	0.02077922
ILMN_3307651	140.1176	0.02987013
ILMN_1661572	73.45836	0.6974026
ILMN_2412172	107.2712	0.08311688
ILMN_2296950	111.359	0.06623377
